¨é°Ó¶R½æªÑ²¼¦¨¥æ»ù¶q¸ê°T
ªÑ²¼¥N½X,="1301"
§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ,,§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ
261,116j¤é²±ÀY¥÷,84.10,3000,0,,262,116j¤é²±ÀY¥÷,85.10,1000,0 
263,116j¤é²±ÀY¥÷,85.40,2000,0,,264,116J¤é²±¤¤¤s,83.80,2000,0 
265,116J¤é²±¤¤¤s,84.60,1000,0,,266,116J¤é²±¤¤¤s,84.70,1000,0 
267,116k¤é²±¥_°ª,83.80,1000,0,,268,116K¤é²±ªá½¬,84.00,1000,3000 
269,116K¤é²±ªá½¬,84.10,3000,0,,270,116K¤é²±ªá½¬,85.10,3000,0 
271,116L¤é²±¤j¼[,83.90,1000,0,,272,116L¤é²±¤j¼[,84.10,6000,0 
273,116L¤é²±¤j¼[,84.20,5000,0,,274,116L¤é²±¤j¼[,84.70,1000,0 
275,116L¤é²±¤j¼[,85.10,1000,0,,276,116L¤é²±¤j¼[,85.20,1000,0 
277,116L¤é²±¤j¼[,85.30,5000,0,,278,116m¤é²±©M¬ü,83.80,11000,0 
279,116m¤é²±©M¬ü,84.00,2000,0,,280,116m¤é²±©M¬ü,84.10,0,2000 
281,116m¤é²±©M¬ü,85.20,2000,0,,282,116M¤é²±«ÌªF,84.00,2000,0 
283,116M¤é²±«ÌªF,85.00,1000,0,,284,116M¤é²±«ÌªF,85.30,0,2000 
285,116N¤é²±¥Ã±d,84.10,1000,0,,286,116N¤é²±¥Ã±d,84.20,1000,0 
287,116N¤é²±¥Ã±d,85.00,1000,0,,288,116N¤é²±¥Ã±d,85.20,0,13000 
289,116P¤é²±«H¸q,85.10,1000,0,,290,116P¤é²±«H¸q,85.30,0,1000 
291,116Q¤é²±¤GªL,85.00,2000,0,,292,116r¤é²±¤å¤Æ,83.80,2000,0 
293,116S¤é²±·s²ø,85.00,1000,0,,294,116S¤é²±·s²ø,85.10,1000,0 
295,116S¤é²±·s²ø,85.20,0,2000,,296,116S¤é²±·s²ø,85.30,2000,0 
297,116U¤é²±®ç¶é,84.20,2000,0,,298,116V¤é²±¤æ¤»,83.80,2000,0 
299,116V¤é²±¤æ¤»,84.20,0,2000,,300,116W¤é²±»ñ¤s,83.90,1000,0 
301,116W¤é²±»ñ¤s,84.00,2000,0,,302,116W¤é²±»ñ¤s,84.50,1000,0 
303,116W¤é²±»ñ¤s,84.90,1000,0,,304,116W¤é²±»ñ¤s,85.10,1000,0 
305,116W¤é²±»ñ¤s,85.20,2000,0,,306,116X¤é²±©yÄõ,84.20,2000,0 
307,116Z¤é²±¤¤©M,84.00,6000,0,,308,116Z¤é²±¤¤©M,84.60,1000,0 
309,116Z¤é²±¤¤©M,85.20,1000,0,,310,1230¹ü    »È,84.60,1000,0 
311,1232¹ü»È¤C½å,83.80,1000,0,,312,1232¹ü»È¤C½å,84.60,1000,0 
313,1233¹ü»È¥x¤¤,84.00,2000,0,,314,1233¹ü»È¥x¤¤,84.10,1000,0 
315,1233¹ü»È¥x¤¤,85.00,1000,0,,316,1260§»    »·,83.80,1000,0 
317,1260§»    »·,85.20,2000,1000,,318,1261§»»·¥Á¥Í,83.50,1000,0 
319,1261§»»·¥Á¥Í,84.00,1000,0,,320,1261§»»·¥Á¥Í,84.10,1000,0 
321,1261§»»·¥Á¥Í,84.50,1000,0,,322,1261§»»·¥Á¥Í,85.10,2000,0 
323,1262§»»·®ç¶é,83.80,2000,0,,324,1262§»»·®ç¶é,84.20,1000,0 
325,126H§»»·¤¤©M,83.90,2000,0,,326,126L§»»·¥x¤¤,85.40,2000,0 
327,126Q§»»·°ª¶¯,84.00,5000,0,,328,126Q§»»·°ª¶¯,84.10,1000,0 
329,126Q§»»·°ª¶¯,84.20,1000,0,,330,126Q§»»·°ª¶¯,85.10,0,1000 
331,126Q§»»·°ª¶¯,85.20,1000,0,,332,126U§»»·À]«e,84.00,1000,0 
333,126U§»»·À]«e,84.10,2000,2000,,334,126U§»»·À]«e,84.60,1000,0 
335,126U§»»·À]«e,84.70,1000,0,,336,126U§»»·À]«e,85.00,1000,0 
337,126X§»»··s¤Æ,83.80,1000,0,,338,126X§»»··s¤Æ,84.00,1000,0 
339,126X§»»··s¤Æ,84.50,1000,0,,340,126X§»»··s¤Æ,84.90,1000,0 
341,1360´ä³Á®æ²z,83.50,0,35000,,342,1360´ä³Á®æ²z,83.60,0,24000 
343,1360´ä³Á®æ²z,83.70,0,123000,,344,1360´ä³Á®æ²z,83.80,5000,1238000 
345,1360´ä³Á®æ²z,83.90,1000,283000,,346,1360´ä³Á®æ²z,84.00,2000,934000 
347,1360´ä³Á®æ²z,84.10,7000,678000,,348,1360´ä³Á®æ²z,84.20,1000,536000 
349,1360´ä³Á®æ²z,84.30,0,4000,,350,1360´ä³Á®æ²z,84.40,0,5000 
351,1360´ä³Á®æ²z,84.50,0,113000,,352,1360´ä³Á®æ²z,84.60,2000,121000 
353,1360´ä³Á®æ²z,84.70,1000,268000,,354,1360´ä³Á®æ²z,84.80,0,57000 
355,1360´ä³Á®æ²z,84.90,0,46000,,356,1360´ä³Á®æ²z,85.00,2000,163000 
357,1360´ä³Á®æ²z,85.10,6000,150000,,358,1360´ä³Á®æ²z,85.20,77000,279000 
359,1360´ä³Á®æ²z,85.30,99000,209000,,360,1360´ä³Á®æ²z,85.40,219000,490000 
361,1360´ä³Á®æ²z,85.50,56000,100000,,362,1360´ä³Á®æ²z,85.60,27000,3000 
363,1360´ä³Á®æ²z,85.70,12000,11000,,364,1380¥xÆW¶×¥ß,83.80,5000,11000 
365,1380¥xÆW¶×¥ß,83.90,0,16000,,366,1380¥xÆW¶×¥ß,84.00,0,97000 
367,1380¥xÆW¶×¥ß,84.10,0,15000,,368,1380¥xÆW¶×¥ß,84.20,0,19000 
369,1380¥xÆW¶×¥ß,84.30,0,3000,,370,1380¥xÆW¶×¥ß,84.40,624,0 
371,1380¥xÆW¶×¥ß,84.50,0,4000,,372,1380¥xÆW¶×¥ß,84.60,0,21000 
373,1380¥xÆW¶×¥ß,85.10,0,112000,,374,1380¥xÆW¶×¥ß,85.20,0,39000 
375,1380¥xÆW¶×¥ß,85.30,0,13000,,376,1380¥xÆW¶×¥ß,85.50,0,50000 
377,1440¬üªL,83.70,10000,0,,378,1440¬üªL,83.80,45000,38000 
379,1440¬üªL,83.90,119000,0,,380,1440¬üªL,84.00,45000,7000 
381,1440¬üªL,84.10,196000,12000,,382,1440¬üªL,84.20,158000,32000 
383,1440¬üªL,84.30,0,35000,,384,1440¬üªL,84.40,0,15000 
385,1440¬üªL,84.50,0,83000,,386,1440¬üªL,84.60,0,113000 
387,1440¬üªL,84.80,0,115000,,388,1440¬üªL,85.00,0,37000 
389,1440¬üªL,85.10,0,106000,,390,1440¬üªL,85.20,269000,88000 
391,1440¬üªL,85.30,3000,60000,,392,1440¬üªL,85.40,10000,63000 
393,1440¬üªL,85.50,1000,0,,394,1470¥xÆW¼¯®Ú,83.60,2000,4000 
395,1470¥xÆW¼¯®Ú,83.70,3000,3000,,396,1470¥xÆW¼¯®Ú,83.80,71000,69000 
397,1470¥xÆW¼¯®Ú,83.90,17000,1000,,398,1470¥xÆW¼¯®Ú,84.00,53000,0 
399,1470¥xÆW¼¯®Ú,84.10,73000,0,,400,1470¥xÆW¼¯®Ú,84.20,25000,0 
401,1470¥xÆW¼¯®Ú,84.40,1000,0,,402,1470¥xÆW¼¯®Ú,84.50,3000,0 
403,1470¥xÆW¼¯®Ú,84.60,19000,0,,404,1470¥xÆW¼¯®Ú,84.70,1000,10000 
405,1470¥xÆW¼¯®Ú,84.80,3000,1000,,406,1470¥xÆW¼¯®Ú,84.90,6000,3000 
407,1470¥xÆW¼¯®Ú,85.00,21000,4000,,408,1470¥xÆW¼¯®Ú,85.10,30000,2000 
409,1470¥xÆW¼¯®Ú,85.20,38000,163000,,410,1470¥xÆW¼¯®Ú,85.30,63000,73000 
411,1470¥xÆW¼¯®Ú,85.40,44000,100000,,412,1470¥xÆW¼¯®Ú,85.50,0,65000 
413,1470¥xÆW¼¯®Ú,85.70,0,1000,,414,1480¬ü°Ó°ª²±,83.70,0,14000 
415,1480¬ü°Ó°ª²±,83.80,101000,148000,,416,1480¬ü°Ó°ª²±,83.90,0,53000 
417,1480¬ü°Ó°ª²±,84.00,1000,49000,,418,1480¬ü°Ó°ª²±,84.10,20000,191000 
419,1480¬ü°Ó°ª²±,84.20,31000,155000,,420,1480¬ü°Ó°ª²±,84.30,2000,4000 
421,1480¬ü°Ó°ª²±,84.40,265,0,,422,1480¬ü°Ó°ª²±,84.50,0,1000 
423,1480¬ü°Ó°ª²±,84.60,0,2000,,424,1480¬ü°Ó°ª²±,84.70,0,122000 
425,1480¬ü°Ó°ª²±,84.90,0,1000,,426,1480¬ü°Ó°ª²±,85.00,0,136000 
427,1480¬ü°Ó°ª²±,85.10,0,229000,,428,1480¬ü°Ó°ª²±,85.20,0,107000 
429,1480¬ü°Ó°ª²±,85.30,1000,72000,,430,1480¬ü°Ó°ª²±,85.40,0,51000 
431,1480¬ü°Ó°ª²±,85.50,0,12000,,432,1520·ç¤h«H¶U,83.60,1000,0 
433,1520·ç¤h«H¶U,83.70,2000,0,,434,1520·ç¤h«H¶U,83.80,314000,28000 
435,1520·ç¤h«H¶U,84.00,36000,0,,436,1520·ç¤h«H¶U,84.10,25000,0 
437,1520·ç¤h«H¶U,84.20,42000,0,,438,1520·ç¤h«H¶U,84.60,1000,0 
439,1520·ç¤h«H¶U,85.00,1000,0,,440,1520·ç¤h«H¶U,85.10,15000,0 
441,1520·ç¤h«H¶U,85.20,6000,0,,442,1520·ç¤h«H¶U,85.30,9000,0 
443,1520·ç¤h«H¶U,85.40,18000,0,,444,1520·ç¤h«H¶U,85.50,3000,0 
445,1560´ä°Ó³¥§ø,83.60,1000,0,,446,1560´ä°Ó³¥§ø,83.70,1000,0 
447,1560´ä°Ó³¥§ø,83.80,16000,0,,448,1560´ä°Ó³¥§ø,84.00,1000,0 
449,1560´ä°Ó³¥§ø,85.00,0,8000,,450,1560´ä°Ó³¥§ø,85.20,0,30000 
451,1560´ä°Ó³¥§ø,85.30,0,18000,,452,1560´ä°Ó³¥§ø,85.40,0,10000 
453,1570´ä°Óªk¿³,84.20,8000,0,,454,1650·ç»È,83.80,16000,3000 
455,1650·ç»È,83.90,0,1000,,456,1650·ç»È,84.00,13000,1000 
457,1650·ç»È,84.10,16000,2000,,458,1650·ç»È,84.20,7000,0 
459,1650·ç»È,84.70,32000,1000,,460,1650·ç»È,84.90,0,1000 
461,1650·ç»È,85.10,29000,42000,,462,1650·ç»È,85.20,23000,141000 
463,1650·ç»È,85.30,28000,137000,,464,1650·ç»È,85.40,22000,109000 
465,1650·ç»È,85.60,0,19000,,466,2180¨È    ªF,85.20,1000,0 
467,2181¨ÈªFªO¾ô,84.00,3000,0,,468,2181¨ÈªFªO¾ô,84.10,1000,0 
469,2181¨ÈªFªO¾ô,84.20,1000,0,,470,2181¨ÈªFªO¾ô,85.00,4000,0 
471,2184¨ÈªF·s¦Ë,83.80,6000,0,,472,2184¨ÈªF·s¦Ë,84.60,1000,0 
473,2184¨ÈªF·s¦Ë,85.00,2000,0,,474,2185¨ÈªF¥x«n,83.90,1000,0 
475,2186¨ÈªF°ª¶¯,84.00,0,3000,,476,2187¨ÈªF¥x¤¤,85.00,1000,0 
477,5050¤j    ®i,84.00,2000,0,,478,5050¤j    ®i,84.10,1000,0 
479,5050¤j    ®i,84.90,1000,0,,480,5112´I¶©ªø¦w,84.10,20000,0 
481,5260¤j    ¼y,83.90,0,1000,,482,5260¤j    ¼y,84.00,0,1000 
483,5261¤j¼yÄª¬w,84.00,1000,0,,484,5261¤j¼yÄª¬w,84.70,1000,0 
485,5261¤j¼yÄª¬w,85.00,1000,0,,486,5261¤j¼yÄª¬w,85.50,5000,0 
487,5262¤j¼y·¨±ö,83.70,1000,0,,488,5262¤j¼y·¨±ö,84.10,2000,0 
489,5262¤j¼y·¨±ö,84.20,1000,0,,490,5262¤j¼y·¨±ö,85.20,0,1000 
491,5262¤j¼y·¨±ö,85.30,1000,0,,492,5262¤j¼y·¨±ö,85.40,1000,0 
493,5263¤j¼y®õ¤s,84.00,1000,0,,494,5263¤j¼y®õ¤s,85.30,0,2000 
495,5265¤j¼y­]®ß,83.80,1000,0,,496,5265¤j¼y­]®ß,83.90,4000,0 
497,5265¤j¼y­]®ß,85.20,1000,0,,498,5266¤j¼y¤¤Ãc,83.80,4000,0 
499,5266¤j¼y¤¤Ãc,84.20,2000,0,,500,5266¤j¼y¤¤Ãc,85.00,1000,0 
501,5267¤j¼y°ò¶©,85.10,1000,0,,502,5268¤j¼y¥x«n,85.30,2000,0 
503,5269¤j¼y¥x¤¤,84.10,2000,0,,504,526A¤j¼y¤¤©M,84.00,1000,0 
505,526A¤j¼y¤¤©M,85.00,1000,0,,506,526A¤j¼y¤¤©M,85.30,1000,0 
507,526K¤j¼y´I¶¶,83.80,0,1000,,508,526K¤j¼y´I¶¶,84.00,1000,0 
509,526K¤j¼y´I¶¶,84.20,3000,0,,510,526K¤j¼y´I¶¶,85.00,1000,0 
511,526L¤j¼yªøºa,84.20,1000,0,,512,526L¤j¼yªøºa,85.30,0,3000 
513,5320°ª    ¾ô,83.80,3000,1000,,514,5320°ª    ¾ô,83.90,1000,0 
515,5320°ª    ¾ô,84.00,5000,0,,516,5320°ª    ¾ô,84.60,1000,0 
517,5320°ª    ¾ô,84.70,5000,0,,518,5320°ª    ¾ô,85.30,10000,0 
519,5320°ª    ¾ô,85.40,0,2000,,520,5321°ª¾ôÀs¼æ,83.80,1000,0 
521,5321°ª¾ôÀs¼æ,84.00,1000,0,,522,5321°ª¾ôÀs¼æ,84.10,1000,0 
523,5321°ª¾ôÀs¼æ,85.20,1000,0,,524,5321°ª¾ôÀs¼æ,85.30,10000,0 
