¨é°Ó¶R½æªÑ²¼¦¨¥æ»ù¶q¸ê°T
ªÑ²¼¥N½X,="1229"
§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ,,§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ
119,1480¬ü°Ó°ª²±,41.55,2000,62000,,120,1480¬ü°Ó°ª²±,41.60,3000,59000 
121,1480¬ü°Ó°ª²±,41.65,7000,47000,,122,1480¬ü°Ó°ª²±,41.70,3000,9000 
123,1480¬ü°Ó°ª²±,41.75,16000,10000,,124,1480¬ü°Ó°ª²±,41.80,11000,12000 
125,1480¬ü°Ó°ª²±,41.85,1000,0,,126,1520·ç¤h«H¶U,41.60,0,34000 
127,1520·ç¤h«H¶U,41.65,1000,11000,,128,1520·ç¤h«H¶U,41.70,0,23000 
129,1520·ç¤h«H¶U,41.75,2000,10000,,130,1520·ç¤h«H¶U,41.80,0,25000 
131,1520·ç¤h«H¶U,41.85,1000,22000,,132,1520·ç¤h«H¶U,41.90,1000,9000 
133,1560´ä°Ó³¥§ø,41.75,0,19000,,134,1560´ä°Ó³¥§ø,41.80,0,10000 
135,1560´ä°Ó³¥§ø,41.85,0,3000,,136,1650·ç»È,41.65,0,4000 
137,1650·ç»È,41.70,0,9000,,138,2180¨È    ªF,41.60,6000,0 
139,2180¨È    ªF,41.70,1000,4000,,140,2180¨È    ªF,41.75,0,2000 
141,2181¨ÈªFªO¾ô,41.70,1000,0,,142,2181¨ÈªFªO¾ô,41.75,1000,0 
143,2181¨ÈªFªO¾ô,41.80,0,2000,,144,2184¨ÈªF·s¦Ë,41.85,2000,0 
145,2185¨ÈªF¥x«n,41.65,1000,0,,146,2185¨ÈªF¥x«n,41.70,0,1000 
147,2186¨ÈªF°ª¶¯,41.75,0,4000,,148,2187¨ÈªF¥x¤¤,41.65,2000,0 
149,5050¤j    ®i,41.55,1000,0,,150,5050¤j    ®i,41.60,1000,0 
151,5050¤j    ®i,41.65,1000,0,,152,5050¤j    ®i,41.70,1000,0 
153,5050¤j    ®i,41.75,1000,0,,154,5260¤j    ¼y,41.80,0,1000 
155,5262¤j¼y·¨±ö,41.65,0,1000,,156,5262¤j¼y·¨±ö,41.70,1000,0 
157,5265¤j¼y­]®ß,41.75,1000,0,,158,5266¤j¼y¤¤Ãc,41.65,1000,0 
159,5266¤j¼y¤¤Ãc,41.70,1000,0,,160,526K¤j¼y´I¶¶,41.55,1000,0 
161,526K¤j¼y´I¶¶,41.65,1000,0,,162,526K¤j¼y´I¶¶,41.70,0,1000 
163,5320°ª    ¾ô,41.60,2000,0,,164,5320°ª    ¾ô,41.70,2000,0 
165,5320°ª    ¾ô,41.75,0,20000,,166,5320°ª    ¾ô,41.80,50,0 
167,5321°ª¾ôÀs¼æ,41.60,1000,0,,168,5321°ª¾ôÀs¼æ,41.65,1000,0 
169,5321°ª¾ôÀs¼æ,41.70,2000,0,,170,5322°ª¾ô¤¤Ãc,41.70,1000,0 
171,5323°ª¾ô¤ºÃc,41.60,1000,0,,172,5380²Ä¤@ª÷ÃÒ,41.55,11000,0 
173,5380²Ä¤@ª÷ÃÒ,41.80,3000,112000,,174,5380²Ä¤@ª÷ÃÒ,41.85,0,4000 
175,5381²Ä¤@­ûªL,41.60,1000,0,,176,5381²Ä¤@­ûªL,41.65,0,1000 
177,5382²Ä¤@¥x¤¤,41.70,3000,0,,178,5384²Ä¤@¥x«n,41.75,2000,0 
179,5385²Ä¤@®ç¶é,41.70,1000,2000,,180,5385²Ä¤@®ç¶é,41.85,0,2000 
181,5387²Ä¤@¼ê´ò,41.80,0,200,,182,538D²Ä¤@©¾§µ,41.55,0,10000 
183,538D²Ä¤@©¾§µ,41.65,5000,0,,184,538I²Ä¤@ÀY¥÷,41.55,1000,0 
185,538j²Ä¤@¦w©M,41.70,3000,0,,186,538M²Ä¤@¹Å¸q,41.85,1000,0 
187,538N²Ä¤@Â×­ì,41.60,1000,0,,188,538P²Ä¤@¸ô¦Ë,41.75,0,1000 
189,538P²Ä¤@¸ô¦Ë,41.85,1000,0,,190,538W²Ä¤@µØ¦¿,41.60,10000,0 
191,538Y²Ä¤@¤¤Ãc,41.60,1000,0,,192,5600¥Ã    ¿³,41.80,2000,0 
193,5604¥Ã¿³¤j¼[,41.65,1000,0,,194,5604¥Ã¿³¤j¼[,41.90,2000,0 
195,5660¤é    ¶i,41.80,119,0,,196,5850²Î    ¤@,41.55,2000,0 
197,5851²Î¤@°ª¶¯,41.80,100,0,,198,5852²Î¤@´°«n,41.55,1000,0 
199,5852²Î¤@´°«n,41.65,1000,0,,200,5852²Î¤@´°«n,41.80,1000,0 
201,5852²Î¤@´°«n,41.85,0,1000,,202,5853²Î¤@¤¤Ãc,41.70,0,3000 
203,5855²Î¤@¥x«n,41.80,200,0,,204,5856²Î¤@¥x¤¤,41.80,0,130 
205,5859²Î¤@«ÌªF,41.60,5000,0,,206,5859²Î¤@«ÌªF,41.65,5000,0 
207,5859²Î¤@«ÌªF,41.80,0,1000,,208,585A²Î¤@°ò¶©,41.70,2000,0 
209,585A²Î¤@°ò¶©,41.75,2000,0,,210,585b²Î¤@¤º´ò,41.80,1000,0 
211,585c²Î¤@¤¯·R,41.80,72,0,,212,585D²Î¤@·s¥x¤¤,41.70,1000,0 
213,585D²Î¤@·s¥x¤¤,41.80,1000,0,,214,585g²Î¤@¥­Âí,41.80,1000,0 
215,585H²Î¤@®ç¶é,41.70,0,1000,,216,585H²Î¤@®ç¶é,41.75,0,1000 
217,585J²Î¤@¤T­«,41.80,0,5000,,218,585M²Î¤@¤hªL,41.65,4000,0 
219,585S²Î¤@©yÄõ,41.60,1000,0,,220,585Y²Î¤@¤g«°,41.70,1000,0 
221,5860¬Õ    ·¸,41.65,0,1000,,222,5860¬Õ    ·¸,41.70,1000,0 
223,5920¤¸    ´I,41.60,1000,0,,224,5921¤¸´I°ª¶¯,41.65,0,1000 
225,5922¤¸´I·s©±,41.70,1000,0,,226,5922¤¸´I·s©±,41.75,2000,0 
227,5923¤¸´I¤T­«,41.55,0,3000,,228,5923¤¸´I¤T­«,41.65,1000,0 
229,5925¤¸´I¥x¤¤,41.60,4000,0,,230,5925¤¸´I¥x¤¤,41.70,1000,25000 
231,5925¤¸´I¥x¤¤,41.75,0,11000,,232,5927¤¸´IªL¶é,41.80,16,50 
233,5929¤¸´I¥x«n,41.80,119,0,,234,592a¤¸´IªQ¼w,41.55,1000,0 
235,592a¤¸´IªQ¼w,41.60,1000,0,,236,592a¤¸´IªQ¼w,41.70,1000,0 
237,592a¤¸´IªQ¼w,41.80,0,2000,,238,592A¤¸´I½n«°,41.55,1000,0 
239,592A¤¸´I½n«°,41.70,0,1000,,240,592b¤¸´IªO¾ô,41.70,0,3000 
241,592b¤¸´IªO¾ô,41.75,0,3000,,242,592c¤¸´I¯Q¤é,41.80,0,1000 
243,592D¤¸´I¤j©÷,41.70,0,5000,,244,592D¤¸´I¤j©÷,41.80,0,5000 
245,592E¤¸´I«°¤¤,41.75,5000,0,,246,592E¤¸´I«°¤¤,41.80,0,47 
247,592G¤¸´I·s¦Ë,41.80,1000,0,,248,592i¤¸´I¤¤´ä,41.55,1000,0 
249,592i¤¸´I¤¤´ä,41.60,1000,0,,250,592i¤¸´I¤¤´ä,41.80,304,0 
251,592I¤¸´I¹Å¸q,41.60,0,5000,,252,592I¤¸´I¹Å¸q,41.80,225,0 
253,592m¤¸´I¦¨¥\,41.75,2000,0,,254,592m¤¸´I¦¨¥\,41.85,0,1000 
255,592N¤¸´Iªê§À,41.70,0,1000,,256,592N¤¸´Iªê§À,41.75,1000,1000 
257,592N¤¸´Iªê§À,41.80,1000,0,,258,592P¤¸´I¦P¤j,41.55,1000,0 
259,592q¤¸´I«ÌªF,41.60,0,2000,,260,592q¤¸´I«ÌªF,41.65,1000,0 
261,592Q¤¸´I´°«n,41.75,0,3000,,262,592r¤¸´I«°ªF,41.80,2000,0 
263,592S¤¸´I°ò¶©,41.80,100,0,,264,592U¤¸´I©yÄõ,41.65,1000,0 
265,592U¤¸´I©yÄõ,41.75,0,1000,,266,592v¤¸´I®ç¶é,41.80,1000,0 
267,592V¤¸´I¥ÁÅv,41.75,1000,0,,268,592w¤¸´I¨Î¨½,41.80,2000,0 
269,592W¤¸´I¦N§Q,41.65,1000,0,,270,592W¤¸´I¦N§Q,41.75,1000,0 
271,592W¤¸´I¦N§Q,41.85,2000,0,,272,592X¤¸´I¯ó¤Ù,41.80,1,0 
273,592z¤¸´I¤å¤ß,41.55,5000,0,,274,592z¤¸´I¤å¤ß,41.65,4000,0 
275,592Z¤¸´I¦w«n,41.80,1,0,,276,5960¤é    ­Z,41.55,5000,0 
277,5960¤é    ­Z,41.65,1000,0,,278,5960¤é    ­Z,41.70,1000,0 
279,601d™W¨ÈøÊÂ×,41.65,0,1000,,280,601d™W¨ÈøÊÂ×,41.70,0,5000 
281,6114¤¤»È­ûªL,41.60,2000,0,,282,6114¤¤»È­ûªL,41.85,0,2000 
283,611A¤¤»ÈÂ×­ì,41.80,0,3000,,284,6160¤¤°ê«H°U,41.75,1000,0 
285,6162¤¤«H°U©¾,41.55,2000,0,,286,6163¤¤«H°U¥Ã,41.75,20000,0 
287,6164¤¤«H°U¤å,41.65,1000,0,,288,6164¤¤«H°U¤å,41.80,800,0 
289,6167¤¤«HªQ¦¿,41.55,1000,0,,290,6167¤¤«HªQ¦¿,41.70,2000,0 
291,6167¤¤«HªQ¦¿,41.80,0,5000,,292,6168¤¤«H¹Å¸q,41.55,1000,10000 
293,6168¤¤«H¹Å¸q,41.65,2000,0,,294,616A¤¤«H¤¤Ãc,41.75,14000,0 
295,616K¤¤«H°U°ª,41.70,2000,0,,296,6210·s ¦Ê ¤ý,41.70,0,3000 
297,6210·s ¦Ê ¤ý,41.75,2000,0,,298,6210·s ¦Ê ¤ý,41.80,3000,5000 
299,6210·s ¦Ê ¤ý,41.85,2000,0,,300,6381¥ú©M·Ë´ò,41.60,2000,0 
301,6381¥ú©M·Ë´ò,41.80,3000,0,,302,6450¥Ã    ¥þ,41.70,1000,0 
303,6452¥Ã¥þ¤K¼w,41.85,1000,0,,304,6460¤j    ©÷,41.75,1000,0 
305,6460¤j    ©÷,41.80,0,750,,306,6461¤j©÷¾ðªL,41.60,1000,0 
307,6462¤j©÷¦w±d,41.60,1000,0,,308,6464¤j©÷·s©±,41.85,2000,0 
309,6465¤j©÷®ç¶é,41.70,2000,0,,310,6465¤j©÷®ç¶é,41.75,0,1000 
311,6910¼w    «H,41.65,2000,0,,312,6914¼w«H¤T­«,41.60,1000,0 
313,6950ºÖ    ³Ó,41.60,2000,0,,314,6950ºÖ    ³Ó,41.80,1000,0 
315,7003¥üÂ×¥x¤¤,41.65,1000,0,,316,7003¥üÂ×¥x¤¤,41.75,1000,0 
317,7005¥üÂ×¤¤´ä,41.65,1000,0,,318,7005¥üÂ×¤¤´ä,41.80,145,0 
319,7005¥üÂ×¤¤´ä,41.85,1000,0,,320,7009¥üÂ×´º¬ü,41.75,17000,0 
321,7009¥üÂ×´º¬ü,41.80,27000,0,,322,7009¥üÂ×´º¬ü,41.85,4000,0 
323,700B¥üÂ×ªO¾ô,41.65,2000,0,,324,700B¥üÂ×ªO¾ô,41.75,5000,0 
325,700c¥üÂ×¥Á¥Í,41.70,1000,0,,326,700C¥üÂ×¨ÓºÖ,41.55,1000,0 
327,700C¥üÂ×¨ÓºÖ,41.70,1000,0,,328,700C¥üÂ×¨ÓºÖ,41.80,1000,0 
329,700d¥üÂ×¹ü¤Æ,41.70,1000,0,,330,700E¥üÂ×¤æ«n,41.65,2000,0 
331,700i¥üÂ×ªQ¼w,41.75,1000,0,,332,700i¥üÂ×ªQ¼w,41.80,1000,1000 
333,700I¥üÂ×¥_°ª,41.65,0,33000,,334,700I¥üÂ×¥_°ª,41.80,0,285 
335,700J¥üÂ×¤½¯q,41.70,1000,0,,336,700k¥üÂ×­ûªL,41.55,5000,0 
337,700k¥üÂ×­ûªL,41.85,0,1000,,338,700K¥üÂ×·sÀç,41.70,0,10000 
339,700M¥üÂ×®ç¶é,41.80,500,0,,340,700N¥üÂ×®HáY,41.70,1000,0 
341,700N¥üÂ×®HáY,41.80,1000,0,,342,700P¥üÂ×«n¨Ê,41.85,3000,0 
343,700q¥üÂ×¤º´ò,41.80,5000,0,,344,700r¥üÂ×Ä_¦¨,41.60,0,1000 
345,700r¥üÂ×Ä_¦¨,41.65,2000,0,,346,700R¥üÂ×¤p´ä,41.75,1000,0 
347,700R¥üÂ×¤p´ä,41.80,475,0,,348,700U¥üÂ×®çÅa,41.80,1000,0 
349,700V¥üÂ×·s¦Ë,41.70,1000,0,,350,700V¥üÂ×·s¦Ë,41.75,1000,0 
351,700V¥üÂ×·s¦Ë,41.80,1000,0,,352,700w¥üÂ×·s²ø,41.75,0,1000 
353,700W¥üÂ×«°¤¤,41.70,1000,0,,354,700Z¥üÂ×°ª¶¯,41.70,3000,1000 
355,7032­P©M¨Î¨½,41.65,0,28000,,356,7032­P©M¨Î¨½,41.75,0,2000 
357,7034­P©Mª÷µØ,41.75,0,4000,,358,7036­P©M°ª¶¯,41.60,0,1000 
359,7036­P©M°ª¶¯,41.75,1000,0,,360,703B­P©M±R¼w,41.60,1000,0 
361,7070Â×    ¹A,41.70,1000,0,,362,7750¥_    «°,41.80,0,1000 
363,7790°ê²¼ºî¦X,41.65,0,1000,,364,7790°ê²¼ºî¦X,41.75,5000,0 
365,7790°ê²¼ºî¦X,41.80,0,653,,366,7791°ê²¼¥xªF,41.70,2000,0 
367,7792°ê²¼¥_§ë,41.70,1000,0,,368,7797°ê²¼¤¤¥¿,41.60,3000,0 
369,779c°ê²¼´°¥_,41.60,1000,0,,370,779c°ê²¼´°¥_,41.65,1000,0 
371,779G°ê²¼·s²ø,41.65,3000,0,,372,779j°ê²¼©M¥­,41.60,0,1000 
373,779j°ê²¼©M¥­,41.65,0,2000,,374,779J°ê²¼¥_°ª,41.65,0,2000 
375,779J°ê²¼¥_°ª,41.70,0,3000,,376,779P°ê²¼¤E¹©,41.65,1000,0 
377,779P°ê²¼¤E¹©,41.80,2000,0,,378,779V°ê²¼¤Ñ²»,41.85,0,3000 
379,779X°ê²¼¤¤©M,41.65,0,2000,,380,779X°ê²¼¤¤©M,41.70,0,1000 
381,779z°ê²¼³Õ·R,41.75,2000,0,,382,8150¥x    ·s,41.60,2000,0 
383,8150¥x    ·s,41.65,2000,0,,384,8150¥x    ·s,41.70,5000,0 
385,8150¥x    ·s,41.75,1000,0,,386,8150¥x    ·s,41.80,21000,0 
387,8151¥x·s«Ø¥_,41.75,3000,0,,388,8151¥x·s«Ø¥_,41.80,1345,0 
389,8156¥x·s¤T¥Á,41.75,0,1000,,390,8156¥x·s¤T¥Á,41.80,1000,0 
391,8157¥x·s¥ª·£,41.60,0,1000,,392,8157¥x·s¥ª·£,41.65,0,1000 
393,8159¥x·s¥x«n,41.65,1000,0,,394,8159¥x·s¥x«n,41.70,1000,0 
395,815A¥x·s°ª¶¯,41.60,3000,2000,,396,815A¥x·s°ª¶¯,41.65,1000,0 
397,815A¥x·s°ª¶¯,41.70,0,2000,,398,815A¥x·s°ª¶¯,41.75,0,1000 
399,815A¥x·s°ª¶¯,41.80,0,1000,,400,815B¥x·s¥x¤¤,41.60,1000,0 
401,815B¥x·s¥x¤¤,41.70,1000,0,,402,815H¥x·s«ÌªF,41.85,10000,0 
403,815S¥x·s¤¤Ãc,41.60,1000,0,,404,815S¥x·s¤¤Ãc,41.85,0,2000 
405,815Y¥x·s·sÀç,41.80,50,0,,406,8380¦w    ®õ,41.70,0,13000 
407,8380¦w    ®õ,41.75,1000,0,,408,8382¦w®õ·£±ê,41.70,1000,0 
409,8440¼¯®Ú¤j³q,41.60,0,4000,,410,8440¼¯®Ú¤j³q,41.65,0,14000 
411,8440¼¯®Ú¤j³q,41.70,0,49000,,412,8440¼¯®Ú¤j³q,41.75,2000,57000 
413,8440¼¯®Ú¤j³q,41.80,3000,3686,,414,8440¼¯®Ú¤j³q,41.85,1000,0 
415,8440¼¯®Ú¤j³q,41.90,0,2000,,416,8451±d©M©µ¥­,41.85,1000,0 
417,8458±d©M¥x«n,41.75,1000,0,,418,8458±d©M¥x«n,41.80,1000,0 
419,8459±d©M¹Å¸q,41.70,1000,0,,420,845A±d©M¤º´ò,41.55,1000,0 
421,845A±d©M¤º´ò,41.70,0,5000,,422,845A±d©M¤º´ò,41.75,3000,0 
423,845D±d©MªO¾ô,41.75,1000,0,,424,845R±d©M¥ÛµP,41.75,0,10000 
425,845S±d©M«n®r,41.55,1000,0,,426,8490¸U    ®õ,41.70,0,1000 
427,8520¤¤    ¹A,41.65,1000,0,,428,8520¤¤    ¹A,41.80,0,10000 
429,8560·s    ¥ú,41.60,2000,0,,430,8560·s    ¥ú,41.65,8000,2000 
431,8560·s    ¥ú,41.70,1000,2000,,432,8560·s    ¥ú,41.75,7000,5000 
433,8560·s    ¥ú,41.80,1520,0,,434,8560·s    ¥ú,41.85,20000,0 
435,8561·s¥ú¥x¤¤,41.55,1000,0,,436,8561·s¥ú¥x¤¤,41.60,6000,0 
437,8561·s¥ú¥x¤¤,41.65,1000,0,,438,8561·s¥ú¥x¤¤,41.75,2000,0 
439,8562·s¥ú°ª¶¯,41.55,1000,0,,440,8562·s¥ú°ª¶¯,41.60,1000,0 
441,8562·s¥ú°ª¶¯,41.70,2000,0,,442,8562·s¥ú°ª¶¯,41.80,29000,1000 
443,8563·s¥ú·s¦Ë,41.60,1000,0,,444,8563·s¥ú·s¦Ë,41.70,0,5000 
445,8564·s¥ú¥x«n,41.60,2000,0,,446,8564·s¥ú¥x«n,41.65,5000,0 
447,8564·s¥ú¥x«n,41.75,0,3000,,448,8565·s¥ú®ç¶é,41.60,2000,0 
449,8565·s¥ú®ç¶é,41.65,2000,0,,450,8565·s¥ú®ç¶é,41.70,1000,1000 
451,8565·s¥ú®ç¶é,41.75,2000,0,,452,8565·s¥ú®ç¶é,41.80,1050,0 
453,8580Áp    ¨¹,41.75,10000,0,,454,8585Áp¨¹¤T­«,41.70,1000,0 
455,8586Áp¨¹¤j·~,41.75,5000,0,,456,8710¶§   «H,41.75,17000,0 
457,8710¶§   «H,41.80,1000,0,,458,8840¥É    ¤s,41.65,1000,0 
459,8840¥É    ¤s,41.80,350,0,,460,8841¥É¤sÂù©M,41.55,2000,0 
461,8842¥É¤s·s²ø,41.65,1000,0,,462,8842¥É¤s·s²ø,41.70,4000,0 
463,8843¥É¤s°ª¶¯,41.55,2000,0,,464,8843¥É¤s°ª¶¯,41.65,1000,0 
465,8843¥É¤s°ª¶¯,41.75,0,1000,,466,8846¥É¤sªO¾ô,41.60,0,1000 
467,8846¥É¤sªO¾ô,41.70,1000,0,,468,8846¥É¤sªO¾ô,41.80,1000,0 
469,8848¥É¤s¹Å¸q,41.60,1000,0,,470,8848¥É¤s¹Å¸q,41.65,4000,0 
471,8848¥É¤s¹Å¸q,41.70,1000,0,,472,8849¥É¤s¥x¤j,41.65,1000,0 
473,8849¥É¤s¥x¤j,41.75,1000,0,,474,8849¥É¤s¥x¤j,41.80,100,0 
475,884A¥É¤s¤hªL,41.75,3000,0,,476,884A¥É¤s¤hªL,41.80,0,1000 
477,884A¥É¤s¤hªL,41.85,2000,0,,478,884B¥É¤s¥x¤¤,41.55,0,5000 
479,884B¥É¤s¥x¤¤,41.75,10000,0,,480,884B¥É¤s¥x¤¤,41.85,10000,0 
481,884B¥É¤s¥x¤¤,41.90,0,3000,,482,884C¥É¤s«n¨Ê,41.60,1000,0 
483,884C¥É¤s«n¨Ê,41.65,0,2000,,484,884D¥É¤s¥ªÀç,41.80,0,44000 
485,884E¥É¤s«°¤¤,41.65,8000,0,,486,884E¥É¤s«°¤¤,41.70,5000,1000 
487,884E¥É¤s«°¤¤,41.75,10000,0,,488,884E¥É¤s«°¤¤,41.80,3000,0 
489,884F¥É¤s®ç¶é,41.75,1000,1000,,490,884H¥É¤s·s¦Ë,41.60,2000,0 
491,884H¥É¤s·s¦Ë,41.80,2000,0,,492,884J¥É¤s¤j¨½,41.60,1000,0 
493,884J¥É¤s¤j¨½,41.65,2000,0,,494,8880°ê®õºî¦X,41.60,0,2000 
495,8881°ê®õ°ª¶¯,41.70,6000,0,,496,8881°ê®õ°ª¶¯,41.80,1000,0 
497,8882°ê®õ¥x¤¤,41.60,0,9000,,498,8882°ê®õ¥x¤¤,41.65,3000,0 
499,8883°ê®õªQ¦¿,41.65,4000,0,,500,8883°ê®õªQ¦¿,41.80,0,50 
501,8884°ê®õ¥x«n,41.65,0,3000,,502,8885°ê®õ®ç¶é,41.55,1000,0 
503,8885°ê®õ®ç¶é,41.75,0,1000,,504,8888°ê®õ´°«n,41.60,0,45000 
505,8888°ê®õ´°«n,41.65,0,3000,,506,8888°ê®õ´°«n,41.70,2000,0 
507,8888°ê®õ´°«n,41.75,1000,1000,,508,8888°ê®õ´°«n,41.85,0,10000 
509,888A°ê®õÀ]«e,41.55,0,1000,,510,888A°ê®õÀ]«e,41.80,0,10000 
511,888K°ê®õªO¾ô,41.60,7000,0,,512,888K°ê®õªO¾ô,41.65,1000,0 
513,888K°ê®õªO¾ô,41.70,1000,1000,,514,888K°ê®õªO¾ô,41.75,2000,0 
