¨é°Ó¶R½æªÑ²¼¦¨¥æ»ù¶q¸ê°T
ªÑ²¼¥N½X,="1303"
§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ,,§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ
73,1160¤é    ²±,62.80,1000,0,,74,1160¤é    ²±,63.10,2000,0 
75,1160¤é    ²±,63.30,0,1000,,76,1160¤é    ²±,63.90,0,1000 
77,1165¤é²±ªO¾ô,62.30,2000,0,,78,1165¤é²±ªO¾ô,62.60,1060,0 
79,1165¤é²±ªO¾ô,63.00,1000,0,,80,1166¤é²±Âù©M,62.30,1000,0 
81,1166¤é²±Âù©M,62.60,10000,0,,82,1166¤é²±Âù©M,62.80,1000,0 
83,1169¤é²±¤hªL,63.00,1000,0,,84,116A¤é²±¤ì¬],62.20,3000,0 
85,116A¤é²±¤ì¬],62.30,3000,0,,86,116A¤é²±¤ì¬],62.40,1000,0 
87,116A¤é²±¤ì¬],62.70,0,1000,,88,116A¤é²±¤ì¬],62.80,1000,0 
89,116A¤é²±¤ì¬],62.90,1000,0,,90,116A¤é²±¤ì¬],63.50,0,3000 
91,116B¤é²±¤¤Ãc,62.30,2000,0,,92,116B¤é²±¤¤Ãc,62.60,2000,0 
93,116B¤é²±¤¤Ãc,63.00,2000,0,,94,116B¤é²±¤¤Ãc,63.10,1000,0 
95,116B¤é²±¤¤Ãc,63.60,1000,0,,96,116B¤é²±¤¤Ãc,63.70,1000,0 
97,116C¤é²±¤K¼w,62.50,2000,0,,98,116F¤é²±­ûªL,62.30,1000,0 
99,116F¤é²±­ûªL,63.70,0,1000,,100,116i¤é²±¾ðªL,62.10,5000,0 
101,116i¤é²±¾ðªL,62.60,200,0,,102,116i¤é²±¾ðªL,62.70,5000,0 
103,116i¤é²±¾ðªL,63.30,5000,0,,104,116i¤é²±¾ðªL,63.40,1000,0 
105,116i¤é²±¾ðªL,63.50,0,10000,,106,116j¤é²±ÀY¥÷,62.70,1000,0 
107,116K¤é²±ªá½¬,62.20,0,5000,,108,116K¤é²±ªá½¬,62.70,1000,0 
109,116K¤é²±ªá½¬,63.00,0,1000,,110,116K¤é²±ªá½¬,63.30,0,10000 
111,116K¤é²±ªá½¬,63.50,0,1000,,112,116m¤é²±©M¬ü,62.40,1000,0 
113,116m¤é²±©M¬ü,63.40,0,1000,,114,116m¤é²±©M¬ü,63.50,1000,0 
115,116N¤é²±¥Ã±d,63.00,1000,0,,116,116N¤é²±¥Ã±d,63.50,1000,0 
117,116Q¤é²±¤GªL,62.40,2000,0,,118,116Q¤é²±¤GªL,62.50,1000,0 
119,116Q¤é²±¤GªL,62.60,4000,0,,120,116Q¤é²±¤GªL,62.70,5000,0 
121,116Q¤é²±¤GªL,62.80,1000,0,,122,116S¤é²±·s²ø,63.50,0,1000 
123,116U¤é²±®ç¶é,62.80,0,1000,,124,116V¤é²±¤æ¤»,62.50,2000,0 
125,1230¹ü    »È,62.40,0,1000,,126,1230¹ü    »È,62.60,0,1000 
127,1230¹ü    »È,62.90,0,2000,,128,1230¹ü    »È,63.00,0,1000 
129,1230¹ü    »È,63.10,0,1000,,130,1230¹ü    »È,63.40,0,1000 
131,1233¹ü»È¥x¤¤,62.80,1000,0,,132,1233¹ü»È¥x¤¤,63.00,3000,0 
133,1261§»»·¥Á¥Í,62.50,1000,0,,134,1261§»»·¥Á¥Í,62.90,0,2000 
135,126Q§»»·°ª¶¯,62.60,1000,0,,136,126Q§»»·°ª¶¯,62.70,1000,0 
137,126Q§»»·°ª¶¯,63.10,2000,1000,,138,126Q§»»·°ª¶¯,63.60,0,1000 
139,1360´ä³Á®æ²z,62.10,0,1000,,140,1360´ä³Á®æ²z,62.20,2000,0 
141,1360´ä³Á®æ²z,62.30,2000,3000,,142,1360´ä³Á®æ²z,62.40,4000,2000 
143,1360´ä³Á®æ²z,62.50,10000,55000,,144,1360´ä³Á®æ²z,62.60,2000,3000 
145,1360´ä³Á®æ²z,62.70,3000,1000,,146,1360´ä³Á®æ²z,62.80,3000,1000 
147,1360´ä³Á®æ²z,62.90,4000,3000,,148,1360´ä³Á®æ²z,63.00,3000,2000 
149,1360´ä³Á®æ²z,63.10,4000,3000,,150,1360´ä³Á®æ²z,63.30,6000,3000 
151,1360´ä³Á®æ²z,63.40,6000,4000,,152,1360´ä³Á®æ²z,63.50,0,3000 
153,1360´ä³Á®æ²z,63.60,0,2000,,154,1380¥xÆW¶×¥ß,62.50,6000,0 
155,1380¥xÆW¶×¥ß,62.60,360,0,,156,1440¬üªL,62.10,0,4000 
157,1440¬üªL,62.20,1000,3000,,158,1440¬üªL,62.30,101000,14000 
159,1440¬üªL,62.40,19000,6000,,160,1440¬üªL,62.50,19000,33000 
161,1440¬üªL,62.60,0,12000,,162,1440¬üªL,62.70,0,24000 
163,1440¬üªL,62.80,8000,4000,,164,1440¬üªL,62.90,0,137000 
165,1440¬üªL,63.00,0,46000,,166,1440¬üªL,63.10,0,6000 
167,1440¬üªL,63.20,0,10000,,168,1440¬üªL,63.30,51000,22000 
169,1440¬üªL,63.40,0,11000,,170,1440¬üªL,63.50,9000,9000 
171,1440¬üªL,63.60,0,55000,,172,1440¬üªL,63.70,0,16000 
173,1440¬üªL,63.80,0,1000,,174,1470¥xÆW¼¯®Ú,62.20,0,18000 
175,1470¥xÆW¼¯®Ú,62.30,0,74000,,176,1470¥xÆW¼¯®Ú,62.40,0,7000 
177,1470¥xÆW¼¯®Ú,62.50,1000,111000,,178,1470¥xÆW¼¯®Ú,62.60,0,20000 
179,1470¥xÆW¼¯®Ú,62.70,0,2000,,180,1470¥xÆW¼¯®Ú,62.80,0,27000 
181,1470¥xÆW¼¯®Ú,62.90,6000,67000,,182,1470¥xÆW¼¯®Ú,63.00,0,10000 
183,1470¥xÆW¼¯®Ú,63.10,0,103000,,184,1470¥xÆW¼¯®Ú,63.30,2000,31000 
185,1470¥xÆW¼¯®Ú,63.40,3000,36000,,186,1470¥xÆW¼¯®Ú,63.50,0,10000 
187,1470¥xÆW¼¯®Ú,63.60,42000,61000,,188,1470¥xÆW¼¯®Ú,63.70,14000,0 
189,1480¬ü°Ó°ª²±,62.20,0,5000,,190,1480¬ü°Ó°ª²±,62.30,1000,13000 
191,1480¬ü°Ó°ª²±,62.40,12000,18000,,192,1480¬ü°Ó°ª²±,62.50,103000,20000 
193,1480¬ü°Ó°ª²±,62.60,232,10000,,194,1480¬ü°Ó°ª²±,62.70,0,5000 
195,1480¬ü°Ó°ª²±,62.80,0,7000,,196,1480¬ü°Ó°ª²±,62.90,0,22000 
197,1480¬ü°Ó°ª²±,63.00,1000,18000,,198,1480¬ü°Ó°ª²±,63.10,0,15000 
199,1480¬ü°Ó°ª²±,63.20,0,3000,,200,1480¬ü°Ó°ª²±,63.30,0,11000 
201,1480¬ü°Ó°ª²±,63.40,1000,4000,,202,1480¬ü°Ó°ª²±,63.50,27000,1000 
203,1480¬ü°Ó°ª²±,63.60,29000,0,,204,1480¬ü°Ó°ª²±,63.70,19000,0 
205,1480¬ü°Ó°ª²±,63.80,57000,0,,206,1480¬ü°Ó°ª²±,63.90,22000,0 
207,1520·ç¤h«H¶U,62.10,35000,0,,208,1520·ç¤h«H¶U,62.20,13000,11000 
209,1520·ç¤h«H¶U,62.30,26000,0,,210,1520·ç¤h«H¶U,62.40,66000,1000 
211,1520·ç¤h«H¶U,62.50,231000,69000,,212,1520·ç¤h«H¶U,62.60,7000,6000 
213,1520·ç¤h«H¶U,62.70,24000,0,,214,1520·ç¤h«H¶U,62.80,1000,0 
215,1520·ç¤h«H¶U,62.90,12000,0,,216,1520·ç¤h«H¶U,63.00,9000,91000 
217,1520·ç¤h«H¶U,63.10,4000,41000,,218,1520·ç¤h«H¶U,63.20,1000,0 
219,1520·ç¤h«H¶U,63.30,6000,0,,220,1520·ç¤h«H¶U,63.40,17000,34000 
221,1520·ç¤h«H¶U,63.50,3000,0,,222,1520·ç¤h«H¶U,63.60,7000,0 
223,1520·ç¤h«H¶U,63.70,2000,1000,,224,1560´ä°Ó³¥§ø,62.10,43000,0 
225,1560´ä°Ó³¥§ø,62.20,51000,0,,226,1560´ä°Ó³¥§ø,62.30,12000,0 
227,1560´ä°Ó³¥§ø,63.70,0,2000,,228,1570´ä°Óªk¿³,62.40,8000,0 
229,1570´ä°Óªk¿³,63.50,2000,0,,230,1570´ä°Óªk¿³,63.60,13000,0 
231,1650·ç»È,62.20,1000,0,,232,1650·ç»È,62.30,0,1000 
233,1650·ç»È,62.40,3000,0,,234,1650·ç»È,62.50,5000,3000 
235,1650·ç»È,62.60,4000,2000,,236,1650·ç»È,62.70,0,12000 
237,1650·ç»È,62.80,0,18000,,238,1650·ç»È,62.90,1000,3000 
239,1650·ç»È,63.00,3000,0,,240,1650·ç»È,63.10,2000,1000 
241,1650·ç»È,63.20,1000,0,,242,1650·ç»È,63.30,3000,3000 
243,1650·ç»È,63.40,4000,4000,,244,1650·ç»È,63.50,4000,0 
245,1650·ç»È,63.60,3000,3000,,246,1650·ç»È,63.70,2000,0 
247,2180¨È    ªF,62.50,0,2000,,248,2180¨È    ªF,62.60,1000,0 
249,2181¨ÈªFªO¾ô,63.30,1000,0,,250,2185¨ÈªF¥x«n,62.30,1000,0 
251,5050¤j    ®i,63.10,0,1000,,252,5050¤j    ®i,63.50,0,1000 
253,5261¤j¼yÄª¬w,62.50,1000,0,,254,5261¤j¼yÄª¬w,62.60,101,0 
255,5262¤j¼y·¨±ö,62.20,1000,0,,256,5268¤j¼y¥x«n,62.50,10000,0 
257,5268¤j¼y¥x«n,63.70,0,10000,,258,526K¤j¼y´I¶¶,62.30,1000,0 
259,526K¤j¼y´I¶¶,63.40,1000,0,,260,526L¤j¼yªøºa,62.40,1000,0 
261,5320°ª    ¾ô,62.50,5000,0,,262,5320°ª    ¾ô,62.60,148,0 
263,5320°ª    ¾ô,63.00,1000,0,,264,5320°ª    ¾ô,63.60,0,3000 
265,5320°ª    ¾ô,63.70,0,2000,,266,5321°ª¾ôÀs¼æ,62.60,890,0 
267,5321°ª¾ôÀs¼æ,63.00,1000,0,,268,5321°ª¾ôÀs¼æ,63.70,0,1000 
269,5380²Ä¤@ª÷ÃÒ,62.60,47,0,,270,5383²Ä¤@°ª¶¯,63.00,1000,0 
271,5385²Ä¤@®ç¶é,62.50,1000,0,,272,5385²Ä¤@®ç¶é,62.60,1000,0 
273,5385²Ä¤@®ç¶é,63.50,1000,0,,274,5385²Ä¤@®ç¶é,63.80,0,1000 
275,5386²Ä¤@¹ü¤Æ,62.50,5000,0,,276,5389²Ä¤@¤¤¤s,62.80,1000,0 
277,538A²Ä¤@·s¿³,63.30,1000,0,,278,538F²Ä¤@½_ÑL,62.70,1000,0 
279,538I²Ä¤@ÀY¥÷,62.20,1000,0,,280,538I²Ä¤@ÀY¥÷,63.10,1000,0 
281,538j²Ä¤@¦w©M,62.20,1000,0,,282,538M²Ä¤@¹Å¸q,63.10,1000,0 
283,538M²Ä¤@¹Å¸q,63.60,1000,0,,284,538W²Ä¤@µØ¦¿,62.40,1000,0 
285,538W²Ä¤@µØ¦¿,62.60,0,3,,286,5600¥Ã    ¿³,62.20,1000,0 
287,5600¥Ã    ¿³,62.40,1000,0,,288,5600¥Ã    ¿³,62.50,0,10000 
289,5600¥Ã    ¿³,63.30,0,1000,,290,5602¥Ã¿³¤ôÙõ,63.10,1000,0 
291,5602¥Ã¿³¤ôÙõ,63.60,1000,0,,292,5603¥Ã¿³¥x¤¤,62.60,1000,0 
293,5603¥Ã¿³¥x¤¤,62.70,2000,0,,294,5851²Î¤@°ª¶¯,63.60,0,1000 
295,5852²Î¤@´°«n,62.60,6000,0,,296,5857²Î¤@·s¦Ë,62.50,1000,0 
297,5858²Î¤@¹Å¸q,62.60,1000,0,,298,5859²Î¤@«ÌªF,63.40,0,1000 
299,585b²Î¤@¤º´ò,62.50,1000,0,,300,585B²Î¤@¥Ã©M,62.30,1000,0 
301,585B²Î¤@¥Ã©M,63.60,0,1000,,302,585D²Î¤@·s¥x¤¤,62.50,0,1000 
303,585E²Î¤@·sÀç,62.70,2000,0,,304,585H²Î¤@®ç¶é,62.20,14000,0 
305,585H²Î¤@®ç¶é,63.10,2000,0,,306,585R²Î¤@¦Á¤î,63.10,1000,0 
307,585S²Î¤@©yÄõ,62.60,0,1000,,308,585U²Î¤@«n¨Ê,62.30,1000,0 
309,5870¥ú    ¶©,62.60,0,202,,310,5870¥ú    ¶©,63.00,0,5000 
311,5920¤¸    ´I,62.40,1000,0,,312,5921¤¸´I°ª¶¯,63.30,1000,0 
313,5922¤¸´I·s©±,63.30,1000,0,,314,5923¤¸´I¤T­«,62.00,0,1000 
315,5923¤¸´I¤T­«,62.50,5000,2000,,316,5923¤¸´I¤T­«,62.60,1000,0 
317,5923¤¸´I¤T­«,62.70,1000,2000,,318,5923¤¸´I¤T­«,62.80,1000,2000 
319,5923¤¸´I¤T­«,63.00,0,2000,,320,5925¤¸´I¥x¤¤,62.60,0,138 
321,5925¤¸´I¥x¤¤,63.00,1000,0,,322,5929¤¸´I¥x«n,62.80,1000,0 
323,5929¤¸´I¥x«n,63.70,1000,0,,324,592a¤¸´IªQ¼w,62.60,0,4000 
325,592a¤¸´IªQ¼w,63.60,0,1000,,326,592A¤¸´I½n«°,62.20,5000,0 
327,592A¤¸´I½n«°,62.60,0,4,,328,592A¤¸´I½n«°,63.00,0,1000 
329,592c¤¸´I¯Q¤é,62.80,0,1000,,330,592c¤¸´I¯Q¤é,63.10,0,1000 
331,592C¤¸´I¼é¬w,62.30,1000,0,,332,592d¤¸´I©µ¥­,62.20,2000,0 
333,592d¤¸´I©µ¥­,62.40,2000,0,,334,592d¤¸´I©µ¥­,62.50,2000,0 
335,592D¤¸´I¤j©÷,62.30,1000,0,,336,592e¤¸´I¥j«F,63.00,1000,0 
337,592E¤¸´I«°¤¤,62.50,0,1000,,338,592E¤¸´I«°¤¤,62.90,1000,0 
339,592g¤¸´I¤¤­ì,63.00,0,1000,,340,592H¤¸´I«H¸q,63.20,1000,0 
341,592i¤¸´I¤¤´ä,62.50,8000,0,,342,592i¤¸´I¤¤´ä,63.20,1000,0 
343,592i¤¸´I¤¤´ä,63.60,5000,0,,344,592l¤¸´I¤j¸Î,62.20,1000,0 
345,592l¤¸´I¤j¸Î,62.70,1000,0,,346,592l¤¸´I¤j¸Î,63.10,0,2000 
347,592l¤¸´I¤j¸Î,63.80,0,2000,,348,592m¤¸´I¦¨¥\,62.80,3000,0 
349,592M¤¸´I¹ü¤Æ,63.00,1000,0,,350,592n¤¸´I¦èªQ,62.60,0,640 
351,592N¤¸´Iªê§À,62.40,0,1000,,352,592N¤¸´Iªê§À,62.50,1000,0 
353,592o¤¸´I·s¿³,62.60,100,0,,354,592P¤¸´I¦P¤j,62.80,1000,0 
355,592P¤¸´I¦P¤j,63.30,0,2000,,356,592P¤¸´I¦P¤j,63.40,0,2000 
357,592Q¤¸´I´°«n,63.10,4000,0,,358,592u¤¸´I¥@¶T,62.50,1000,0 
359,592u¤¸´I¥@¶T,62.60,2143,0,,360,592u¤¸´I¥@¶T,63.10,2000,0 
361,592U¤¸´I©yÄõ,63.40,2000,0,,362,592v¤¸´I®ç¶é,63.50,1000,0 
363,592w¤¸´I¨Î¨½,62.50,1000,0,,364,592w¤¸´I¨Î¨½,62.90,1000,0 
365,592W¤¸´I¦N§Q,62.10,1000,0,,366,592W¤¸´I¦N§Q,63.00,1000,0 
367,592y¤¸´Iªá½¬,62.60,1,0,,368,592Y¤¸´I®H¨½,62.50,1000,0 
369,6012¡¹¨Èºô¸ô,62.30,1000,0,,370,6012¡¹¨Èºô¸ô,63.70,0,1000 
371,601d™W¨ÈøÊÂ×,62.40,1000,0,,372,601d™W¨ÈøÊÂ×,62.50,2000,0 
373,601d™W¨ÈøÊÂ×,62.60,50,0,,374,601d™W¨ÈøÊÂ×,62.80,1000,0 
375,601d™W¨ÈøÊÂ×,63.00,1000,1000,,376,6110¥x¤¤»È,63.30,2000,0 
377,6110¥x¤¤»È,63.40,5000,0,,378,6110¥x¤¤»È,63.70,0,5000 
379,6114¤¤»È­ûªL,62.70,1000,0,,380,6115¤¤»È¥x¥_,63.70,0,2000 
381,611A¤¤»ÈÂ×­ì,63.30,5000,0,,382,6160¤¤°ê«H°U,63.60,0,1000 
383,6163¤¤«H°U¥Ã,62.60,1000,0,,384,6165¤¤«H°U·s,62.50,4000,0 
385,6167¤¤«HªQ¦¿,62.50,0,1000,,386,616K¤¤«H°U°ª,63.10,2000,0 
387,6210·s ¦Ê ¤ý,62.30,1000,0,,388,6210·s ¦Ê ¤ý,63.00,1000,0 
389,6210·s ¦Ê ¤ý,63.50,1000,0,,390,6383¥ú©M©M¬ü,62.20,1000,0 
391,638A¥ú©M¹Å¸q,63.40,2000,0,,392,638D¥ú©M°ª¶¯,62.60,3000,0 
393,6450¥Ã    ¥þ,62.40,1000,0,,394,6451¥Ã¥þ«n®r,62.50,0,1000 
395,6452¥Ã¥þ¤K¼w,63.50,0,2000,,396,6460¤j    ©÷,62.50,1000,0 
397,6460¤j    ©÷,63.50,1000,0,,398,6460¤j    ©÷,63.60,1000,0 
399,6461¤j©÷¾ðªL,62.30,1000,0,,400,6462¤j©÷¦w±d,62.30,5000,0 
401,6462¤j©÷¦w±d,63.00,2000,0,,402,6464¤j©÷·s©±,62.10,2000,0 
403,6464¤j©÷·s©±,63.60,0,1000,,404,6465¤j©÷®ç¶é,62.50,6000,0 
405,6913¼w«H·sÀç,63.60,0,1000,,406,6915¼w«H©M¥­,63.60,0,1000 
407,7000¥üÂ×,63.40,1000,0,,408,7000¥üÂ×,63.50,1000,0 
409,7001¥üÂ×¹Å¸q,62.50,1000,0,,410,7001¥üÂ×¹Å¸q,63.50,0,1000 
411,7003¥üÂ×¥x¤¤,62.10,10000,0,,412,7003¥üÂ×¥x¤¤,62.40,0,15000 
413,7003¥üÂ×¥x¤¤,62.50,5000,10000,,414,7003¥üÂ×¥x¤¤,62.60,10000,20 
415,7003¥üÂ×¥x¤¤,63.60,0,2000,,416,7005¥üÂ×¤¤´ä,62.50,0,1000 
417,7008¥üÂ×¤T­«,62.60,300,0,,418,700a¥üÂ×©¾§µ,62.70,1000,0 
419,700a¥üÂ×©¾§µ,63.00,3000,0,,420,700b¥üÂ×¤¤Ãc,63.30,0,1000 
421,700B¥üÂ×ªO¾ô,62.40,10000,0,,422,700D¥üÂ×¦èÁ³,62.50,0,3000 
423,700E¥üÂ×¤æ«n,62.50,5000,0,,424,700f¥üÂ×³À´ä,62.30,1000,0 
425,700f¥üÂ×³À´ä,62.60,1000,0,,426,700F¥üÂ×ªê§À,62.40,0,1000 
427,700F¥üÂ×ªê§À,63.00,0,1000,,428,700g¥üÂ×«nªù,63.00,1000,0 
429,700G¥üÂ×³Â¨§,63.20,1000,0,,430,700h¥üÂ×¤T¥Á,63.20,2000,0 
431,700H¥üÂ×ªFªù,62.60,1000,0,,432,700i¥üÂ×ªQ¼w,63.30,0,2000 
433,700I¥üÂ×¥_°ª,62.50,4000,0,,434,700I¥üÂ×¥_°ª,62.60,458,900 
435,700I¥üÂ×¥_°ª,62.80,1000,0,,436,700I¥üÂ×¥_°ª,63.10,1000,0 
437,700j¥üÂ×¤j¦w,62.60,1000,0,,438,700j¥üÂ×¤j¦w,62.80,1000,0 
439,700J¥üÂ×¤½¯q,63.00,3000,0,,440,700J¥üÂ×¤½¯q,63.60,0,1000 
441,700k¥üÂ×­ûªL,62.30,1000,0,,442,700K¥üÂ×·sÀç,62.60,1000,0 
443,700K¥üÂ×·sÀç,62.70,1000,0,,444,700K¥üÂ×·sÀç,62.90,0,10000 
445,700K¥üÂ×·sÀç,63.10,1000,0,,446,700p¥üÂ×´_¿³,62.40,1000,1000 
447,700r¥üÂ×Ä_¦¨,62.50,1000,0,,448,700R¥üÂ×¤p´ä,62.20,1000,0 
449,700R¥üÂ×¤p´ä,63.00,1000,0,,450,700W¥üÂ×«°¤¤,62.30,1000,0 
451,700W¥üÂ×«°¤¤,62.60,2000,0,,452,700W¥üÂ×«°¤¤,63.00,3000,0 
453,700Z¥üÂ×°ª¶¯,62.10,2000,0,,454,7032­P©M¨Î¨½,62.30,1000,0 
455,7032­P©M¨Î¨½,63.70,0,1000,,456,703B­P©M±R¼w,62.10,1000,0 
457,7750¥_    «°,62.40,1000,0,,458,7750¥_    «°,62.50,10000,17000 
459,7750¥_    «°,62.60,68,0,,460,7750¥_    «°,63.00,11000,0 
461,7750¥_    «°,63.60,15000,0,,462,7790°ê²¼ºî¦X,63.70,8000,0 
463,7792°ê²¼¥_§ë,62.60,300,0,,464,7798°ê²¼¤ºÃc,63.30,1000,0 
465,779D°ê²¼¥x«n,63.40,0,2000,,466,779D°ê²¼¥x«n,63.50,0,3000 
467,779e°ê²¼«n¬ì,62.30,3000,0,,468,779e°ê²¼«n¬ì,62.50,1000,0 
469,779H°ê²¼¹Å¸q,63.00,3000,0,,470,779H°ê²¼¹Å¸q,63.50,3000,0 
471,779j°ê²¼©M¥­,62.30,1000,0,,472,779P°ê²¼¤E¹©,62.30,3000,0 
473,779P°ê²¼¤E¹©,62.50,1000,0,,474,779P°ê²¼¤E¹©,63.70,0,1000 
475,779u°ê²¼ªø«°,62.40,15000,0,,476,779u°ê²¼ªø«°,62.60,15000,0 
477,779u°ê²¼ªø«°,62.70,50000,0,,478,779u°ê²¼ªø«°,62.80,50000,0 
479,779u°ê²¼ªø«°,62.90,50000,0,,480,779u°ê²¼ªø«°,63.00,50000,0 
481,779v°ê²¼¥x¤¤,62.50,1000,0,,482,779z°ê²¼³Õ·R,62.50,5000,0 
483,8150¥x    ·s,62.30,1000,0,,484,8150¥x    ·s,62.50,1000,0 
485,8150¥x    ·s,62.60,1000,0,,486,8150¥x    ·s,62.90,1000,0 
487,8150¥x    ·s,63.00,1000,0,,488,8150¥x    ·s,63.10,2000,0 
489,8150¥x    ·s,63.30,0,1000,,490,8150¥x    ·s,63.50,5000,0 
491,8150¥x    ·s,63.60,0,1000,,492,8150¥x    ·s,63.70,0,3000 
493,8151¥x·s«Ø¥_,63.30,1000,0,,494,8151¥x·s«Ø¥_,63.60,0,1000 
495,8152¥x·s·s²ø,62.60,400,0,,496,8156¥x·s¤T¥Á,62.30,2000,0 
497,8156¥x·s¤T¥Á,62.50,10000,0,,498,8156¥x·s¤T¥Á,63.10,4000,0 
499,8156¥x·s¤T¥Á,63.50,0,1000,,500,8157¥x·s¥ª·£,63.50,1000,0 
501,8157¥x·s¥ª·£,63.60,0,1000,,502,8158¥x·sªQ¦¿,62.60,0,172 
503,8158¥x·sªQ¦¿,63.00,1000,0,,504,815A¥x·s°ª¶¯,62.50,3000,0 
505,815A¥x·s°ª¶¯,62.60,1000,0,,506,815A¥x·s°ª¶¯,62.90,1000,0 
507,815A¥x·s°ª¶¯,63.10,1000,0,,508,815B¥x·s¥x¤¤,62.20,2000,0 
509,815B¥x·s¥x¤¤,62.30,7000,0,,510,815B¥x·s¥x¤¤,62.40,1000,0 
511,815B¥x·s¥x¤¤,62.50,1000,0,,512,815B¥x·s¥x¤¤,62.60,250,0 
513,815B¥x·s¥x¤¤,63.00,1000,0,,514,815B¥x·s¥x¤¤,63.10,1000,0 
515,815H¥x·s«ÌªF,62.50,1000,0,,516,815H¥x·s«ÌªF,63.00,1000,0 
517,815S¥x·s¤¤Ãc,62.20,1000,0,,518,815S¥x·s¤¤Ãc,62.30,3000,0 
519,815S¥x·s¤¤Ãc,62.60,1000,0,,520,815Y¥x·s·sÀç,62.80,1000,0 
521,815Y¥x·s·sÀç,63.00,0,1000,,522,8380¦w    ®õ,62.10,2000,0 
523,8380¦w    ®õ,62.20,2000,0,,524,8380¦w    ®õ,63.00,1000,0 
