¨é°Ó¶R½æªÑ²¼¦¨¥æ»ù¶q¸ê°T
ªÑ²¼¥N½X,="1201"
§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ,,§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ
181,845F±d©M¤¯·R,22.25,10000,0,,182,8560·s    ¥ú,22.15,1000,2000 
183,8560·s    ¥ú,22.20,0,1000,,184,8560·s    ¥ú,22.25,1000,2000 
185,8560·s    ¥ú,22.30,1000,4000,,186,8560·s    ¥ú,22.35,20000,36000 
187,8560·s    ¥ú,22.45,0,1000,,188,8561·s¥ú¥x¤¤,22.15,3,11000 
189,8561·s¥ú¥x¤¤,22.30,0,1000,,190,8562·s¥ú°ª¶¯,22.15,200,0 
191,8562·s¥ú°ª¶¯,22.20,0,3000,,192,8562·s¥ú°ª¶¯,22.30,2000,0 
193,8563·s¥ú·s¦Ë,22.15,4000,0,,194,8563·s¥ú·s¦Ë,22.20,2000,0 
195,8563·s¥ú·s¦Ë,22.25,0,2000,,196,8563·s¥ú·s¦Ë,22.30,0,4000 
197,8565·s¥ú®ç¶é,22.25,1000,0,,198,8581Áp¨¹°ª¶¯,22.15,4000,0 
199,8584Áp¨¹Âù©M,22.40,0,2000,,200,8587Áp¨¹¿³¤¤,22.20,0,1000 
201,8840¥É    ¤s,22.10,0,5000,,202,8840¥É    ¤s,22.30,1000,0 
203,8842¥É¤s·s²ø,22.10,6000,0,,204,8842¥É¤s·s²ø,22.20,0,1000 
205,8843¥É¤s°ª¶¯,22.15,5000,0,,206,8843¥É¤s°ª¶¯,22.20,0,18000 
207,8843¥É¤s°ª¶¯,22.25,7000,0,,208,8844¥É¤sªQ¦¿,22.15,0,2000 
209,8844¥É¤sªQ¦¿,22.20,0,2000,,210,8847¥É¤s¥x«n,22.20,0,1000 
211,8848¥É¤s¹Å¸q,22.20,2000,0,,212,8848¥É¤s¹Å¸q,22.25,0,1000 
213,884B¥É¤s¥x¤¤,22.15,1000,0,,214,884B¥É¤s¥x¤¤,22.25,2000,0 
215,884D¥É¤s¥ªÀç,22.20,0,2000,,216,884D¥É¤s¥ªÀç,22.25,1000,0 
217,884D¥É¤s¥ªÀç,22.40,0,1000,,218,884J¥É¤s¤j¨½,22.15,5000,0 
219,8882°ê®õ¥x¤¤,22.15,1000,2000,,220,8882°ê®õ¥x¤¤,22.25,1000,1000 
221,8883°ê®õªQ¦¿,22.15,5000,0,,222,8884°ê®õ¥x«n,22.15,1000,0 
223,8886°ê®õ·s²ø,22.40,0,4000,,224,8887°ê®õ©¾§µ,22.15,3000,0 
225,8888°ê®õ´°«n,22.35,1000,0,,226,888K°ê®õªO¾ô,22.15,10000,0 
227,9101¸s¯q´°«n,22.20,0,2000,,228,9131¸s¯q¥ÁÅv,22.40,0,1000 
229,9134¸s¯q¶}¤¸,22.15,0,3000,,230,9134¸s¯q¶}¤¸,22.20,2000,0 
231,9134¸s¯q¶}¤¸,22.30,0,2000,,232,9134¸s¯q¶}¤¸,22.40,0,1000 
233,9138¸s¯q¤¤´ä,22.30,0,5000,,234,913D¸s¯q¼æ¤l,22.25,0,3000 
235,913g¸s¯q«n¤T,22.15,1000,0,,236,913g¸s¯q«n¤T,22.25,0,4000 
237,913g¸s¯q«n¤T,22.40,0,1000,,238,913Y¸s¯qÀ]«e,22.20,1000,0 
239,9185¸s¯q¥x«n,22.35,1000,0,,240,9187¸s¯q¹ü¤Æ,22.45,0,1000 
241,918A¸s¯q¤¤Ãc,22.15,0,4000,,242,918C¸s¯q¥j«F,22.15,0,10000 
243,918C¸s¯q¥j«F,22.35,10000,0,,244,918K¸s¯qªF´ò,22.15,1000,0 
245,918x¸s¯q©µ¥­,22.15,50,0,,246,9204³Í°ò¥x¤¤,22.20,0,2000 
247,9204³Í°ò¥x¤¤,22.30,0,1000,,248,9206³Í°ò°ª¶¯,22.20,0,10000 
249,9206³Í°ò°ª¶¯,22.25,1000,0,,250,9206³Í°ò°ª¶¯,22.30,2000,3000 
251,9206³Í°ò°ª¶¯,22.35,1000,0,,252,9206³Í°ò°ª¶¯,22.40,0,1000 
253,9207³Í°ò¥Ã©M,22.30,0,2000,,254,9208³Í°ò®ç¶é,22.35,0,3000 
255,9209³Í°ò©£¤s,22.20,0,1000,,256,920D³Í°ò¥«©²,22.20,10000,0 
257,920D³Í°ò¥«©²,22.35,0,3000,,258,920D³Í°ò¥«©²,22.40,0,10000 
259,920F³Í°ò¯¸«e,22.15,10000,0,,260,920G³Í°ò¹ü¤Æ,22.40,5000,0 
261,920N³Í°ò´ò¤f,22.15,0,4000,,262,920N³Í°ò´ò¤f,22.25,0,12000 
263,920Z³Í°ò¥xªF,22.15,0,5000,,264,9211³Í°ò¥x«n,22.25,0,1000 
265,9215³Í°ò°ª¬ü,22.25,0,30000,,266,9217³Í°òªQ¤s,22.20,0,1000 
267,9217³Í°òªQ¤s,22.35,1000,0,,268,9218³Í°ò¤jª½,22.20,1000,0 
269,9218³Í°ò¤jª½,22.25,1000,0,,270,9218³Í°ò¤jª½,22.30,1000,1000 
271,9218³Í°ò¤jª½,22.35,1000,0,,272,9218³Í°ò¤jª½,22.40,2000,0 
273,9218³Í°ò¤jª½,22.45,0,1000,,274,921E³Í°ò¤T®l,22.25,0,20000 
275,921Y³Í°òªF¶Õ,22.35,0,20000,,276,9223³Í°òÂ×¤¤,22.15,1000,0 
277,9223³Í°òÂ×¤¤,22.25,6000,0,,278,9223³Í°òÂ×¤¤,22.45,0,6000 
279,9227³Í°ò«°¤¤,22.15,1000,0,,280,9227³Í°ò«°¤¤,22.20,100000,0 
281,9229³Í°ò¤¤¤s,22.40,0,3000,,282,922H³Í°ò´_¿³,22.15,1000,0 
283,9233³Í°òªø©°,22.35,0,1000,,284,9239³Í°ò¥«¬F,22.35,1000,0 
285,9252³Í°ò¹Å¸q,22.20,5000,0,,286,9252³Í°ò¹Å¸q,22.30,2000,1000 
287,9256³Í°ò«n®r,22.20,0,1000,,288,9257³Í°òªL¤f,22.15,0,2000 
289,9266³Í°ò·sÂ×,22.10,0,2000,,290,9266³Í°ò·sÂ×,22.15,0,1000 
291,9266³Í°ò·sÂ×,22.25,0,1000,,292,9268³Í°ò¥x¥_,22.15,2000,12000 
293,9268³Í°ò¥x¥_,22.20,0,8000,,294,9268³Í°ò¥x¥_,22.25,3000,0 
295,9268³Í°ò¥x¥_,22.30,4000,0,,296,9268³Í°ò¥x¥_,22.35,2000,0 
297,9268³Í°ò¥x¥_,22.40,0,4000,,298,9274³Í°ò»ñ¤s,22.15,1000,0 
299,9287³Í°ò¤º´ò,22.15,1000,1000,,300,9287³Í°ò¤º´ò,22.40,0,1000 
301,9297³Í°ò¤å¤ß,22.15,5000,0,,302,9300µØ«n¥Ã©÷,22.20,0,5000 
303,9300µØ«n¥Ã©÷,22.25,1000,0,,304,9300µØ«n¥Ã©÷,22.30,0,1000 
305,9303µØ«n°ª¶¯,22.20,5000,0,,306,9303µØ«n°ª¶¯,22.25,3000,0 
307,9308µØ«n³Â¨§,22.15,35000,0,,308,9308µØ«n³Â¨§,22.20,1000,0 
309,9312µØ«n¥ÁÅv,22.15,1000,0,,310,9319µØ«nÅaºq,22.35,5000,0 
311,9322µØ«n¤½¸Û,22.15,1,0,,312,9324µØ«n©£¤s,22.15,0,1000 
313,9324µØ«n©£¤s,22.20,0,5000,,314,9329µØ«n¦µ¤l,22.25,3000,1000 
315,9329µØ«n¦µ¤l,22.30,3000,0,,316,9329µØ«n¦µ¤l,22.35,3000,0 
317,9347µØ«n´°«n,22.15,0,1000,,318,9347µØ«n´°«n,22.20,1000,0 
319,9349µØ«n¦X®õ,22.15,0,9000,,320,9359µØ«n¤¤¥¿,22.15,1000,0 
321,9362µØ«n­]®ß,22.30,10000,0,,322,9363µØ«n¹ü¤Æ,22.35,10000,0 
323,9363µØ«n¹ü¤Æ,22.45,0,5000,,324,9377µØ«nªê§À,22.20,0,2000 
325,9604´I¨¹¶§©ú,22.20,18000,0,,326,9608´I¨¹¥xªF,22.35,0,1000 
327,9616´I¨¹©£¤s,22.15,0,1000,,328,9623´I¨¹¥x¥_,22.15,0,63000 
329,9623´I¨¹¥x¥_,22.20,6000,3000,,330,9623´I¨¹¥x¥_,22.25,0,2000 
331,9623´I¨¹¥x¥_,22.30,0,12000,,332,9624´I¨¹¦Ë¥_,22.30,1000,0 
333,9625´I¨¹¦ËªF,22.25,2000,0,,334,9625´I¨¹¦ËªF,22.30,0,1000 
335,9627´I¨¹¤º´ò,22.15,10000,0,,336,9627´I¨¹¤º´ò,22.25,0,1000 
337,9651´I¨¹¥Á¥Í,22.25,0,2000,,338,9651´I¨¹¥Á¥Í,22.30,2000,2000 
339,9654´I¨¹¥Ã©M,22.15,4000,0,,340,9654´I¨¹¥Ã©M,22.25,0,4000 
341,9655´I¨¹ªO¾ô,22.15,0,1500,,342,9655´I¨¹ªO¾ô,22.35,0,1000 
343,965K´I¨¹¥x¤¤,22.20,1000,0,,344,965U´I¨¹¹ü¤Æ,22.25,10000,1000 
345,9661´I¨¹·s©±,22.35,3000,0,,346,9665´I¨¹®ç¶é,22.15,2000,0 
347,9665´I¨¹®ç¶é,22.20,1000,0,,348,9665´I¨¹®ç¶é,22.30,0,1000 
349,9666´I¨¹«n¤Ù,22.20,1000,0,,350,9667´I¨¹¥x«n,22.20,0,5000 
351,9667´I¨¹¥x«n,22.30,0,10000,,352,9667´I¨¹¥x«n,22.35,0,5000 
353,9672´I¨¹­ûªL,22.15,0,133,,354,9672´I¨¹­ûªL,22.25,0,1000 
355,9672´I¨¹­ûªL,22.35,0,1000,,356,9676´I¨¹¤¯·R,22.35,0,2000 
357,9679´I¨¹©µ¦N,22.30,1000,0,,358,9693´I¨¹·sÀç,22.15,1000,0 
359,9693´I¨¹·sÀç,22.20,1000,0,,360,9693´I¨¹·sÀç,22.40,0,1000 
361,969C´I¨¹¥_´ä,22.25,0,5000,,362,9800¤¸¤j,22.30,7000,0 
363,9800¤¸¤j,22.35,1000,0,,364,9800¤¸¤j,22.40,16000,0 
365,9800¤¸¤j,22.45,19000,0,,366,980C¤¸¤j¤æ¤»,22.15,2000,0 
367,980C¤¸¤j¤æ¤»,22.25,0,1000,,368,980C¤¸¤j¤æ¤»,22.30,2000,0 
369,980d¤¸¤j¨F³À,22.25,2000,0,,370,980D¤¸¤j¶}¤¸,22.35,2000,0 
371,980e¤¸¤j²M¤ô,22.20,0,1000,,372,980e¤¸¤j²M¤ô,22.35,1000,0 
373,980h¤¸¤j¥x¥_,22.25,1000,0,,374,980h¤¸¤j¥x¥_,22.45,0,1000 
375,980K¤¸¤j¦Ë¬ì,22.15,1000,0,,376,980K¤¸¤j¦Ë¬ì,22.20,2000,0 
377,980R¤¸¤j«n®ü,22.25,1000,0,,378,980R¤¸¤j«n®ü,22.45,0,1000 
379,9814¤¸¤j¤j¯q,22.45,0,1000,,380,9817¤¸¤jªF®õ,22.15,0,11000 
381,9817¤¸¤jªF®õ,22.20,1000,0,,382,9817¤¸¤jªF®õ,22.25,10000,0 
383,981a¤¸¤jÂk¤¯,22.20,0,3000,,384,981D¤¸¤j«n§ë,22.35,1000,0 
385,981e¤¸¤j¨Î¨½,22.15,5000,0,,386,981E¤¸¤jµo°],22.15,1,0 
387,981F¤¸¤jºÖÀç,22.15,1000,0,,388,981j¤¸¤j¤hªL,22.30,1000,0 
389,981j¤¸¤j¤hªL,22.40,0,1000,,390,981m¤¸¤j«eª÷,22.15,0,1000 
391,981M¤¸¤j­]®ß,22.20,0,1000,,392,981n¤¸¤jºX¤s,22.20,0,20000 
393,981N¤¸¤jª÷ªù,22.25,0,3000,,394,981N¤¸¤jª÷ªù,22.30,10000,0 
395,981r¤¸¤j«Ì«n,22.15,1000,0,,396,981U¤¸¤jµØ¤s,22.15,0,3000 
397,981U¤¸¤jµØ¤s,22.20,0,9000,,398,981y¤¸¤jµ½¤Æ,22.40,0,1000 
399,981z¤¸¤j¤j²Î,22.10,0,1000,,400,981Z¤¸¤j¼é¦{,22.15,0,5000 
401,9822¤¸¤j¾Ç©²,22.15,0,1,,402,9829¤¸¤j¥Ã±d,22.15,1000,0 
403,9834¤¸¤j¤¤Ãc,22.15,1,0,,404,9835¤¸¤j¤¤¤s,22.20,0,1000 
405,9837¤¸¤j¥_´ä,22.25,0,1000,,406,983B¤¸¤jªL´Ë,22.15,1000,0 
407,983B¤¸¤jªL´Ë,22.35,0,9000,,408,983U¤¸¤jÀY¥÷,22.35,1000,0 
409,983W¤¸¤j¼wªÚ,22.30,10000,0,,410,983W¤¸¤j¼wªÚ,22.35,0,1000 
411,983Z¤¸¤j»ñ¤s,22.40,6000,0,,412,984C¤¸¤j·s¤¤,22.25,6000,0 
413,984E¤¸¤j«n¶Õ,22.20,2000,0,,414,984E¤¸¤j«n¶Õ,22.30,0,1000 
415,9853¤¸¤j«n¤Ù,22.15,10000,0,,416,9853¤¸¤j«n¤Ù,22.35,0,1000 
417,9857¤¸¤jªFÄª,22.15,15000,0,,418,985C¤¸¤j»ñ¤¤,22.40,0,1000 
419,985C¤¸¤j»ñ¤¤,22.45,0,1000,,420,9869¤¸¤j·s²±,22.15,3000,0 
421,986K¤¸¤j°ò§µ,22.20,10000,0,,422,9871¤¸¤j©¾§µ,22.25,0,5000 
423,9872¤¸¤j´_¥_,22.25,1000,0,,424,9874¤¸¤jÂù©M,22.40,0,2000 
425,9875¤¸¤j¥Ã¹ç,22.15,1000,0,,426,9875¤¸¤j¥Ã¹ç,22.20,1000,0 
427,9879¤¸¤jªO¤T,22.25,4000,0,,428,987A¤¸¤j·¨±ö,22.15,1000,0 
429,9884¤¸¤jÂí¥_,22.40,0,1000,,430,9889¤¸¤j­ûªL,22.20,1000,0 
431,9889¤¸¤j­ûªL,22.40,0,1000,,432,988B¤¸¤j®ç¶é,22.30,5000,0 
433,988C¤¸¤j¤T­«,22.20,0,5000,,434,988C¤¸¤j¤T­«,22.25,0,2000 
435,988C¤¸¤j¤T­«,22.35,0,1000,,436,9893¤¸¤j¤j¤Ñ,22.20,1000,0 
437,9898¤¸¤j·s²ø,22.15,1000,0,,438,9898¤¸¤j·s²ø,22.40,0,1000 
439,989a¤¸¤j­b¸Ì,22.25,1000,0,,440,989B¤¸¤j¤¤´ä,22.15,0,2000 
441,989B¤¸¤j¤¤´ä,22.25,0,1000,,442,989C¤¸¤jªO¾ô,22.25,35000,0 
443,989D¤¸¤j¥ªÀç,22.25,0,4000,,444,989e¤¸¤j¤¤©M,22.40,0,10000 
445,989E¤¸¤j¯ó¤Ù,22.15,1000,0,,446,989E¤¸¤j¯ó¤Ù,22.20,1000,0 
447,989E¤¸¤j¯ó¤Ù,22.30,1000,0,,448,989E¤¸¤j¯ó¤Ù,22.40,0,1000 
449,989g¤¸¤j¹Å¸q,22.20,0,1000,,450,989j¤¸¤j¾ðªL,22.20,1000,0 
451,989j¤¸¤j¾ðªL,22.35,0,1000,,452,989J¤¸¤j¹ü¥Í,22.15,2000,0 
453,989k¤¸¤j¥j«F,22.10,2000,0,,454,989L¤¸¤j¦¨¥\,22.15,1000,0 
455,989L¤¸¤j¦¨¥\,22.30,0,6000,,456,989m¤¸¤j«H¸q,22.25,15000,0 
457,989N¤¸¤j¤º´ò,22.25,0,12000,,458,989S¤¸¤j³À´ä,22.15,5000,0 
459,989S¤¸¤j³À´ä,22.20,0,6000,,460,989X¤¸¤j¥Á¥Í,22.30,10000,0 
461,989Y¤¸¤j°ò¶©,22.15,0,1,,462,9A00¥ÃÂ×ª÷,22.15,6000,0 
463,9A00¥ÃÂ×ª÷,22.20,15000,0,,464,9A00¥ÃÂ×ª÷,22.30,2000,0 
465,9A00¥ÃÂ×ª÷,22.35,14000,9000,,466,9A00¥ÃÂ×ª÷,22.40,1000,5000 
467,9A00¥ÃÂ×ª÷,22.45,2000,0,,468,9A79¥ÃÂ×®H¨½,22.35,10000,0 
469,9A9a¥ÃÂ×­d¶®,22.20,2000,0,,470,9A9a¥ÃÂ×­d¶®,22.25,4000,0 
471,9A9a¥ÃÂ×­d¶®,22.35,0,3000,,472,9A9a¥ÃÂ×­d¶®,22.40,0,1000 
473,9A9A¥ÃÂ×Ã¹ªF,22.20,2000,0,,474,9A9A¥ÃÂ×Ã¹ªF,22.35,2000,0 
475,9A9B¥ÃÂ×¤¤©M,22.30,1000,0,,476,9A9B¥ÃÂ×¤¤©M,22.35,1000,0 
477,9A9C¥ÃÂ×­ûªL,22.25,0,5000,,478,9A9D¥ÃÂ×©¾§µ,22.25,0,1000 
479,9A9D¥ÃÂ×©¾§µ,22.30,1000,0,,480,9A9D¥ÃÂ×©¾§µ,22.35,3000,0 
481,9A9D¥ÃÂ×©¾§µ,22.40,3000,0,,482,9A9E¥ÃÂ×ªO¾ô,22.35,0,2000 
483,9A9f¥ÃÂ×¤¤²±,22.15,3000,0,,484,9A9f¥ÃÂ×¤¤²±,22.25,1000,0 
485,9A9g¥ÃÂ×¤º´ò,22.30,1000,0,,486,9A9G¥ÃÂ×¤Ñ¥À,22.15,0,1000 
487,9A9G¥ÃÂ×¤Ñ¥À,22.30,1000,0,,488,9A9h¥ÃÂ×¥x«n,22.15,0,1000 
489,9A9j¥ÃÂ×¹Å¸q,22.20,0,2000,,490,9A9N¥ÃÂ×®ç²±,22.15,1,0 
491,9A9r¥ÃÂ×¥_°ª,22.15,159,0,,492,9A9s¥ÃÂ×¹ü¤Æ,22.15,5000,5000 
493,9A9s¥ÃÂ×¹ü¤Æ,22.25,2000,0,,494,9A9W¥ÃÂ×¥«¬F,22.20,2000,0 
495,9A9x¥ÃÂ×®ç¶é,22.20,0,2000,,,,,, 
