¨é°Ó¶R½æªÑ²¼¦¨¥æ»ù¶q¸ê°T
ªÑ²¼¥N½X,="1319"
§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ,,§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ
51,116P¤é²±«H¸q,37.10,5000,0,,52,116Q¤é²±¤GªL,37.15,0,1000 
53,116Q¤é²±¤GªL,37.35,2000,0,,54,116Q¤é²±¤GªL,37.80,0,5000 
55,116Z¤é²±¤¤©M,37.20,0,2000,,56,116Z¤é²±¤¤©M,37.90,1000,0 
57,1260§»    »·,37.30,0,3000,,58,1440¬üªL,37.15,17000,0 
59,1440¬üªL,37.20,1000,0,,60,1440¬üªL,37.40,0,20000 
61,1440¬üªL,37.50,0,7000,,62,1440¬üªL,37.60,0,11000 
63,1440¬üªL,37.65,1000,1000,,64,1440¬üªL,37.70,8000,0 
65,1440¬üªL,37.75,2000,1000,,66,1440¬üªL,37.80,2000,22000 
67,1440¬üªL,37.85,0,4000,,68,1440¬üªL,38.00,10000,5000 
69,1440¬üªL,38.15,1000,0,,70,1470¥xÆW¼¯®Ú,37.10,0,1000 
71,1470¥xÆW¼¯®Ú,37.15,0,1000,,72,1470¥xÆW¼¯®Ú,37.25,1000,0 
73,1470¥xÆW¼¯®Ú,37.40,0,1000,,74,1470¥xÆW¼¯®Ú,37.45,0,1000 
75,1470¥xÆW¼¯®Ú,37.50,0,1000,,76,1470¥xÆW¼¯®Ú,37.75,0,1000 
77,1470¥xÆW¼¯®Ú,37.80,0,2000,,78,1470¥xÆW¼¯®Ú,37.85,0,15000 
79,1470¥xÆW¼¯®Ú,37.90,0,6000,,80,1470¥xÆW¼¯®Ú,38.00,0,5000 
81,1470¥xÆW¼¯®Ú,38.15,0,4000,,82,1480¬ü°Ó°ª²±,37.15,1000,0 
83,1480¬ü°Ó°ª²±,37.20,2000,0,,84,1480¬ü°Ó°ª²±,37.25,11000,0 
85,1480¬ü°Ó°ª²±,37.30,2000,0,,86,1520·ç¤h«H¶U,37.15,4000,6000 
87,1520·ç¤h«H¶U,37.20,2000,0,,88,1520·ç¤h«H¶U,37.25,7000,5000 
89,1520·ç¤h«H¶U,37.30,1000,0,,90,1520·ç¤h«H¶U,37.35,1000,0 
91,1520·ç¤h«H¶U,37.40,3000,0,,92,1520·ç¤h«H¶U,37.55,1000,0 
93,1520·ç¤h«H¶U,37.65,1000,0,,94,1520·ç¤h«H¶U,37.70,2000,0 
95,1520·ç¤h«H¶U,37.75,1000,0,,96,1520·ç¤h«H¶U,37.80,3000,0 
97,1520·ç¤h«H¶U,37.85,2000,0,,98,1520·ç¤h«H¶U,37.90,2000,0 
99,1520·ç¤h«H¶U,37.95,1000,0,,100,1520·ç¤h«H¶U,38.00,1000,29000 
101,1520·ç¤h«H¶U,38.10,0,1000,,102,1520·ç¤h«H¶U,38.15,1000,4000 
103,1560´ä°Ó³¥§ø,37.10,6000,0,,104,1560´ä°Ó³¥§ø,37.15,8000,0 
105,1560´ä°Ó³¥§ø,37.20,9000,0,,106,1560´ä°Ó³¥§ø,37.25,17000,0 
107,1560´ä°Ó³¥§ø,37.30,5000,0,,108,1560´ä°Ó³¥§ø,37.35,6000,0 
109,1560´ä°Ó³¥§ø,37.40,4000,0,,110,1560´ä°Ó³¥§ø,37.45,3000,0 
111,1560´ä°Ó³¥§ø,37.50,4000,0,,112,1560´ä°Ó³¥§ø,37.55,3000,0 
113,1560´ä°Ó³¥§ø,37.60,4000,0,,114,1560´ä°Ó³¥§ø,37.65,10000,0 
115,1560´ä°Ó³¥§ø,37.70,4000,0,,116,1560´ä°Ó³¥§ø,37.75,1000,0 
117,1560´ä°Ó³¥§ø,37.80,8000,0,,118,1560´ä°Ó³¥§ø,37.85,5000,0 
119,1560´ä°Ó³¥§ø,37.90,12000,0,,120,1560´ä°Ó³¥§ø,37.95,6000,0 
121,1560´ä°Ó³¥§ø,38.00,4000,0,,122,1560´ä°Ó³¥§ø,38.05,2000,0 
123,1570´ä°Óªk¿³,37.15,0,4000,,124,1570´ä°Óªk¿³,37.20,0,1000 
125,1570´ä°Óªk¿³,37.25,0,7000,,126,1570´ä°Óªk¿³,37.35,0,1000 
127,1570´ä°Óªk¿³,37.45,0,3000,,128,1570´ä°Óªk¿³,37.65,0,3000 
129,1570´ä°Óªk¿³,37.80,0,2000,,130,1570´ä°Óªk¿³,37.85,0,1000 
131,1570´ä°Óªk¿³,37.90,0,3000,,132,1570´ä°Óªk¿³,38.00,0,1000 
133,2180¨È    ªF,37.80,15000,0,,134,2180¨È    ªF,37.85,30000,0 
135,5112´I¶©ªø¦w,37.10,1000,0,,136,5262¤j¼y·¨±ö,37.20,0,1000 
137,5266¤j¼y¤¤Ãc,37.25,4000,0,,138,5266¤j¼y¤¤Ãc,37.30,6000,0 
139,5269¤j¼y¥x¤¤,37.15,3000,0,,140,5269¤j¼y¥x¤¤,37.35,2000,0 
141,526A¤j¼y¤¤©M,37.25,1000,0,,142,526K¤j¼y´I¶¶,37.15,1000,0 
143,526K¤j¼y´I¶¶,37.60,0,3000,,144,526K¤j¼y´I¶¶,37.65,0,17000 
145,5321°ª¾ôÀs¼æ,37.25,10000,0,,146,5383²Ä¤@°ª¶¯,37.20,0,1000 
147,5384²Ä¤@¥x«n,37.10,0,1000,,148,5384²Ä¤@¥x«n,37.50,2000,0 
149,5387²Ä¤@¼ê´ò,37.15,0,2000,,150,5387²Ä¤@¼ê´ò,37.35,10000,0 
151,5389²Ä¤@¤¤¤s,37.65,2000,0,,152,538A²Ä¤@·s¿³,37.20,3000,0 
153,538B²Ä¤@·s¦Ë,37.10,1000,0,,154,538B²Ä¤@·s¦Ë,37.30,0,2000 
155,538B²Ä¤@·s¦Ë,37.35,0,1000,,156,538I²Ä¤@ÀY¥÷,37.80,1000,0 
157,538M²Ä¤@¹Å¸q,37.80,1000,0,,158,538M²Ä¤@¹Å¸q,37.85,1000,0 
159,5850²Î    ¤@,37.25,0,1000,,160,5851²Î¤@°ª¶¯,37.60,1000,0 
161,585b²Î¤@¤º´ò,37.10,1000,0,,162,585H²Î¤@®ç¶é,37.10,0,1000 
163,585H²Î¤@®ç¶é,37.50,1000,0,,164,585H²Î¤@®ç¶é,37.80,0,5000 
165,585m²Î¤@¦Ë«n,37.20,1000,0,,166,585m²Î¤@¦Ë«n,37.75,1000,0 
167,585P²Î¤@ªO¾ô,37.15,5000,0,,168,585P²Î¤@ªO¾ô,37.20,3000,0 
169,585U²Î¤@«n¨Ê,37.40,0,3000,,170,585U²Î¤@«n¨Ê,37.45,0,4000 
171,585U²Î¤@«n¨Ê,37.60,0,1000,,172,5870¥ú    ¶©,37.10,2000,0 
173,5922¤¸´I·s©±,37.35,2000,0,,174,5922¤¸´I·s©±,37.80,0,2000 
175,5922¤¸´I·s©±,37.85,0,2000,,176,5923¤¸´I¤T­«,37.10,1000,0 
177,5926¤¸´I¥|ºû,37.50,2000,0,,178,592a¤¸´IªQ¼w,38.00,0,1000 
179,592A¤¸´I½n«°,37.15,0,20000,,180,592A¤¸´I½n«°,37.25,0,20000 
181,592B¤¸´I¥Ã©M,37.25,2000,0,,182,592B¤¸´I¥Ã©M,37.30,4000,0 
183,592B¤¸´I¥Ã©M,37.35,4000,0,,184,592c¤¸´I¯Q¤é,37.70,0,1000 
185,592c¤¸´I¯Q¤é,37.75,0,1000,,186,592e¤¸´I¥j«F,37.20,1000,0 
187,592e¤¸´I¥j«F,37.80,1000,0,,188,592G¤¸´I·s¦Ë,37.15,7000,0 
189,592G¤¸´I·s¦Ë,37.60,10000,0,,190,592i¤¸´I¤¤´ä,37.80,1000,0 
191,592i¤¸´I¤¤´ä,38.00,1000,0,,192,592I¤¸´I¹Å¸q,37.90,1000,0 
193,592l¤¸´I¤j¸Î,37.70,0,1000,,194,592m¤¸´I¦¨¥\,37.10,5000,0 
195,592m¤¸´I¦¨¥\,37.75,4000,0,,196,592M¤¸´I¹ü¤Æ,37.55,1000,0 
197,592M¤¸´I¹ü¤Æ,37.70,1000,0,,198,592n¤¸´I¦èªQ,37.55,0,1000 
199,592o¤¸´I·s¿³,37.15,1000,0,,200,592o¤¸´I·s¿³,37.60,1000,0 
201,592P¤¸´I¦P¤j,37.10,2000,0,,202,592P¤¸´I¦P¤j,37.25,0,4000 
203,592P¤¸´I¦P¤j,37.30,1000,0,,204,592r¤¸´I«°ªF,37.10,1000,0 
205,592S¤¸´I°ò¶©,37.75,1000,0,,206,592u¤¸´I¥@¶T,37.80,1000,0 
207,592v¤¸´I®ç¶é,37.70,1000,0,,208,592V¤¸´I¥ÁÅv,37.25,0,1000 
209,592w¤¸´I¨Î¨½,37.20,5000,0,,210,592W¤¸´I¦N§Q,37.30,0,1000 
211,592W¤¸´I¦N§Q,37.45,1000,0,,212,592X¤¸´I¯ó¤Ù,37.15,2000,0 
213,592y¤¸´Iªá½¬,37.35,1000,0,,214,592y¤¸´Iªá½¬,37.85,10000,0 
215,592z¤¸´I¤å¤ß,37.35,1000,0,,216,592z¤¸´I¤å¤ß,37.80,1000,0 
217,592Z¤¸´I¦w«n,37.20,150,0,,218,592Z¤¸´I¦w«n,37.40,2000,0 
219,601d™W¨ÈøÊÂ×,37.20,104,0,,220,601d™W¨ÈøÊÂ×,37.85,1000,0 
221,6115¤¤»È¥x¥_,37.10,4000,0,,222,611A¤¤»ÈÂ×­ì,37.80,1000,0 
223,6160¤¤°ê«H°U,37.10,0,5000,,224,6160¤¤°ê«H°U,37.15,0,17000 
225,6160¤¤°ê«H°U,37.20,0,8000,,226,6160¤¤°ê«H°U,37.85,10000,0 
227,6160¤¤°ê«H°U,38.00,0,2000,,228,6161¤¤«H¤T­«,37.15,2000,0 
229,6163¤¤«H°U¥Ã,37.15,1000,0,,230,6163¤¤«H°U¥Ã,37.70,1000,0 
231,6168¤¤«H¹Å¸q,38.00,1000,0,,232,616K¤¤«H°U°ª,37.10,2000,0 
233,616K¤¤«H°U°ª,37.15,2000,0,,234,616K¤¤«H°U°ª,37.20,1000,0 
235,6380¥ú    ©M,37.10,2000,0,,236,6380¥ú    ©M,37.15,0,1000 
237,6380¥ú    ©M,38.05,0,1000,,238,6450¥Ã    ¥þ,37.20,5000,0 
239,6451¥Ã¥þ«n®r,37.20,10000,1000,,240,6451¥Ã¥þ«n®r,37.25,2000,0 
241,6460¤j    ©÷,37.20,1000,0,,242,6460¤j    ©÷,37.25,2000,0 
243,6460¤j    ©÷,37.65,1000,0,,244,6460¤j    ©÷,37.70,0,7000 
245,6460¤j    ©÷,37.85,3000,0,,246,6461¤j©÷¾ðªL,37.70,0,1000 
247,6461¤j©÷¾ðªL,37.90,1000,0,,248,6462¤j©÷¦w±d,38.00,1000,0 
249,6914¼w«H¤T­«,37.15,0,3000,,250,6950ºÖ    ³Ó,37.15,0,2000 
251,6950ºÖ    ³Ó,37.60,2000,0,,252,7003¥üÂ×¥x¤¤,37.15,0,1000 
253,7003¥üÂ×¥x¤¤,37.80,1000,0,,254,7005¥üÂ×¤¤´ä,37.10,1000,0 
255,7005¥üÂ×¤¤´ä,37.20,0,1000,,256,7006¥üÂ×¥x«n,37.20,1000,0 
257,7006¥üÂ×¥x«n,37.90,1000,0,,258,7006¥üÂ×¥x«n,38.05,0,1000 
259,7007¥üÂ×¦Ë¥_,38.00,30000,0,,260,700b¥üÂ×¤¤Ãc,37.15,1000,0 
261,700b¥üÂ×¤¤Ãc,37.45,2000,0,,262,700b¥üÂ×¤¤Ãc,37.55,2000,0 
263,700c¥üÂ×¥Á¥Í,37.60,0,20000,,264,700d¥üÂ×¹ü¤Æ,37.20,109,0 
265,700I¥üÂ×¥_°ª,37.30,0,2000,,266,700k¥üÂ×­ûªL,37.85,2000,0 
267,700L¥üÂ×¤Ñ¥À,37.20,1000,0,,268,700M¥üÂ×®ç¶é,37.20,1000,0 
269,700M¥üÂ×®ç¶é,37.25,0,1000,,270,700M¥üÂ×®ç¶é,37.80,0,2000 
271,700Z¥üÂ×°ª¶¯,37.20,1000,0,,272,7034­P©Mª÷µØ,37.10,1000,0 
273,7795°ê²¼«n´ä,37.20,0,2000,,274,7795°ê²¼«n´ä,37.25,1000,0 
275,7795°ê²¼«n´ä,37.40,0,1000,,276,7795°ê²¼«n´ä,37.65,1000,0 
277,7795°ê²¼«n´ä,37.85,0,15000,,278,7795°ê²¼«n´ä,37.90,0,20000 
279,7795°ê²¼«n´ä,38.00,0,10000,,280,779D°ê²¼¥x«n,37.30,0,3000 
281,779D°ê²¼¥x«n,37.85,1000,0,,282,779e°ê²¼«n¬ì,37.10,2000,0 
283,779e°ê²¼«n¬ì,37.35,2000,0,,284,779E°ê²¼«n®r,37.15,0,10000 
285,779m°ê²¼¤¤´ä,37.15,1000,0,,286,779m°ê²¼¤¤´ä,37.65,1000,0 
287,779r°ê²¼®ç°ê,37.80,2000,0,,288,8150¥x    ·s,37.20,80,20000 
289,8150¥x    ·s,37.65,4000,0,,290,8150¥x    ·s,37.85,4000,0 
291,8150¥x    ·s,37.90,0,2000,,292,8150¥x    ·s,38.00,0,1000 
293,8151¥x·s«Ø¥_,37.70,0,6000,,294,8151¥x·s«Ø¥_,37.95,3000,0 
295,8156¥x·s¤T¥Á,37.15,1000,0,,296,8156¥x·s¤T¥Á,37.55,1000,0 
297,8158¥x·sªQ¦¿,37.30,1000,0,,298,8158¥x·sªQ¦¿,38.00,0,1000 
299,8159¥x·s¥x«n,37.15,0,1000,,300,8159¥x·s¥x«n,37.20,0,1000 
301,8159¥x·s¥x«n,37.90,2000,0,,302,8159¥x·s¥x«n,37.95,1000,0 
303,815B¥x·s¥x¤¤,38.00,0,2000,,304,815B¥x·s¥x¤¤,38.15,0,1000 
305,815H¥x·s«ÌªF,37.25,0,4000,,306,815H¥x·s«ÌªF,37.70,0,2000 
307,815Y¥x·s·sÀç,37.60,1000,0,,308,8381¦w®õ¤jµo,37.20,1000,0 
309,8440¼¯®Ú¤j³q,37.10,10000,0,,310,8440¼¯®Ú¤j³q,37.15,13000,0 
311,8440¼¯®Ú¤j³q,37.20,17000,12528,,312,8440¼¯®Ú¤j³q,37.25,5000,14000 
313,8440¼¯®Ú¤j³q,37.30,2000,9000,,314,8440¼¯®Ú¤j³q,37.35,0,34000 
315,8440¼¯®Ú¤j³q,37.40,0,8000,,316,8440¼¯®Ú¤j³q,37.45,0,4000 
317,8440¼¯®Ú¤j³q,37.50,0,25000,,318,8440¼¯®Ú¤j³q,37.55,0,10000 
319,8440¼¯®Ú¤j³q,37.60,1000,33000,,320,8440¼¯®Ú¤j³q,37.75,0,12000 
321,8440¼¯®Ú¤j³q,37.85,0,2000,,322,8440¼¯®Ú¤j³q,37.90,5000,2000 
323,8440¼¯®Ú¤j³q,37.95,13000,1000,,324,8440¼¯®Ú¤j³q,38.00,20000,1000 
325,8450±d    ©M,37.15,1000,0,,326,845E±d©M¼ê´ò,37.20,0,7 
327,845F±d©M¤¯·R,37.20,0,1000,,328,845J±d©M°ª¶¯,37.70,0,1000 
329,845J±d©M°ª¶¯,37.80,15000,0,,330,845J±d©M°ª¶¯,37.90,15000,0 
331,845R±d©M¥ÛµP,37.40,6000,0,,332,845S±d©M«n®r,37.40,1000,0 
333,845S±d©M«n®r,37.65,1000,0,,334,845S±d©M«n®r,37.70,2000,0 
335,8490¸U    ®õ,37.80,1000,0,,336,8560·s    ¥ú,37.20,6000,0 
337,8560·s    ¥ú,37.30,1000,0,,338,8560·s    ¥ú,37.60,1000,0 
339,8560·s    ¥ú,37.80,2000,0,,340,8561·s¥ú¥x¤¤,37.15,0,1000 
341,8561·s¥ú¥x¤¤,37.20,0,1000,,342,8561·s¥ú¥x¤¤,37.45,0,1000 
343,8561·s¥ú¥x¤¤,37.70,0,2000,,344,8561·s¥ú¥x¤¤,37.80,0,3000 
345,8562·s¥ú°ª¶¯,37.15,1000,0,,346,8562·s¥ú°ª¶¯,37.20,1000,0 
347,8562·s¥ú°ª¶¯,37.50,2000,0,,348,8562·s¥ú°ª¶¯,37.90,1000,0 
349,8564·s¥ú¥x«n,37.60,1000,0,,350,8710¶§   «H,37.20,0,6000 
351,8711¶§«H¥ÛµP,38.15,0,2000,,352,8840¥É    ¤s,37.10,0,50000 
353,8843¥É¤s°ª¶¯,37.10,1000,0,,354,8843¥É¤s°ª¶¯,37.15,1000,0 
355,8843¥É¤s°ª¶¯,37.20,2000,0,,356,8843¥É¤s°ª¶¯,37.25,10000,0 
357,8843¥É¤s°ª¶¯,37.35,1000,0,,358,8843¥É¤s°ª¶¯,37.40,2000,0 
359,8843¥É¤s°ª¶¯,37.45,1000,0,,360,8843¥É¤s°ª¶¯,37.55,1000,0 
361,8843¥É¤s°ª¶¯,37.60,3000,0,,362,8843¥É¤s°ª¶¯,37.80,1000,0 
363,8844¥É¤sªQ¦¿,37.10,1000,0,,364,8846¥É¤sªO¾ô,37.80,0,1000 
365,8847¥É¤s¥x«n,37.20,0,1000,,366,8847¥É¤s¥x«n,37.60,1000,0 
367,884C¥É¤s«n¨Ê,37.85,2000,0,,368,884E¥É¤s«°¤¤,37.65,1000,0 
369,884H¥É¤s·s¦Ë,37.80,1000,0,,370,8880°ê®õºî¦X,37.90,0,12000 
371,8880°ê®õºî¦X,37.95,0,9000,,372,8880°ê®õºî¦X,38.00,0,5000 
373,8881°ê®õ°ª¶¯,37.25,0,1000,,374,8881°ê®õ°ª¶¯,38.00,1000,0 
375,8882°ê®õ¥x¤¤,37.15,4000,0,,376,8884°ê®õ¥x«n,37.10,10000,0 
377,8884°ê®õ¥x«n,37.15,5000,0,,378,8885°ê®õ®ç¶é,37.75,0,1000 
379,8887°ê®õ©¾§µ,37.20,1000,0,,380,8888°ê®õ´°«n,37.10,1000,0 
381,8888°ê®õ´°«n,37.80,1000,0,,382,8888°ê®õ´°«n,37.85,0,3000 
383,8888°ê®õ´°«n,38.00,0,5000,,384,888A°ê®õÀ]«e,37.20,0,2000 
385,888A°ê®õÀ]«e,37.30,2000,0,,386,888K°ê®õªO¾ô,37.10,1000,0 
387,888K°ê®õªO¾ô,37.35,0,10000,,388,888K°ê®õªO¾ô,37.80,0,5000 
389,888K°ê®õªO¾ô,37.85,0,1000,,390,888K°ê®õªO¾ô,37.90,0,8000 
391,888K°ê®õªO¾ô,37.95,0,2000,,392,9101¸s¯q´°«n,38.00,0,1000 
393,9103¸s¯qªQ¤s,37.50,1000,0,,394,9108¸s¯q®ü¤s,37.10,1000,0 
395,9108¸s¯q®ü¤s,37.50,2000,0,,396,9134¸s¯q¶}¤¸,37.20,40,0 
397,9138¸s¯q¤¤´ä,37.60,1000,0,,398,913E¸s¯q°ò¶©,37.15,0,9000 
399,9183¸s¯q°ª¶¯,37.55,1000,0,,400,9184¸s¯q¥x¤¤,37.20,5000,0 
401,9185¸s¯q¥x«n,37.35,0,1000,,402,9185¸s¯q¥x«n,37.55,10000,0 
403,9185¸s¯q¥x«n,37.80,10000,0,,404,9185¸s¯q¥x«n,37.90,20000,0 
405,9186¸s¯q·s¦Ë,37.25,1000,0,,406,918A¸s¯q¤¤Ãc,37.20,1110,0 
407,918A¸s¯q¤¤Ãc,38.00,0,10000,,408,918B¸s¯qªO¾ô,37.20,0,2000 
409,918B¸s¯qªO¾ô,37.25,0,2000,,410,918B¸s¯qªO¾ô,37.60,0,1000 
411,918B¸s¯qªO¾ô,37.70,1000,0,,412,918B¸s¯qªO¾ô,37.75,1000,0 
413,918B¸s¯qªO¾ô,37.85,2000,0,,414,918B¸s¯qªO¾ô,38.05,2000,0 
415,918C¸s¯q¥j«F,37.20,0,3000,,416,918F¸s¯q·s©±,37.15,5000,0 
417,918F¸s¯q·s©±,37.85,1000,0,,418,918g¸s¯q¤j¥Ò,37.20,0,200 
419,918J¸s¯q¥Ã©M,37.80,3000,0,,420,918M¸s¯q¹Å¸q,37.30,5000,0 
421,918s¸s¯q¤¦»ñ,37.55,1000,0,,422,918W¸s¯q©¾§µ,37.20,2000,0 
423,9202³Í°ò¤¤´ä,37.55,0,1000,,424,9202³Í°ò¤¤´ä,37.80,1000,0 
425,9205³Í°ò¤T­«,37.15,1000,0,,426,9205³Í°ò¤T­«,37.30,0,5000 
427,9206³Í°ò°ª¶¯,38.00,3000,0,,428,9207³Í°ò¥Ã©M,37.20,50,0 
429,9209³Í°ò©£¤s,37.20,1000,0,,430,920D³Í°ò¥«©²,38.00,0,10000 
431,920F³Í°ò¯¸«e,37.60,1000,0,,432,920F³Í°ò¯¸«e,37.85,3000,0 
433,920W³Í°ò¤j¨½,37.80,2000,0,,434,920Z³Í°ò¥xªF,37.15,2000,0 
435,9211³Í°ò¥x«n,37.10,3000,0,,436,9211³Í°ò¥x«n,37.20,2000,0 
437,9211³Í°ò¥x«n,37.30,2000,0,,438,9211³Í°ò¥x«n,37.80,4000,0 
439,9216³Í°ò«H¸q,37.65,0,1000,,440,9217³Í°òªQ¤s,37.20,1000,0 
441,9217³Í°òªQ¤s,37.80,0,20000,,442,921G³Í°ò¤­ªÑ,37.15,5000,0 
443,921M³Í°ò¤K¼w,37.20,3000,0,,444,921Y³Í°òªF¶Õ,37.55,1000,0 
445,9223³Í°òÂ×¤¤,37.50,5000,0,,446,9223³Í°òÂ×¤¤,37.70,0,1000 
447,9225³Í°ò¤º®H,37.10,1000,0,,448,9227³Í°ò«°¤¤,37.85,18000,0 
449,9227³Í°ò«°¤¤,37.90,15000,0,,450,922C³Í°ò«ÌªF,37.15,0,2000 
451,9234³Í°ò¦Ë¥_,37.30,2000,0,,452,9234³Í°ò¦Ë¥_,38.00,5000,0 
453,9239³Í°ò¥«¬F,37.20,0,2000,,454,9239³Í°ò¥«¬F,37.25,0,2000 
455,9252³Í°ò¹Å¸q,37.35,0,3000,,456,9257³Í°òªL¤f,37.10,1000,0 
457,9268³Í°ò¥x¥_,37.20,1000,0,,458,9268³Í°ò¥x¥_,37.80,2000,0 
459,9268³Í°ò¥x¥_,38.15,9000,0,,460,9273³Í°ò¦ËªF,37.55,2000,0 
461,9273³Í°ò¦ËªF,38.00,3000,0,,462,9274³Í°ò»ñ¤s,37.15,1000,0 
463,9283³Í°ò¥_ªù,37.60,0,1000,,464,9283³Í°ò¥_ªù,37.80,1000,0 
465,9285³Í°ò¤¤Ãc,37.25,0,2000,,466,9285³Í°ò¤¤Ãc,37.30,0,1000 
467,9285³Í°ò¤¤Ãc,37.80,0,1000,,468,9302µØ«n¥x¤¤,37.65,1000,0 
469,9303µØ«n°ª¶¯,37.20,37,0,,470,9303µØ«n°ª¶¯,37.40,1000,0 
471,9306µØ«n¥x«n,37.10,2000,0,,472,9308µØ«n³Â¨§,37.30,2000,0 
473,9308µØ«n³Â¨§,37.35,8000,0,,474,9308µØ«n³Â¨§,37.40,12000,0 
475,9308µØ«n³Â¨§,37.70,4000,0,,476,9309µØ«n¥j«F,37.70,0,7000 
477,9309µØ«n¥j«F,38.00,0,1000,,478,9317µØ«nªL¤f,37.10,0,3000 
479,9317µØ«nªL¤f,37.70,0,1000,,480,9317µØ«nªL¤f,37.80,0,5000 
481,9317µØ«nªL¤f,37.85,0,5000,,482,9317µØ«nªL¤f,37.90,0,6000 
483,9317µØ«nªL¤f,38.00,5000,0,,484,9323µØ«n¤p´ä,37.20,1000,0 
485,9323µØ«n¤p´ä,38.00,0,1000,,486,9324µØ«n©£¤s,37.10,2000,0 
487,9324µØ«n©£¤s,38.15,0,1000,,488,9326µØ«n«n¨Ê,37.10,0,13000 
489,9326µØ«n«n¨Ê,37.15,0,23000,,490,9326µØ«n«n¨Ê,37.20,0,16000 
491,9326µØ«n«n¨Ê,37.25,0,3000,,492,9326µØ«n«n¨Ê,37.30,0,10000 
493,9326µØ«n«n¨Ê,37.35,0,8000,,494,9326µØ«n«n¨Ê,37.40,0,7000 
495,9326µØ«n«n¨Ê,37.45,0,2000,,496,9326µØ«n«n¨Ê,37.50,0,3000 
497,9326µØ«n«n¨Ê,37.55,0,17000,,498,9326µØ«n«n¨Ê,37.60,0,9000 
499,9326µØ«n«n¨Ê,37.65,0,5000,,500,9326µØ«n«n¨Ê,37.70,0,11000 
501,9326µØ«n«n¨Ê,37.75,0,9000,,502,9326µØ«n«n¨Ê,37.80,0,23000 
503,9326µØ«n«n¨Ê,37.85,0,29000,,504,9326µØ«n«n¨Ê,37.90,0,8000 
505,9326µØ«n«n¨Ê,37.95,0,5000,,506,9328µØ«n¼é¦{,37.50,2000,0 
507,9331µØ«n»ñ¤s,37.20,1000,0,,508,9363µØ«n¹ü¤Æ,37.80,1000,0 
509,9377µØ«nªê§À,37.10,0,1000,,510,9386µØ«nªFª@,37.20,0,1000 
511,9386µØ«nªFª@,37.50,0,1000,,512,9386µØ«nªFª@,37.60,1000,0 
