¨é°Ó¶R½æªÑ²¼¦¨¥æ»ù¶q¸ê°T
ªÑ²¼¥N½X,="1309"
§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ,,§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ
273,2180¨È    ªF,12.65,0,1000,,274,2180¨È    ªF,12.80,0,2000 
275,2180¨È    ªF,12.85,0,1000,,276,2180¨È    ªF,13.20,5000,0 
277,2181¨ÈªFªO¾ô,12.65,3000,0,,278,2181¨ÈªFªO¾ô,12.75,3000,0 
279,2181¨ÈªFªO¾ô,12.85,0,3000,,280,2181¨ÈªFªO¾ô,12.90,0,3000 
281,2181¨ÈªFªO¾ô,13.05,0,20000,,282,2186¨ÈªF°ª¶¯,13.25,1000,0 
283,2187¨ÈªF¥x¤¤,13.05,0,2000,,284,2187¨ÈªF¥x¤¤,13.10,1000,0 
285,5050¤j    ®i,13.40,120000,3000,,286,5058¤j®i¥x«n,13.15,5000,0 
287,5112´I¶©ªø¦w,13.20,2000,0,,288,5260¤j    ¼y,12.65,10000,0 
289,5261¤j¼yÄª¬w,12.75,0,12000,,290,5261¤j¼yÄª¬w,12.85,0,1000 
291,5261¤j¼yÄª¬w,12.90,0,5000,,292,5261¤j¼yÄª¬w,13.05,1000,1000 
293,5261¤j¼yÄª¬w,13.10,0,1000,,294,5262¤j¼y·¨±ö,13.10,0,1000 
295,5263¤j¼y®õ¤s,13.00,0,1000,,296,5263¤j¼y®õ¤s,13.30,0,80 
297,5263¤j¼y®õ¤s,13.40,0,1000,,298,5264¤j¼y°ª¶¯,12.90,1000,0 
299,5264¤j¼y°ª¶¯,12.95,1000,0,,300,5264¤j¼y°ª¶¯,13.05,0,1000 
301,5265¤j¼y­]®ß,12.70,0,4000,,302,5265¤j¼y­]®ß,12.85,10000,0 
303,5265¤j¼y­]®ß,12.95,0,1000,,304,5266¤j¼y¤¤Ãc,13.05,10000,0 
305,5267¤j¼y°ò¶©,12.75,0,48000,,306,5267¤j¼y°ò¶©,12.85,0,2000 
307,5268¤j¼y¥x«n,12.70,0,1000,,308,5268¤j¼y¥x«n,12.85,0,1000 
309,5268¤j¼y¥x«n,13.05,0,7000,,310,526A¤j¼y¤¤©M,13.20,0,4000 
311,526K¤j¼y´I¶¶,12.70,5000,3000,,312,526K¤j¼y´I¶¶,12.75,10000,0 
313,526K¤j¼y´I¶¶,12.80,0,5000,,314,526K¤j¼y´I¶¶,12.85,0,5000 
315,526K¤j¼y´I¶¶,12.90,0,31000,,316,526K¤j¼y´I¶¶,13.05,0,15000 
317,526K¤j¼y´I¶¶,13.10,3000,0,,318,526K¤j¼y´I¶¶,13.20,0,6000 
319,5320°ª    ¾ô,12.60,20000,0,,320,5320°ª    ¾ô,12.70,20000,0 
321,5320°ª    ¾ô,12.75,10000,0,,322,5320°ª    ¾ô,12.80,20000,0 
323,5320°ª    ¾ô,12.95,0,20000,,324,5321°ª¾ôÀs¼æ,12.70,0,1000 
325,5321°ª¾ôÀs¼æ,12.85,0,1000,,326,5321°ª¾ôÀs¼æ,13.10,1000,1000 
327,5322°ª¾ô¤¤Ãc,12.90,2000,0,,328,5322°ª¾ô¤¤Ãc,13.00,0,1000 
329,5322°ª¾ô¤¤Ãc,13.10,0,2000,,330,5322°ª¾ô¤¤Ãc,13.25,1000,0 
331,5323°ª¾ô¤ºÃc,13.20,0,1000,,332,5380²Ä¤@ª÷ÃÒ,12.80,30000,0 
333,5380²Ä¤@ª÷ÃÒ,12.90,20000,10000,,334,5380²Ä¤@ª÷ÃÒ,12.95,20000,10000 
335,5380²Ä¤@ª÷ÃÒ,13.00,0,31000,,336,5380²Ä¤@ª÷ÃÒ,13.05,0,20000 
337,5381²Ä¤@­ûªL,12.70,1000,0,,338,5381²Ä¤@­ûªL,13.00,0,1000 
339,5381²Ä¤@­ûªL,13.10,0,2000,,340,5381²Ä¤@­ûªL,13.40,0,5000 
341,5382²Ä¤@¥x¤¤,12.60,0,2000,,342,5382²Ä¤@¥x¤¤,12.80,15000,0 
343,5382²Ä¤@¥x¤¤,12.90,10000,5000,,344,5382²Ä¤@¥x¤¤,12.95,10000,5000 
345,5382²Ä¤@¥x¤¤,13.00,0,15000,,346,5382²Ä¤@¥x¤¤,13.05,0,10000 
347,5382²Ä¤@¥x¤¤,13.15,0,1000,,348,5382²Ä¤@¥x¤¤,13.20,1000,0 
349,5382²Ä¤@¥x¤¤,13.40,0,1000,,350,5383²Ä¤@°ª¶¯,13.30,0,80 
351,5384²Ä¤@¥x«n,12.65,10000,5000,,352,5384²Ä¤@¥x«n,12.75,10000,0 
353,5384²Ä¤@¥x«n,12.90,0,20000,,354,5384²Ä¤@¥x«n,13.05,0,20000 
355,5384²Ä¤@¥x«n,13.10,0,3000,,356,5384²Ä¤@¥x«n,13.15,0,12000 
357,5384²Ä¤@¥x«n,13.40,0,12000,,358,5385²Ä¤@®ç¶é,12.65,0,35000 
359,5385²Ä¤@®ç¶é,12.70,0,20000,,360,5385²Ä¤@®ç¶é,12.80,0,1000 
361,5385²Ä¤@®ç¶é,12.85,0,10000,,362,5385²Ä¤@®ç¶é,12.90,0,1000 
363,5385²Ä¤@®ç¶é,13.40,0,1000,,364,5386²Ä¤@¹ü¤Æ,12.85,0,1000 
365,5387²Ä¤@¼ê´ò,13.15,0,6000,,366,5387²Ä¤@¼ê´ò,13.30,0,120 
367,538A²Ä¤@·s¿³,13.05,10000,0,,368,538A²Ä¤@·s¿³,13.15,10000,0 
369,538B²Ä¤@·s¦Ë,12.75,0,23000,,370,538C²Ä¤@¥ú´_,12.60,0,1000 
371,538C²Ä¤@¥ú´_,12.75,0,2000,,372,538C²Ä¤@¥ú´_,13.20,0,2000 
373,538D²Ä¤@©¾§µ,12.75,20000,0,,374,538D²Ä¤@©¾§µ,12.80,10000,0 
375,538D²Ä¤@©¾§µ,12.90,20000,0,,376,538D²Ä¤@©¾§µ,13.10,0,2000 
377,538D²Ä¤@©¾§µ,13.40,51000,0,,378,538E²Ä¤@¦Û¥Ñ,12.65,5000,0 
379,538E²Ä¤@¦Û¥Ñ,12.70,0,1000,,380,538E²Ä¤@¦Û¥Ñ,12.85,15000,0 
381,538E²Ä¤@¦Û¥Ñ,13.20,0,10000,,382,538E²Ä¤@¦Û¥Ñ,13.25,3000,0 
383,538F²Ä¤@½_ÑL,12.65,0,1000,,384,538I²Ä¤@ÀY¥÷,12.90,2000,0 
385,538N²Ä¤@Â×­ì,12.80,0,3000,,386,538N²Ä¤@Â×­ì,13.15,2000,1000 
387,538N²Ä¤@Â×­ì,13.20,0,1000,,388,538N²Ä¤@Â×­ì,13.25,0,3000 
389,538P²Ä¤@¸ô¦Ë,12.80,3000,1000,,390,538P²Ä¤@¸ô¦Ë,12.90,0,20000 
391,538P²Ä¤@¸ô¦Ë,13.05,10000,0,,392,538P²Ä¤@¸ô¦Ë,13.10,10000,10000 
393,538P²Ä¤@¸ô¦Ë,13.20,0,15000,,394,538P²Ä¤@¸ô¦Ë,13.40,0,1000 
395,538W²Ä¤@µØ¦¿,13.30,0,40,,396,5460Ä_    ²±,13.30,0,113 
397,5600¥Ã    ¿³,12.90,20000,0,,398,5602¥Ã¿³¤ôÙõ,12.70,10000,0 
399,5602¥Ã¿³¤ôÙõ,12.80,5000,0,,400,5602¥Ã¿³¤ôÙõ,13.05,1000,0 
401,5602¥Ã¿³¤ôÙõ,13.40,0,5000,,402,5660¤é    ¶i,13.20,0,2000 
403,5850²Î    ¤@,12.60,3000,0,,404,5850²Î    ¤@,12.80,45000,5000 
405,5850²Î    ¤@,12.90,30000,15000,,406,5850²Î    ¤@,12.95,30000,15000 
407,5850²Î    ¤@,13.00,0,45000,,408,5850²Î    ¤@,13.05,0,30000 
409,5850²Î    ¤@,13.10,50000,4000,,410,5850²Î    ¤@,13.15,0,25000 
411,5850²Î    ¤@,13.20,0,21000,,412,5850²Î    ¤@,13.25,1000,0 
413,5850²Î    ¤@,13.40,50000,0,,414,5851²Î¤@°ª¶¯,12.70,0,21000 
415,5851²Î¤@°ª¶¯,12.75,5000,5000,,416,5851²Î¤@°ª¶¯,12.95,0,20000 
417,5851²Î¤@°ª¶¯,13.00,0,2000,,418,5851²Î¤@°ª¶¯,13.15,0,5000 
419,5851²Î¤@°ª¶¯,13.40,0,5000,,420,5853²Î¤@¤¤Ãc,13.40,0,1000 
421,5854²Î¤@«°¤¤,12.85,0,2000,,422,5854²Î¤@«°¤¤,13.05,0,1000 
423,5854²Î¤@«°¤¤,13.20,0,1000,,424,5855²Î¤@¥x«n,12.65,0,19000 
425,5855²Î¤@¥x«n,12.95,0,1000,,426,5856²Î¤@¥x¤¤,12.85,0,1000 
427,5857²Î¤@·s¦Ë,12.75,0,22000,,428,5857²Î¤@·s¦Ë,12.80,0,4000 
429,5857²Î¤@·s¦Ë,12.85,2000,0,,430,5857²Î¤@·s¦Ë,12.95,10000,0 
431,5858²Î¤@¹Å¸q,12.80,0,3000,,432,5858²Î¤@¹Å¸q,12.85,0,5000 
433,5858²Î¤@¹Å¸q,12.95,0,1000,,434,5858²Î¤@¹Å¸q,13.10,1000,0 
435,5858²Î¤@¹Å¸q,13.15,1000,0,,436,5858²Î¤@¹Å¸q,13.20,50000,1000 
437,5858²Î¤@¹Å¸q,13.25,50000,0,,438,5858²Î¤@¹Å¸q,13.40,100000,1000 
439,5859²Î¤@«ÌªF,12.80,0,2000,,440,5859²Î¤@«ÌªF,13.05,0,5000 
441,585A²Î¤@°ò¶©,12.60,5000,0,,442,585A²Î¤@°ò¶©,12.80,0,5000 
443,585A²Î¤@°ò¶©,13.05,0,1000,,444,585A²Î¤@°ò¶©,13.40,0,2000 
445,585B²Î¤@¥Ã©M,12.90,0,2000,,446,585B²Î¤@¥Ã©M,12.95,0,3000 
447,585B²Î¤@¥Ã©M,13.05,0,2000,,448,585D²Î¤@·s¥x¤¤,12.65,0,2000 
449,585D²Î¤@·s¥x¤¤,12.70,2000,0,,450,585D²Î¤@·s¥x¤¤,12.85,0,1000 
451,585D²Î¤@·s¥x¤¤,12.90,0,4000,,452,585E²Î¤@·sÀç,13.15,0,2000 
453,585F²Î¤@¹ü¤Æ,12.75,0,5000,,454,585F²Î¤@¹ü¤Æ,12.85,0,2000 
455,585g²Î¤@¥­Âí,13.15,0,6000,,456,585H²Î¤@®ç¶é,12.90,0,3000 
457,585H²Î¤@®ç¶é,13.10,0,15000,,458,585m²Î¤@¦Ë«n,12.60,0,1000 
459,585M²Î¤@¤hªL,13.10,0,10000,,460,585M²Î¤@¤hªL,13.15,11000,0 
461,585M²Î¤@¤hªL,13.20,40000,0,,462,585M²Î¤@¤hªL,13.25,0,1000 
463,585M²Î¤@¤hªL,13.40,0,10000,,464,585P²Î¤@ªO¾ô,12.75,0,5000 
465,585P²Î¤@ªO¾ô,12.85,0,5000,,466,585R²Î¤@¦Á¤î,13.40,0,10000 
467,585U²Î¤@«n¨Ê,13.05,0,10000,,468,585W²Î¤@ª÷ªù,13.05,0,1000 
469,585W²Î¤@ª÷ªù,13.10,0,50000,,470,585W²Î¤@ª÷ªù,13.25,0,30000 
471,5861¬Õ·¸ÆX¤l¤º,12.75,0,2000,,472,5861¬Õ·¸ÆX¤l¤º,12.80,0,3000 
473,5861¬Õ·¸ÆX¤l¤º,12.85,0,2000,,474,5861¬Õ·¸ÆX¤l¤º,13.15,0,4000 
475,5861¬Õ·¸ÆX¤l¤º,13.30,0,240,,476,5870¥ú    ¶©,12.65,0,38000 
477,5870¥ú    ¶©,13.15,0,3000,,478,5870¥ú    ¶©,13.20,0,5000 
479,5870¥ú    ¶©,13.40,0,5000,,480,5921¤¸´I°ª¶¯,12.80,0,10000 
481,5922¤¸´I·s©±,12.65,5000,0,,482,5922¤¸´I·s©±,12.70,2000,0 
483,5922¤¸´I·s©±,12.75,12000,4000,,484,5922¤¸´I·s©±,12.80,0,4000 
485,5922¤¸´I·s©±,12.85,10000,15000,,486,5922¤¸´I·s©±,12.90,5000,0 
487,5922¤¸´I·s©±,13.05,0,4000,,488,5922¤¸´I·s©±,13.10,0,3000 
489,5922¤¸´I·s©±,13.15,0,1000,,490,5923¤¸´I¤T­«,13.10,0,4000 
491,5925¤¸´I¥x¤¤,12.65,0,10000,,492,5925¤¸´I¥x¤¤,12.70,2000,0 
493,5926¤¸´I¥|ºû,12.80,0,2000,,494,5926¤¸´I¥|ºû,13.10,1000,0 
495,5927¤¸´IªL¶é,12.70,0,2000,,496,5927¤¸´IªL¶é,12.75,0,35000 
497,5927¤¸´IªL¶é,13.10,0,2000,,498,5927¤¸´IªL¶é,13.15,0,2000 
499,5927¤¸´IªL¶é,13.25,0,4000,,500,5927¤¸´IªL¶é,13.40,0,3000 
501,5928¤¸´I·s²ø,13.25,0,1000,,502,5929¤¸´I¥x«n,13.10,0,1000 
503,5929¤¸´I¥x«n,13.25,1000,20000,,504,5929¤¸´I¥x«n,13.40,0,5000 
505,592a¤¸´IªQ¼w,12.65,5000,0,,506,592a¤¸´IªQ¼w,12.90,0,5000 
507,592a¤¸´IªQ¼w,13.40,50000,0,,508,592A¤¸´I½n«°,12.65,0,2000 
509,592A¤¸´I½n«°,13.00,0,2000,,510,592A¤¸´I½n«°,13.10,0,2000 
511,592A¤¸´I½n«°,13.15,100000,0,,512,592A¤¸´I½n«°,13.20,0,50000 
