¨é°Ó¶R½æªÑ²¼¦¨¥æ»ù¶q¸ê°T
ªÑ²¼¥N½X,="1315"
§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ,,§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ
297,8561·s¥ú¥x¤¤,56.50,1000,2000,,298,8561·s¥ú¥x¤¤,56.80,0,1000 
299,8561·s¥ú¥x¤¤,57.00,1000,3000,,300,8561·s¥ú¥x¤¤,57.10,0,1000 
301,8561·s¥ú¥x¤¤,57.20,1000,7000,,302,8561·s¥ú¥x¤¤,57.40,0,1000 
303,8561·s¥ú¥x¤¤,57.70,0,1000,,304,8563·s¥ú·s¦Ë,57.10,0,1000 
305,8563·s¥ú·s¦Ë,57.20,0,2000,,306,8565·s¥ú®ç¶é,56.10,1000,0 
307,8840¥É    ¤s,57.00,0,1000,,308,8841¥É¤sÂù©M,56.40,0,2000 
309,8846¥É¤sªO¾ô,56.40,0,1000,,310,8846¥É¤sªO¾ô,57.60,1000,0 
311,8849¥É¤s¥x¤j,56.20,1000,0,,312,8849¥É¤s¥x¤j,56.90,0,1000 
313,884B¥É¤s¥x¤¤,56.80,5000,0,,314,884B¥É¤s¥x¤¤,56.90,3000,0 
315,884B¥É¤s¥x¤¤,57.50,4000,0,,316,884D¥É¤s¥ªÀç,56.30,2000,0 
317,884D¥É¤s¥ªÀç,57.00,0,3000,,318,884F¥É¤s®ç¶é,57.50,0,10000 
319,8882°ê®õ¥x¤¤,56.40,0,2000,,320,8882°ê®õ¥x¤¤,56.80,0,2000 
321,8882°ê®õ¥x¤¤,57.00,0,2000,,322,8882°ê®õ¥x¤¤,57.40,0,2000 
323,8884°ê®õ¥x«n,57.00,0,1000,,324,8887°ê®õ©¾§µ,56.50,1000,0 
325,8888°ê®õ´°«n,56.10,5000,0,,326,888A°ê®õÀ]«e,56.40,3000,0 
327,888A°ê®õÀ]«e,56.50,3000,0,,328,888A°ê®õÀ]«e,57.40,6000,0 
329,888K°ê®õªO¾ô,56.00,1000,0,,330,888K°ê®õªO¾ô,56.80,0,1000 
331,888K°ê®õªO¾ô,57.00,0,1000,,332,888K°ê®õªO¾ô,57.20,0,1000 
333,9100¸s¯q,56.00,11000,0,,334,9100¸s¯q,56.10,6000,5000 
335,9100¸s¯q,56.20,10000,0,,336,9100¸s¯q,56.30,10000,0 
337,9100¸s¯q,57.50,4000,0,,338,9100¸s¯q,57.60,14000,0 
339,9100¸s¯q,57.70,12000,0,,340,9131¸s¯q¥ÁÅv,56.10,0,3000 
341,913D¸s¯q¼æ¤l,56.20,0,1000,,342,913D¸s¯q¼æ¤l,56.70,1000,0 
343,913N¸s¯q¤g«°,56.30,0,2000,,344,913N¸s¯q¤g«°,57.20,2000,0 
345,9184¸s¯q¥x¤¤,56.10,0,1000,,346,9184¸s¯q¥x¤¤,56.20,1000,0 
347,9184¸s¯q¥x¤¤,57.10,0,1000,,348,9184¸s¯q¥x¤¤,57.50,0,1000 
349,9187¸s¯q¹ü¤Æ,56.40,0,1000,,350,9187¸s¯q¹ü¤Æ,57.00,1000,0 
351,9188¸s¯q¤T¥Á,56.00,1000,0,,352,9188¸s¯q¤T¥Á,56.10,1000,1000 
353,9188¸s¯q¤T¥Á,56.70,1000,0,,354,9188¸s¯q¤T¥Á,57.10,1000,0 
355,918c¸s¯q»ñ¤s,56.80,3000,0,,356,918D¸s¯qªFªù,57.10,0,1000 
357,918E¸s¯q«n¨Ê,56.90,2000,0,,358,918G¸s¯q·s²ø,56.20,2000,0 
359,918G¸s¯q·s²ø,57.50,0,2000,,360,918H¸s¯q¤¤¤s,56.80,0,3000 
361,918i¸s¯q¦Ë«n,56.10,0,4000,,362,918i¸s¯q¦Ë«n,56.40,1000,0 
363,918L¸s¯q«Ø¦¨,57.30,0,10000,,364,918M¸s¯q¹Å¸q,56.20,2000,0 
365,918x¸s¯q©µ¥­,56.00,1000,0,,366,918x¸s¯q©µ¥­,56.60,1000,0 
367,918z¸s¯q©yÄõ,57.00,1000,0,,368,9202³Í°ò¤¤´ä,56.10,0,1000 
369,9202³Í°ò¤¤´ä,56.20,2000,0,,370,9202³Í°ò¤¤´ä,56.50,0,1000 
371,9205³Í°ò¤T­«,56.00,0,1000,,372,9205³Í°ò¤T­«,56.40,0,1000 
373,9208³Í°ò®ç¶é,57.20,0,1000,,374,920A³Í°òªO¾ô,56.50,0,10000 
375,920C³Í°òÂù©M,57.40,0,1000,,376,920F³Í°ò¯¸«e,56.20,0,1000 
377,920G³Í°ò¹ü¤Æ,57.40,0,5000,,378,920H³Í°ò°ò¶©,57.50,1000,0 
379,920Z³Í°ò¥xªF,56.40,1000,0,,380,920Z³Í°ò¥xªF,57.40,1000,0 
381,9215³Í°ò°ª¬ü,57.50,0,2000,,382,9223³Í°òÂ×¤¤,56.50,0,1000 
383,9227³Í°ò«°¤¤,56.90,0,1000,,384,9231³Í°ò­ûªL,56.20,0,1000 
385,9234³Í°ò¦Ë¥_,56.70,0,8000,,386,9236³Í°òªê§À,57.10,0,1000 
387,9239³Í°ò¥«¬F,56.00,2000,0,,388,9239³Í°ò¥«¬F,56.10,3000,0 
389,9239³Í°ò¥«¬F,56.40,1000,0,,390,9252³Í°ò¹Å¸q,57.30,0,1000 
391,9257³Í°òªL¤f,56.30,1000,5000,,392,9268³Í°ò¥x¥_,56.00,0,3000 
393,9268³Í°ò¥x¥_,56.10,0,18000,,394,9268³Í°ò¥x¥_,56.20,4000,5000 
395,9268³Í°ò¥x¥_,56.30,5000,0,,396,9268³Í°ò¥x¥_,57.00,10000,0 
397,9268³Í°ò¥x¥_,57.30,10000,0,,398,9300µØ«n¥Ã©÷,56.10,0,1000 
399,9300µØ«n¥Ã©÷,56.20,0,1000,,400,9303µØ«n°ª¶¯,57.20,0,2000 
401,9305µØ«n·s²ø,56.60,10000,0,,402,9305µØ«n·s²ø,56.90,7000,0 
403,9305µØ«n·s²ø,57.10,12000,0,,404,9305µØ«n·s²ø,57.20,10000,0 
405,9305µØ«n·s²ø,57.50,21000,0,,406,9315µØ«n­b¸Ì,57.00,0,1000 
407,9315µØ«n­b¸Ì,57.50,0,1000,,408,9319µØ«nÅaºq,56.00,0,1000 
409,9319µØ«nÅaºq,56.40,1000,0,,410,9327µØ«n¤æ¤»,56.70,0,1000 
411,9329µØ«n¦µ¤l,56.10,0,1000,,412,9329µØ«n¦µ¤l,56.30,0,1000 
413,9329µØ«n¦µ¤l,56.50,1000,0,,414,9329µØ«n¦µ¤l,56.80,1000,0 
415,9332µØ«n·£±ê,56.40,0,3000,,416,9334µØ«n¥@¶T,57.20,0,3000 
417,9362µØ«n­]®ß,56.00,1000,0,,418,9377µØ«nªê§À,56.20,0,4000 
419,9377µØ«nªê§À,56.30,0,6000,,420,9377µØ«nªê§À,56.50,0,1000 
421,9604´I¨¹¶§©ú,56.20,0,6000,,422,9623´I¨¹¥x¥_,57.00,0,6000 
423,9625´I¨¹¦ËªF,57.50,0,1000,,424,9627´I¨¹¤º´ò,56.40,0,1000 
425,9634´I¨¹Ã¹ªF,56.00,0,5000,,426,9651´I¨¹¥Á¥Í,57.20,0,1000 
427,9655´I¨¹ªO¾ô,56.30,0,1000,,428,9655´I¨¹ªO¾ô,57.50,1000,0 
429,9657´I¨¹­]®ß,57.20,0,1000,,430,9659´I¨¹°ª¶¯,57.30,0,1000 
431,965K´I¨¹¥x¤¤,56.50,0,1000,,432,965K´I¨¹¥x¤¤,56.80,0,2000 
433,965K´I¨¹¥x¤¤,57.10,0,2000,,434,965K´I¨¹¥x¤¤,57.30,0,1000 
435,9661´I¨¹·s©±,56.30,1000,0,,436,9661´I¨¹·s©±,57.10,0,1000 
437,9663´I¨¹´°«n,56.90,5000,0,,438,9663´I¨¹´°«n,57.50,0,5000 
439,9672´I¨¹­ûªL,56.30,2000,0,,440,9679´I¨¹©µ¦N,56.40,1000,0 
441,9692´I¨¹¹Å¸q,56.60,2000,0,,442,9695´I¨¹¥Á¶¯,57.00,0,1000 
443,9800¤¸¤j,57.30,0,1000,,444,9801¤¸¤jªQ¦¿,57.50,0,1000 
445,980C¤¸¤j¤æ¤»,56.40,0,1000,,446,980e¤¸¤j²M¤ô,56.20,1000,0 
447,980e¤¸¤j²M¤ô,57.00,30000,0,,448,980l¤¸¤jªê§À,56.10,0,1000 
449,980Q¤¸¤j«n®r,56.70,1000,0,,450,980Q¤¸¤j«n®r,57.30,0,1000 
451,9812¤¸¤j¥x¤¤,57.30,10000,0,,452,981a¤¸¤jÂk¤¯,56.50,0,1000 
453,981A¤¸¤jÅaºq,56.70,1000,0,,454,981B¤¸¤j¦Ë¥_,56.50,0,1000 
455,981e¤¸¤j¨Î¨½,56.90,0,1000,,456,981F¤¸¤jºÖÀç,56.10,2000,0 
457,981F¤¸¤jºÖÀç,56.20,1000,0,,458,981F¤¸¤jºÖÀç,56.70,0,1000 
459,981h¤¸¤j«Ì¥Í,56.20,1000,0,,460,981h¤¸¤j«Ì¥Í,57.00,0,4000 
461,981i¤¸¤j¦èÁ³,57.20,0,1000,,462,981I¤¸¤j¤Ñ¥À,56.20,0,7000 
463,981I¤¸¤j¤Ñ¥À,56.30,0,3000,,464,981K¤¸¤jªL¶é,57.20,0,2000 
465,981L¤¸¤j²÷¥ú,55.90,0,150,,466,981m¤¸¤j«eª÷,56.20,0,1000 
467,981m¤¸¤j«eª÷,57.00,0,1000,,468,981m¤¸¤j«eª÷,57.40,1000,0 
469,981M¤¸¤j­]®ß,56.60,0,2000,,470,981M¤¸¤j­]®ß,57.20,0,1000 
471,981n¤¸¤jºX¤s,56.10,0,2000,,472,981p¤¸¤jªQ¤s,56.10,1000,0 
473,981R¤¸¤j¦Ë¤s,56.20,0,1000,,474,981U¤¸¤jµØ¤s,56.30,0,1000 
475,981y¤¸¤jµ½¤Æ,56.20,0,2000,,476,9825¤¸¤j·sÀç,57.00,0,1000 
477,982A¤¸¤jÃ¹ªF,56.40,0,3000,,478,982A¤¸¤jÃ¹ªF,56.50,0,1000 
479,982A¤¸¤jÃ¹ªF,57.00,0,2000,,480,982C¤¸¤j¤»¦X,56.30,0,1000 
481,9833¤¸¤j´°¤Æ,56.10,0,1000,,482,9833¤¸¤j´°¤Æ,56.20,0,5000 
483,9833¤¸¤j´°¤Æ,56.70,1000,0,,484,9833¤¸¤j´°¤Æ,56.90,2000,0 
485,9833¤¸¤j´°¤Æ,57.00,0,1000,,486,9833¤¸¤j´°¤Æ,57.20,5000,0 
487,9837¤¸¤j¥_´ä,57.00,0,10000,,488,9838¤¸¤jÂ×­ì,57.20,0,1000 
489,9838¤¸¤jÂ×­ì,57.50,2000,0,,490,983f¤¸¤j¦ËªF,56.40,1000,0 
491,983f¤¸¤j¦ËªF,57.00,0,2000,,492,983G¤¸¤j¤W·s,56.50,0,2000 
493,983j¤¸¤j¤¯·R,56.10,1000,0,,494,983V¤¸¤j¦Ë«n,56.70,0,2000 
495,983Z¤¸¤j»ñ¤s,57.20,0,3000,,496,984K¤¸¤jÀ]«e,56.20,2000,0 
497,9852¤¸¤j¤jªQ,56.70,1000,0,,498,9852¤¸¤j¤jªQ,57.40,0,1000 
499,9854¤¸¤j¿³¦w,56.20,2000,0,,500,9854¤¸¤j¿³¦w,56.30,0,2000 
501,9854¤¸¤j¿³¦w,56.40,5000,0,,502,9857¤¸¤jªFÄª,57.20,0,1000 
503,9857¤¸¤jªFÄª,57.60,0,1000,,504,9859¤¸¤j¸g°ê,56.70,0,1000 
505,985C¤¸¤j»ñ¤¤,56.10,0,1000,,506,985C¤¸¤j»ñ¤¤,56.50,1000,0 
507,985C¤¸¤j»ñ¤¤,56.90,0,1000,,508,9863¤¸¤j·s©M,56.10,1000,0 
509,9863¤¸¤j·s©M,56.50,0,1000,,510,9863¤¸¤j·s©M,56.80,0,1000 
