¨é°Ó¶R½æªÑ²¼¦¨¥æ»ù¶q¸ê°T
ªÑ²¼¥N½X,="1305"
§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ,,§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ
141,5384²Ä¤@¥x«n,19.55,20000,0,,142,5386²Ä¤@¹ü¤Æ,19.20,1000,10000 
143,5386²Ä¤@¹ü¤Æ,19.50,2000,0,,144,5389²Ä¤@¤¤¤s,19.20,6000,0 
145,538B²Ä¤@·s¦Ë,19.20,1000,0,,146,538B²Ä¤@·s¦Ë,19.25,1000,0 
147,538B²Ä¤@·s¦Ë,19.30,2000,0,,148,538B²Ä¤@·s¦Ë,19.35,1000,0 
149,538E²Ä¤@¦Û¥Ñ,19.20,2000,0,,150,538I²Ä¤@ÀY¥÷,19.20,0,1000 
151,538j²Ä¤@¦w©M,19.30,1000,0,,152,538N²Ä¤@Â×­ì,19.15,10000,0 
153,538P²Ä¤@¸ô¦Ë,19.30,1000,0,,154,538Y²Ä¤@¤¤Ãc,19.20,3000,0 
155,5460Ä_    ²±,19.50,0,20000,,156,5850²Î    ¤@,19.40,1000,0 
157,5851²Î¤@°ª¶¯,19.50,0,1000,,158,5852²Î¤@´°«n,19.20,2000,2000 
159,5855²Î¤@¥x«n,19.40,0,10000,,160,5856²Î¤@¥x¤¤,19.20,50000,50000 
161,5859²Î¤@«ÌªF,19.30,0,2000,,162,5859²Î¤@«ÌªF,19.35,2000,11000 
163,585A²Î¤@°ò¶©,19.25,0,6000,,164,585A²Î¤@°ò¶©,19.40,0,1000 
165,585b²Î¤@¤º´ò,19.35,0,5000,,166,585b²Î¤@¤º´ò,19.45,10000,0 
167,585D²Î¤@·s¥x¤¤,19.40,3000,0,,168,585F²Î¤@¹ü¤Æ,19.45,1000,0 
169,585g²Î¤@¥­Âí,19.25,5000,0,,170,585H²Î¤@®ç¶é,19.25,1000,0 
171,585H²Î¤@®ç¶é,19.50,2000,0,,172,585J²Î¤@¤T­«,19.30,1000,0 
173,585m²Î¤@¦Ë«n,19.20,1000,0,,174,585m²Î¤@¦Ë«n,19.45,0,1000 
175,585U²Î¤@«n¨Ê,19.40,1000,0,,176,585W²Î¤@ª÷ªù,19.20,5000,0 
177,585Y²Î¤@¤g«°,19.45,1000,0,,178,585Z²Î¤@ªQ¦¿,19.20,1000,0 
179,585Z²Î¤@ªQ¦¿,19.35,1000,0,,180,5870¥ú    ¶©,19.45,0,3000 
181,5920¤¸    ´I,19.20,1000,3000,,182,5920¤¸    ´I,19.25,1000,0 
183,5920¤¸    ´I,19.30,1000,0,,184,5920¤¸    ´I,19.35,1000,0 
185,5922¤¸´I·s©±,19.20,1000,0,,186,5925¤¸´I¥x¤¤,19.25,0,10000 
187,5925¤¸´I¥x¤¤,19.35,0,5000,,188,5925¤¸´I¥x¤¤,19.40,5000,0 
189,5927¤¸´IªL¶é,19.45,0,5000,,190,592a¤¸´IªQ¼w,19.45,0,15000 
191,592B¤¸´I¥Ã©M,19.20,0,1000,,192,592B¤¸´I¥Ã©M,19.25,2000,0 
193,592D¤¸´I¤j©÷,19.20,0,3000,,194,592D¤¸´I¤j©÷,19.50,0,5000 
195,592e¤¸´I¥j«F,19.30,0,1000,,196,592i¤¸´I¤¤´ä,19.25,1000,0 
197,592i¤¸´I¤¤´ä,19.35,1000,0,,198,592I¤¸´I¹Å¸q,19.20,3000,0 
199,592I¤¸´I¹Å¸q,19.30,1000,0,,200,592l¤¸´I¤j¸Î,19.30,0,43 
201,592L¤¸´I¤¤Ãc,19.15,0,2000,,202,592m¤¸´I¦¨¥\,19.20,6000,0 
203,592m¤¸´I¦¨¥\,19.35,0,1000,,204,592n¤¸´I¦èªQ,19.30,1000,0 
205,592N¤¸´Iªê§À,19.25,0,2000,,206,592N¤¸´Iªê§À,19.40,2000,0 
207,592o¤¸´I·s¿³,19.35,0,10000,,208,592o¤¸´I·s¿³,19.50,5000,10000 
209,592Q¤¸´I´°«n,19.45,0,1000,,210,592u¤¸´I¥@¶T,19.40,2000,0 
211,592v¤¸´I®ç¶é,19.20,10000,3000,,212,592V¤¸´I¥ÁÅv,19.40,2000,0 
213,592V¤¸´I¥ÁÅv,19.45,2000,0,,214,592X¤¸´I¯ó¤Ù,19.20,1000,10000 
215,592z¤¸´I¤å¤ß,19.20,1000,0,,216,592Z¤¸´I¦w«n,19.35,0,5000 
217,5960¤é    ­Z,19.30,5000,0,,218,5960¤é    ­Z,19.45,0,10000 
219,5961¤é­Z®H¨½,19.30,3000,0,,220,601d™W¨ÈøÊÂ×,19.15,2000,0 
221,601d™W¨ÈøÊÂ×,19.45,0,1000,,222,601d™W¨ÈøÊÂ×,19.50,0,5000 
223,6110¥x¤¤»È,19.50,0,3000,,224,6114¤¤»È­ûªL,19.45,2000,0 
225,611A¤¤»ÈÂ×­ì,19.40,13000,0,,226,611A¤¤»ÈÂ×­ì,19.45,7000,0 
227,611A¤¤»ÈÂ×­ì,19.50,80000,0,,228,6160¤¤°ê«H°U,19.15,2000,0 
229,6163¤¤«H°U¥Ã,19.30,0,1000,,230,6163¤¤«H°U¥Ã,19.35,0,10000 
231,6165¤¤«H°U·s,19.20,6000,0,,232,6167¤¤«HªQ¦¿,19.35,0,1000 
233,6168¤¤«H¹Å¸q,19.50,3000,0,,234,616K¤¤«H°U°ª,19.20,3000,0 
235,616K¤¤«H°U°ª,19.40,0,4000,,236,616K¤¤«H°U°ª,19.45,0,1000 
237,6210·s ¦Ê ¤ý,19.20,0,20000,,238,6210·s ¦Ê ¤ý,19.30,0,20000 
239,6382¥ú©M¥Ð¤¤,19.45,0,1000,,240,6450¥Ã    ¥þ,19.50,1000,0 
241,6460¤j    ©÷,19.40,0,2000,,242,6461¤j©÷¾ðªL,19.40,1000,0 
243,6462¤j©÷¦w±d,19.25,2000,0,,244,6463¤j©÷·s¦Ë,19.20,0,1000 
245,6463¤j©÷·s¦Ë,19.35,0,1000,,246,6464¤j©÷·s©±,19.20,3000,0 
247,6464¤j©÷·s©±,19.25,5000,0,,248,6464¤j©÷·s©±,19.30,3000,0 
249,6464¤j©÷·s©±,19.35,2000,0,,250,6464¤j©÷·s©±,19.40,5000,0 
251,6465¤j©÷®ç¶é,19.15,0,4000,,252,6465¤j©÷®ç¶é,19.20,0,10000 
253,6465¤j©÷®ç¶é,19.35,0,1000,,254,6465¤j©÷®ç¶é,19.55,0,3000 
255,6465¤j©÷®ç¶é,19.60,0,1000,,256,6910¼w    «H,19.20,5000,0 
257,6912¼w«H¤¤¥¿,19.20,1000,0,,258,6913¼w«H·sÀç,19.45,0,1000 
259,6914¼w«H¤T­«,19.30,1000,0,,260,6950ºÖ    ³Ó,19.20,3000,0 
261,7005¥üÂ×¤¤´ä,19.20,42000,0,,262,7005¥üÂ×¤¤´ä,19.45,0,42000 
263,7005¥üÂ×¤¤´ä,19.50,0,2000,,264,7006¥üÂ×¥x«n,19.35,2000,0 
265,700a¥üÂ×©¾§µ,19.40,10000,0,,266,700B¥üÂ×ªO¾ô,19.25,0,10000 
267,700C¥üÂ×¨ÓºÖ,19.40,2000,0,,268,700E¥üÂ×¤æ«n,19.20,2000,0 
269,700E¥üÂ×¤æ«n,19.30,1000,0,,270,700E¥üÂ×¤æ«n,19.35,1000,0 
271,700f¥üÂ×³À´ä,19.20,6000,0,,272,700G¥üÂ×³Â¨§,19.30,0,10000 
273,700G¥üÂ×³Â¨§,19.50,4000,0,,274,700J¥üÂ×¤½¯q,19.20,3000,0 
275,700J¥üÂ×¤½¯q,19.25,2000,0,,276,700J¥üÂ×¤½¯q,19.35,0,5000 
277,700k¥üÂ×­ûªL,19.15,10000,1000,,278,700k¥üÂ×­ûªL,19.25,15000,0 
279,700K¥üÂ×·sÀç,19.20,4000,0,,280,700K¥üÂ×·sÀç,19.35,3000,0 
281,700K¥üÂ×·sÀç,19.40,0,1000,,282,700M¥üÂ×®ç¶é,19.25,2000,0 
283,700R¥üÂ×¤p´ä,19.30,1000,0,,284,700R¥üÂ×¤p´ä,19.35,1000,0 
285,700R¥üÂ×¤p´ä,19.55,1000,0,,286,700V¥üÂ×·s¦Ë,19.40,0,3000 
287,700w¥üÂ×·s²ø,19.35,5000,0,,288,700w¥üÂ×·s²ø,19.40,0,1000 
289,700Z¥üÂ×°ª¶¯,19.35,0,2000,,290,7030­P    ©M,19.20,0,5000 
291,7030­P    ©M,19.25,5000,0,,292,7030­P    ©M,19.45,0,5000 
293,7030­P    ©M,19.50,0,2000,,294,7032­P©M¨Î¨½,19.40,1000,0 
295,7034­P©Mª÷µØ,19.20,2000,0,,296,7034­P©Mª÷µØ,19.30,0,40 
297,7036­P©M°ª¶¯,19.30,0,41,,298,7036­P©M°ª¶¯,19.60,31000,0 
299,703B­P©M±R¼w,19.20,2000,0,,300,7070Â×    ¹A,19.30,5000,0 
301,7750¥_    «°,19.20,0,3000,,302,7750¥_    «°,19.25,0,2000 
303,7750¥_    «°,19.35,1000,1000,,304,7797°ê²¼¤¤¥¿,19.20,0,20000 
305,7797°ê²¼¤¤¥¿,19.30,3000,0,,306,7798°ê²¼¤ºÃc,19.45,30000,0 
307,779D°ê²¼¥x«n,19.50,5000,0,,308,779H°ê²¼¹Å¸q,19.30,250,0 
309,779j°ê²¼©M¥­,19.30,0,1000,,310,779P°ê²¼¤E¹©,19.20,2000,1000 
311,779r°ê²¼®ç°ê,19.45,10000,0,,312,779V°ê²¼¤Ñ²»,19.25,2000,0 
313,779W°ê²¼¹ü¤Æ,19.30,2000,0,,314,779W°ê²¼¹ü¤Æ,19.50,0,1000 
315,779X°ê²¼¤¤©M,19.20,2000,0,,316,779X°ê²¼¤¤©M,19.30,5000,0 
317,779X°ê²¼¤¤©M,19.35,2000,0,,318,779X°ê²¼¤¤©M,19.45,1000,0 
319,8150¥x    ·s,19.15,1000,0,,320,8150¥x    ·s,19.20,4000,0 
321,8150¥x    ·s,19.35,1000,0,,322,8151¥x·s«Ø¥_,19.45,2000,0 
323,8156¥x·s¤T¥Á,19.30,1000,0,,324,8157¥x·s¥ª·£,19.45,2000,0 
325,8159¥x·s¥x«n,19.45,0,3000,,326,815A¥x·s°ª¶¯,19.35,2000,0 
327,815B¥x·s¥x¤¤,19.15,1000,0,,328,815B¥x·s¥x¤¤,19.25,1000,0 
329,815B¥x·s¥x¤¤,19.35,2000,0,,330,815B¥x·s¥x¤¤,19.50,0,16000 
331,815H¥x·s«ÌªF,19.40,2000,0,,332,815S¥x·s¤¤Ãc,19.20,1000,0 
333,815S¥x·s¤¤Ãc,19.30,1000,0,,334,815S¥x·s¤¤Ãc,19.35,1000,0 
335,8380¦w    ®õ,19.30,1000,2000,,336,8381¦w®õ¤jµo,19.40,0,2000 
337,8381¦w®õ¤jµo,19.60,2000,0,,338,8440¼¯®Ú¤j³q,19.20,13000,14000 
339,8440¼¯®Ú¤j³q,19.25,0,65000,,340,8440¼¯®Ú¤j³q,19.30,0,40000 
341,8440¼¯®Ú¤j³q,19.35,11000,5000,,342,8440¼¯®Ú¤j³q,19.40,3000,3000 
343,8440¼¯®Ú¤j³q,19.45,9000,1000,,344,8440¼¯®Ú¤j³q,19.50,43000,1000 
345,8440¼¯®Ú¤j³q,19.55,17000,1000,,346,8450±d    ©M,19.20,70000,0 
347,8451±d©M©µ¥­,19.25,0,4000,,348,8458±d©M¥x«n,19.20,5000,0 
349,8459±d©M¹Å¸q,19.50,0,15000,,350,845A±d©M¤º´ò,19.40,0,2000 
351,845B±d©M¥Ã©M,19.50,0,1000,,352,845B±d©M¥Ã©M,19.55,0,4000 
353,845D±d©MªO¾ô,19.20,1000,0,,354,845J±d©M°ª¶¯,19.20,1000,0 
355,8560·s    ¥ú,19.20,5000,0,,356,8560·s    ¥ú,19.30,7000,0 
357,8560·s    ¥ú,19.35,6000,0,,358,8560·s    ¥ú,19.40,0,2000 
359,8560·s    ¥ú,19.50,0,3000,,360,8561·s¥ú¥x¤¤,19.20,4000,0 
361,8561·s¥ú¥x¤¤,19.45,5000,0,,362,8562·s¥ú°ª¶¯,19.25,1000,0 
363,8562·s¥ú°ª¶¯,19.30,2000,0,,364,8562·s¥ú°ª¶¯,19.35,4000,0 
365,8562·s¥ú°ª¶¯,19.50,0,1000,,366,8563·s¥ú·s¦Ë,19.35,0,2000 
367,8564·s¥ú¥x«n,19.30,1000,0,,368,8565·s¥ú®ç¶é,19.25,5000,0 
369,8588Áp¨¹´I±j,19.25,6000,0,,370,8588Áp¨¹´I±j,19.30,3000,0 
371,8711¶§«H¥ÛµP,19.30,20000,0,,372,8841¥É¤sÂù©M,19.30,801,0 
373,8842¥É¤s·s²ø,19.25,2000,0,,374,8843¥É¤s°ª¶¯,19.35,3000,0 
375,8844¥É¤sªQ¦¿,19.20,5000,0,,376,8847¥É¤s¥x«n,19.15,1000,0 
377,8847¥É¤s¥x«n,19.20,11000,0,,378,8847¥É¤s¥x«n,19.30,2000,0 
379,8847¥É¤s¥x«n,19.35,2000,0,,380,8848¥É¤s¹Å¸q,19.20,3000,0 
381,8848¥É¤s¹Å¸q,19.25,4000,0,,382,8848¥É¤s¹Å¸q,19.30,3000,0 
383,8848¥É¤s¹Å¸q,19.35,1000,20000,,384,8848¥É¤s¹Å¸q,19.45,1000,0 
385,8849¥É¤s¥x¤j,19.30,1000,0,,386,884B¥É¤s¥x¤¤,19.40,0,1000 
387,884C¥É¤s«n¨Ê,19.20,0,3000,,388,884C¥É¤s«n¨Ê,19.40,1000,0 
389,884D¥É¤s¥ªÀç,19.20,3000,0,,390,884E¥É¤s«°¤¤,19.20,1000,0 
391,884E¥É¤s«°¤¤,19.35,2000,0,,392,8881°ê®õ°ª¶¯,19.40,0,2000 
393,8881°ê®õ°ª¶¯,19.45,0,2000,,394,8882°ê®õ¥x¤¤,19.30,1000,0 
395,8882°ê®õ¥x¤¤,19.35,1000,0,,396,8882°ê®õ¥x¤¤,19.45,1000,10000 
397,8882°ê®õ¥x¤¤,19.55,0,1000,,398,8882°ê®õ¥x¤¤,19.60,0,2000 
399,8884°ê®õ¥x«n,19.20,1000,0,,400,8884°ê®õ¥x«n,19.25,2000,0 
401,8885°ê®õ®ç¶é,19.55,5000,0,,402,8886°ê®õ·s²ø,19.20,0,5000 
403,8886°ê®õ·s²ø,19.30,2000,0,,404,8887°ê®õ©¾§µ,19.40,0,1000 
405,8888°ê®õ´°«n,19.35,0,3000,,406,8888°ê®õ´°«n,19.45,0,5000 
407,888A°ê®õÀ]«e,19.20,0,1000,,408,888A°ê®õÀ]«e,19.40,1000,1000 
409,888A°ê®õÀ]«e,19.60,1000,0,,410,888K°ê®õªO¾ô,19.20,1000,10000 
411,888K°ê®õªO¾ô,19.25,2000,0,,412,888K°ê®õªO¾ô,19.30,0,10000 
413,888K°ê®õªO¾ô,19.35,10000,2000,,414,888K°ê®õªO¾ô,19.40,0,10000 
415,9105¸s¯q°ª²±,19.40,2000,0,,416,9108¸s¯q®ü¤s,19.20,1000,0 
417,9108¸s¯q®ü¤s,19.40,2000,0,,418,9108¸s¯q®ü¤s,19.55,2000,0 
419,9134¸s¯q¶}¤¸,19.20,1000,0,,420,9137¸s¯q¤hªL,19.45,0,2000 
421,9138¸s¯q¤¤´ä,19.30,1000,0,,422,913g¸s¯q«n¤T,19.20,0,4000 
423,913g¸s¯q«n¤T,19.35,1000,0,,424,913g¸s¯q«n¤T,19.45,1000,0 
425,913g¸s¯q«n¤T,19.50,1000,0,,426,913g¸s¯q«n¤T,19.55,1000,0 
427,913N¸s¯q¤g«°,19.20,0,1000,,428,913R¸s¯q¥_°ª,19.20,2000,0 
429,913R¸s¯q¥_°ª,19.30,3000,149,,430,913R¸s¯q¥_°ª,19.35,2000,0 
431,913R¸s¯q¥_°ª,19.45,2000,0,,432,9183¸s¯q°ª¶¯,19.25,50000,0 
433,9187¸s¯q¹ü¤Æ,19.20,1000,0,,434,9187¸s¯q¹ü¤Æ,19.25,5000,0 
435,9188¸s¯q¤T¥Á,19.35,2000,0,,436,9188¸s¯q¤T¥Á,19.40,3000,0 
437,9188¸s¯q¤T¥Á,19.45,2000,0,,438,9188¸s¯q¤T¥Á,19.50,0,1000 
439,9188¸s¯q¤T¥Á,19.55,0,2000,,440,918A¸s¯q¤¤Ãc,19.20,0,1000 
441,918A¸s¯q¤¤Ãc,19.25,1000,0,,442,918c¸s¯q»ñ¤s,19.20,0,4000 
443,918C¸s¯q¥j«F,19.25,0,3000,,444,918C¸s¯q¥j«F,19.45,5000,0 
445,918F¸s¯q·s©±,19.30,0,1000,,446,918g¸s¯q¤j¥Ò,19.35,3000,0 
447,918g¸s¯q¤j¥Ò,19.45,0,2000,,448,918H¸s¯q¤¤¤s,19.40,0,1000 
449,918i¸s¯q¦Ë«n,19.20,3000,0,,450,918i¸s¯q¦Ë«n,19.30,2000,0 
451,918i¸s¯q¦Ë«n,19.35,1000,0,,452,918i¸s¯q¦Ë«n,19.45,2000,0 
453,918i¸s¯q¦Ë«n,19.50,0,1000,,454,918K¸s¯qªF´ò,19.40,0,1000 
455,918L¸s¯q«Ø¦¨,19.20,5000,0,,456,918L¸s¯q«Ø¦¨,19.35,0,5000 
457,918L¸s¯q«Ø¦¨,19.40,5000,0,,458,918M¸s¯q¹Å¸q,19.35,0,2000 
459,918s¸s¯q¤¦»ñ,19.20,1000,0,,460,918u¸s¯q·çÂ×,19.30,1000,0 
461,918z¸s¯q©yÄõ,19.35,1000,0,,462,918z¸s¯q©yÄõ,19.40,9000,0 
463,918z¸s¯q©yÄõ,19.55,0,5000,,464,918z¸s¯q©yÄõ,19.60,0,4000 
465,9202³Í°ò¤¤´ä,19.40,1000,0,,466,9202³Í°ò¤¤´ä,19.50,1000,0 
467,9202³Í°ò¤¤´ä,19.55,0,1000,,468,9205³Í°ò¤T­«,19.20,0,2000 
469,9206³Í°ò°ª¶¯,19.20,0,1000,,470,9206³Í°ò°ª¶¯,19.30,200,14 
471,9208³Í°ò®ç¶é,19.20,1000,0,,472,9208³Í°ò®ç¶é,19.35,5000,1000 
473,9208³Í°ò®ç¶é,19.50,2000,0,,474,9208³Í°ò®ç¶é,19.55,0,5000 
475,920A³Í°òªO¾ô,19.20,0,2000,,476,920C³Í°òÂù©M,19.20,1000,0 
477,920E³Í°òªFªù,19.20,1000,0,,478,920G³Í°ò¹ü¤Æ,19.20,2000,0 
479,920H³Í°ò°ò¶©,19.45,0,1000,,480,920N³Í°ò´ò¤f,19.40,0,30000 
481,920W³Í°ò¤j¨½,19.35,1000,0,,482,920W³Í°ò¤j¨½,19.55,0,1000 
483,920Z³Í°ò¥xªF,19.40,0,1000,,484,9211³Í°ò¥x«n,19.50,0,2000 
485,9215³Í°ò°ª¬ü,19.25,0,1000,,486,9215³Í°ò°ª¬ü,19.30,1000,0 
487,9215³Í°ò°ª¬ü,19.35,1000,0,,488,9215³Í°ò°ª¬ü,19.40,0,1000 
489,9215³Í°ò°ª¬ü,19.45,0,2000,,490,9217³Í°òªQ¤s,19.30,0,6000 
491,9218³Í°ò¤jª½,19.35,0,3000,,492,921E³Í°ò¤T®l,19.45,0,5000 
493,921G³Í°ò¤­ªÑ,19.45,0,10000,,494,921J³Í°ò¤g«°,19.50,1000,0 
495,921S³Í°ò©¯ºÖ,19.35,0,1000,,496,921S³Í°ò©¯ºÖ,19.50,0,10000 
497,921Y³Í°òªF¶Õ,19.30,0,1,,498,9223³Í°òÂ×¤¤,19.15,1000,0 
499,9223³Í°òÂ×¤¤,19.25,1000,0,,500,9223³Í°òÂ×¤¤,19.30,5000,0 
501,9223³Í°òÂ×¤¤,19.35,1000,0,,502,9223³Í°òÂ×¤¤,19.55,0,1000 
503,9227³Í°ò«°¤¤,19.35,10000,0,,504,9227³Í°ò«°¤¤,19.50,0,2000 
505,922C³Í°ò«ÌªF,19.45,0,4000,,506,9238³Í°ò¤hªL,19.35,1000,0 
507,9239³Í°ò¥«¬F,19.25,0,3000,,508,9239³Í°ò¥«¬F,19.40,2000,0 
509,9239³Í°ò¥«¬F,19.50,1000,0,,510,9252³Í°ò¹Å¸q,19.45,2000,0 
