¨é°Ó¶R½æªÑ²¼¦¨¥æ»ù¶q¸ê°T
ªÑ²¼¥N½X,="1215"
§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ,,§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ
271,8440¼¯®Ú¤j³q,72.50,0,3000,,272,8440¼¯®Ú¤j³q,72.60,0,2000 
273,8440¼¯®Ú¤j³q,72.70,0,8000,,274,8450±d    ©M,71.90,5000,0 
275,8450±d    ©M,72.00,12000,4000,,276,8450±d    ©M,72.10,4000,0 
277,8450±d    ©M,72.20,21000,0,,278,8450±d    ©M,72.30,45000,0 
279,8450±d    ©M,72.40,39000,0,,280,8450±d    ©M,72.50,35000,0 
281,8450±d    ©M,72.60,24000,0,,282,8450±d    ©M,72.70,9000,0 
283,8450±d    ©M,72.80,8000,0,,284,8455±d©M¥x¤¤,72.00,0,1000 
285,8490¸U    ®õ,71.80,10000,0,,286,8560·s    ¥ú,71.70,0,2000 
287,8560·s    ¥ú,72.20,0,4000,,288,8560·s    ¥ú,72.30,2000,10000 
289,8560·s    ¥ú,72.40,1000,0,,290,8560·s    ¥ú,72.50,0,1000 
291,8560·s    ¥ú,72.80,0,2000,,292,8561·s¥ú¥x¤¤,72.10,1000,1000 
293,8562·s¥ú°ª¶¯,71.60,1000,0,,294,8562·s¥ú°ª¶¯,71.80,0,1000 
295,8562·s¥ú°ª¶¯,72.20,2000,0,,296,8562·s¥ú°ª¶¯,72.50,0,1000 
297,8563·s¥ú·s¦Ë,72.00,1000,0,,298,8565·s¥ú®ç¶é,72.00,1000,0 
299,8584Áp¨¹Âù©M,72.50,0,2000,,300,8585Áp¨¹¤T­«,71.80,1000,9000 
301,8585Áp¨¹¤T­«,71.90,0,3000,,302,8585Áp¨¹¤T­«,72.00,0,2000 
303,8585Áp¨¹¤T­«,72.10,1000,2000,,304,8711¶§«H¥ÛµP,72.30,5000,0 
305,8840¥É    ¤s,72.00,1000,1000,,306,8840¥É    ¤s,72.30,1000,0 
307,8840¥É    ¤s,72.40,1000,0,,308,8840¥É    ¤s,72.60,0,1000 
309,8840¥É    ¤s,72.70,0,1000,,310,8842¥É¤s·s²ø,72.30,0,1000 
311,8843¥É¤s°ª¶¯,71.80,2000,0,,312,8843¥É¤s°ª¶¯,71.90,1000,0 
313,8843¥É¤s°ª¶¯,72.30,1000,0,,314,8843¥É¤s°ª¶¯,72.40,0,1000 
315,8843¥É¤s°ª¶¯,72.50,0,2000,,316,8844¥É¤sªQ¦¿,72.30,1000,0 
317,8848¥É¤s¹Å¸q,72.60,0,1000,,318,8848¥É¤s¹Å¸q,72.70,0,3000 
319,8849¥É¤s¥x¤j,72.50,0,1000,,320,884A¥É¤s¤hªL,72.00,3000,0 
321,884A¥É¤s¤hªL,72.20,1000,0,,322,884B¥É¤s¥x¤¤,72.00,1000,0 
323,884B¥É¤s¥x¤¤,72.40,0,1000,,324,884C¥É¤s«n¨Ê,71.70,2000,0 
325,884C¥É¤s«n¨Ê,72.10,0,1000,,326,884E¥É¤s«°¤¤,72.60,0,1000 
327,8881°ê®õ°ª¶¯,72.20,3000,0,,328,8883°ê®õªQ¦¿,72.10,0,1000 
329,8883°ê®õªQ¦¿,72.50,0,2000,,330,8884°ê®õ¥x«n,72.20,1000,0 
331,8888°ê®õ´°«n,72.00,1000,0,,332,8888°ê®õ´°«n,72.20,0,1000 
333,8888°ê®õ´°«n,72.50,0,1000,,334,888A°ê®õÀ]«e,71.90,0,1000 
335,888K°ê®õªO¾ô,71.70,1000,0,,336,888K°ê®õªO¾ô,71.80,1000,0 
337,888K°ê®õªO¾ô,72.00,2000,0,,338,888K°ê®õªO¾ô,72.20,0,2000 
339,888K°ê®õªO¾ô,72.50,0,2000,,340,888K°ê®õªO¾ô,72.70,1000,0 
341,9100¸s¯q,71.80,0,2000,,342,9100¸s¯q,72.00,1000,0 
343,9100¸s¯q,72.20,0,5000,,344,9100¸s¯q,72.40,0,1000 
345,9100¸s¯q,72.60,0,2000,,346,9101¸s¯q´°«n,72.00,0,1000 
347,9101¸s¯q´°«n,72.50,1000,0,,348,9105¸s¯q°ª²±,72.00,0,15000 
349,9131¸s¯q¥ÁÅv,72.20,0,1000,,350,9135¸s¯q¸g°ê,72.40,0,1000 
351,9135¸s¯q¸g°ê,72.60,2000,0,,352,9136¸s¯q¦èªQ,72.00,250,0 
353,9137¸s¯q¤hªL,72.50,0,1000,,354,913H¸s¯q«ÌªF,72.00,5000,0 
355,913N¸s¯q¤g«°,72.70,2000,0,,356,9183¸s¯q°ª¶¯,72.00,1000,0 
357,9186¸s¯q·s¦Ë,72.50,0,1000,,358,9189¸s¯q®ç¶é,72.80,0,5000 
359,918B¸s¯qªO¾ô,71.80,1000,0,,360,918B¸s¯qªO¾ô,72.00,1000,0 
361,918B¸s¯qªO¾ô,72.50,0,1000,,362,918C¸s¯q¥j«F,72.00,0,55 
363,918C¸s¯q¥j«F,72.30,0,3000,,364,918D¸s¯qªFªù,72.30,0,1000 
365,918E¸s¯q«n¨Ê,72.30,7000,0,,366,918J¸s¯q¥Ã©M,72.50,0,1000 
367,918K¸s¯qªF´ò,72.40,0,2000,,368,918L¸s¯q«Ø¦¨,72.50,0,4000 
369,9202³Í°ò¤¤´ä,72.30,0,3000,,370,9206³Í°ò°ª¶¯,72.50,0,1000 
371,920A³Í°òªO¾ô,72.50,5000,0,,372,920A³Í°òªO¾ô,72.60,0,1000 
373,920C³Í°òÂù©M,72.60,0,1000,,374,920E³Í°òªFªù,71.60,1000,0 
375,920F³Í°ò¯¸«e,72.40,0,3000,,376,920F³Í°ò¯¸«e,72.50,0,1000 
377,920N³Í°ò´ò¤f,72.20,0,2000,,378,920W³Í°ò¤j¨½,72.10,7000,0 
379,9217³Í°òªQ¤s,72.50,4000,0,,380,921Y³Í°òªF¶Õ,72.00,1000,0 
381,9229³Í°ò¤¤¤s,72.00,5000,0,,382,9231³Í°ò­ûªL,72.10,0,5000 
383,9234³Í°ò¦Ë¥_,72.00,0,1000,,384,9239³Í°ò¥«¬F,72.30,0,1000 
385,9239³Í°ò¥«¬F,72.50,2000,0,,386,9239³Í°ò¥«¬F,72.60,0,1000 
387,9252³Í°ò¹Å¸q,71.60,1000,0,,388,9252³Í°ò¹Å¸q,72.00,0,3000 
389,9252³Í°ò¹Å¸q,72.10,0,3000,,390,9254³Í°ò¬ì¶é,72.30,0,1000 
391,9254³Í°ò¬ì¶é,72.50,0,1000,,392,9257³Í°òªL¤f,72.70,0,1000 
393,9266³Í°ò·sÂ×,72.50,1000,0,,394,9268³Í°ò¥x¥_,71.80,0,1000 
395,9268³Í°ò¥x¥_,71.90,12000,0,,396,9268³Í°ò¥x¥_,72.00,1000,0 
397,9268³Í°ò¥x¥_,72.10,1000,13000,,398,9268³Í°ò¥x¥_,72.20,3000,2000 
399,9268³Í°ò¥x¥_,72.40,0,3000,,400,9268³Í°ò¥x¥_,72.50,0,20000 
401,9268³Í°ò¥x¥_,72.60,0,4000,,402,9268³Í°ò¥x¥_,72.70,0,3000 
403,9285³Í°ò¤¤Ãc,72.00,1000,0,,404,9285³Í°ò¤¤Ãc,72.60,0,1000 
405,9300µØ«n¥Ã©÷,72.50,0,2000,,406,9302µØ«n¥x¤¤,72.30,1000,0 
407,9302µØ«n¥x¤¤,72.40,1000,0,,408,9303µØ«n°ª¶¯,71.70,0,2000 
409,9306µØ«n¥x«n,71.90,1000,0,,410,9308µØ«n³Â¨§,72.00,0,1000 
411,9314µØ«n¹Å¸q,72.00,0,10,,412,9317µØ«nªL¤f,72.40,0,1000 
413,9322µØ«n¤½¸Û,72.00,1,0,,414,9326µØ«n«n¨Ê,72.50,0,1000 
415,9327µØ«n¤æ¤»,72.10,9000,0,,416,9327µØ«n¤æ¤»,72.20,10000,0 
417,9327µØ«n¤æ¤»,72.30,3000,0,,418,9327µØ«n¤æ¤»,72.40,0,20000 
419,9329µØ«n¦µ¤l,72.70,0,1000,,420,9331µØ«n»ñ¤s,71.90,0,11000 
421,9339µØ«n¦Ë¥_,72.50,2000,0,,422,9358µØ«nªF¶Õ,72.00,1000,0 
423,9358µØ«nªF¶Õ,72.50,0,1000,,424,9386µØ«nªFª@,72.60,0,1000 
425,9600´I¨¹,71.90,5000,0,,426,9600´I¨¹,72.00,10000,0 
427,9600´I¨¹,72.10,6000,0,,428,9600´I¨¹,72.20,18000,0 
429,9600´I¨¹,72.30,54000,0,,430,9600´I¨¹,72.40,23000,0 
431,9600´I¨¹,72.50,31000,0,,432,9600´I¨¹,72.60,30000,0 
433,9600´I¨¹,72.70,15000,0,,434,9600´I¨¹,72.80,8000,0 
435,9604´I¨¹¶§©ú,71.80,1000,0,,436,9604´I¨¹¶§©ú,72.00,0,1000 
437,9604´I¨¹¶§©ú,72.30,0,1000,,438,9604´I¨¹¶§©ú,72.80,0,2000 
439,9622´I¨¹¶é°Ï,72.00,1000,0,,440,9623´I¨¹¥x¥_,71.80,0,5000 
441,9623´I¨¹¥x¥_,72.00,0,2000,,442,9623´I¨¹¥x¥_,72.20,5000,0 
443,9623´I¨¹¥x¥_,72.50,1000,0,,444,9624´I¨¹¦Ë¥_,71.70,1000,0 
445,9625´I¨¹¦ËªF,72.00,300,0,,446,9627´I¨¹¤º´ò,72.30,0,3000 
447,9647´I¨¹·sµØ,71.90,1000,0,,448,9647´I¨¹·sµØ,72.10,1000,0 
449,9647´I¨¹·sµØ,72.30,1000,0,,450,9655´I¨¹ªO¾ô,71.90,0,1000 
451,9655´I¨¹ªO¾ô,72.30,0,1000,,452,9658´I¨¹«Ø°ê,72.30,0,5000 
453,9658´I¨¹«Ø°ê,72.70,0,1000,,454,9663´I¨¹´°«n,72.30,0,3000 
455,9665´I¨¹®ç¶é,72.00,0,6000,,456,966F´I¨¹¥ªÀç,72.00,0,5000 
457,9672´I¨¹­ûªL,71.60,1000,0,,458,9672´I¨¹­ûªL,72.00,0,94 
459,9672´I¨¹­ûªL,72.10,0,2000,,460,9672´I¨¹­ûªL,72.20,0,1000 
461,9672´I¨¹­ûªL,72.30,1000,0,,462,9676´I¨¹¤¯·R,71.90,0,7000 
463,9676´I¨¹¤¯·R,72.10,0,1000,,464,9676´I¨¹¤¯·R,72.40,0,2000 
465,9679´I¨¹©µ¦N,71.80,2000,0,,466,9692´I¨¹¹Å¸q,72.20,0,1000 
467,9692´I¨¹¹Å¸q,72.30,0,1000,,468,9692´I¨¹¹Å¸q,72.70,0,1000 
469,9697´I¨¹ªê§À,72.00,0,1000,,470,9697´I¨¹ªê§À,72.20,1000,0 
471,9800¤¸¤j,71.80,0,2000,,472,9800¤¸¤j,72.00,0,1000 
473,9800¤¸¤j,72.10,0,1000,,474,9800¤¸¤j,72.30,0,6000 
475,9800¤¸¤j,72.50,7000,0,,476,9800¤¸¤j,72.60,3000,0 
477,9801¤¸¤jªQ¦¿,72.20,0,1000,,478,980C¤¸¤j¤æ¤»,71.90,1000,0 
479,980C¤¸¤j¤æ¤»,72.00,1001,500,,480,980d¤¸¤j¨F³À,72.00,0,1000 
481,980D¤¸¤j¶}¤¸,72.10,1000,0,,482,980h¤¸¤j¥x¥_,71.60,1000,0 
483,980h¤¸¤j¥x¥_,71.80,1000,0,,484,980K¤¸¤j¦Ë¬ì,72.80,1000,0 
485,980l¤¸¤jªê§À,72.60,0,10000,,486,980w¤¸¤j¦è¤Ù,71.80,1000,0 
487,980w¤¸¤j¦è¤Ù,72.20,0,1000,,488,9812¤¸¤j¥x¤¤,72.10,1000,0 
489,9813¤¸¤j¤K¼w,72.00,2000,0,,490,9813¤¸¤j¤K¼w,72.40,1000,0 
491,9814¤¸¤j¤j¯q,72.00,0,154,,492,9816¤¸¤j·s¦Ë,72.00,0,4000 
493,9816¤¸¤j·s¦Ë,72.40,1000,0,,494,981A¤¸¤jÅaºq,72.00,0,104 
495,981g¤¸¤j¤j¨½,71.60,1000,0,,496,981g¤¸¤j¤j¨½,72.50,0,1000 
497,981j¤¸¤j¤hªL,72.00,0,1000,,498,981K¤¸¤jªL¶é,72.30,2000,0 
499,981L¤¸¤j²÷¥ú,72.00,0,100,,500,981L¤¸¤j²÷¥ú,72.70,0,1000 
501,981M¤¸¤j­]®ß,72.40,0,1000,,502,981n¤¸¤jºX¤s,71.80,1000,0 
503,981N¤¸¤jª÷ªù,72.60,0,2000,,504,981p¤¸¤jªQ¤s,71.80,1000,0 
505,981r¤¸¤j«Ì«n,72.00,1000,0,,506,981S¤¸¤j±R¼w,72.40,0,2000 
507,981U¤¸¤jµØ¤s,72.70,0,1000,,508,981y¤¸¤jµ½¤Æ,72.40,3000,0 
509,9822¤¸¤j¾Ç©²,72.70,1000,0,,510,982F¤¸¤j©¾¹©,72.10,0,3000 
511,9834¤¸¤j¤¤Ãc,72.00,2000,0,,512,9834¤¸¤j¤¤Ãc,72.20,1000,0 
513,9834¤¸¤j¤¤Ãc,72.60,1000,0,,514,9835¤¸¤j¤¤¤s,71.60,2000,0 
515,9835¤¸¤j¤¤¤s,72.60,0,1000,,516,983G¤¸¤j¤W·s,72.00,2000,0 
517,983Z¤¸¤j»ñ¤s,72.60,0,3000,,518,984E¤¸¤j«n¶Õ,72.40,0,1000 
