¨é°Ó¶R½æªÑ²¼¦¨¥æ»ù¶q¸ê°T
ªÑ²¼¥N½X,="1218"
§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ,,§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ
309,9101¸s¯q´°«n,24.15,5000,0,,310,9101¸s¯q´°«n,24.20,10000,0 
311,9108¸s¯q®ü¤s,24.00,1000,0,,312,9108¸s¯q®ü¤s,24.40,4000,0 
313,9134¸s¯q¶}¤¸,24.40,0,1000,,314,9135¸s¯q¸g°ê,24.40,0,10000 
315,9135¸s¯q¸g°ê,24.45,2000,11000,,316,9135¸s¯q¸g°ê,24.50,0,15000 
317,9135¸s¯q¸g°ê,24.55,0,11000,,318,913D¸s¯q¼æ¤l,24.15,4000,0 
319,913H¸s¯q«ÌªF,24.45,5000,0,,320,913I¸s¯q¸UµØ,24.00,2000,0 
321,913R¸s¯q¥_°ª,24.45,2000,0,,322,913Y¸s¯qÀ]«e,24.15,0,1000 
323,9183¸s¯q°ª¶¯,24.45,2000,0,,324,9184¸s¯q¥x¤¤,24.45,0,1000 
325,9185¸s¯q¥x«n,24.00,1000,0,,326,9185¸s¯q¥x«n,24.05,2000,0 
327,9185¸s¯q¥x«n,24.10,2000,0,,328,9187¸s¯q¹ü¤Æ,24.30,0,1000 
329,9187¸s¯q¹ü¤Æ,24.35,0,19000,,330,9188¸s¯q¤T¥Á,24.10,1000,0 
331,9188¸s¯q¤T¥Á,24.25,1000,0,,332,9188¸s¯q¤T¥Á,24.60,0,5000 
333,918D¸s¯qªFªù,24.45,1000,0,,334,918D¸s¯qªFªù,24.55,1000,0 
335,918E¸s¯q«n¨Ê,24.10,0,1000,,336,918F¸s¯q·s©±,24.15,1000,0 
337,918i¸s¯q¦Ë«n,24.15,0,1000,,338,918J¸s¯q¥Ã©M,24.05,100000,0 
339,918J¸s¯q¥Ã©M,24.10,0,1000,,340,918L¸s¯q«Ø¦¨,24.45,0,3000 
341,918M¸s¯q¹Å¸q,24.60,0,1000,,342,918s¸s¯q¤¦»ñ,24.50,0,2000 
343,918W¸s¯q©¾§µ,24.50,1000,0,,344,918z¸s¯q©yÄõ,24.40,0,20000 
345,9200³Í°ò,24.15,0,20000,,346,9202³Í°ò¤¤´ä,24.30,1000,0 
347,9204³Í°ò¥x¤¤,24.30,1000,0,,348,9205³Í°ò¤T­«,24.20,0,1000 
349,9205³Í°ò¤T­«,24.35,0,1000,,350,9208³Í°ò®ç¶é,24.30,10000,0 
351,9208³Í°ò®ç¶é,24.45,1000,0,,352,920W³Í°ò¤j¨½,24.35,0,1000 
353,920W³Í°ò¤j¨½,24.45,0,2000,,354,920W³Í°ò¤j¨½,24.50,0,1000 
355,9212³Í°òªF´ä,24.05,2000,0,,356,9212³Í°òªF´ä,24.20,0,2000 
357,9215³Í°ò°ª¬ü,24.35,0,2000,,358,9215³Í°ò°ª¬ü,24.55,2000,0 
359,9217³Í°òªQ¤s,24.35,1000,0,,360,921E³Í°ò¤T®l,24.20,0,2000 
361,921E³Í°ò¤T®l,24.40,3000,0,,362,921E³Í°ò¤T®l,24.45,1000,0 
363,9224³Í°ò·s²ø,24.45,1000,0,,364,922H³Í°ò´_¿³,24.30,0,9000 
365,922H³Í°ò´_¿³,24.35,0,1000,,366,9231³Í°ò­ûªL,24.35,0,6000 
367,9266³Í°ò·sÂ×,24.45,0,1000,,368,9268³Í°ò¥x¥_,24.10,0,2000 
369,9274³Í°ò»ñ¤s,24.20,3000,0,,370,9283³Í°ò¥_ªù,24.60,0,1000 
371,9285³Í°ò¤¤Ãc,24.20,0,1000,,372,9285³Í°ò¤¤Ãc,24.40,0,1000 
373,9300µØ«n¥Ã©÷,24.10,1000,0,,374,9300µØ«n¥Ã©÷,24.15,1000,0 
375,9300µØ«n¥Ã©÷,24.25,1000,0,,376,9300µØ«n¥Ã©÷,24.30,1000,0 
377,9300µØ«n¥Ã©÷,24.35,1000,0,,378,9300µØ«n¥Ã©÷,24.45,5000,0 
379,9300µØ«n¥Ã©÷,24.55,0,10000,,380,9302µØ«n¥x¤¤,24.10,1000,0 
381,9302µØ«n¥x¤¤,24.30,1000,0,,382,9303µØ«n°ª¶¯,24.30,1000,0 
383,9303µØ«n°ª¶¯,24.50,1000,0,,384,9306µØ«n¥x«n,24.45,0,1000 
385,9308µØ«n³Â¨§,24.35,1000,0,,386,9312µØ«n¥ÁÅv,24.50,1000,0 
387,9314µØ«n¹Å¸q,24.25,0,5,,388,9314µØ«n¹Å¸q,24.35,1000,0 
389,9316µØ«n²H¤ô,24.35,1000,0,,390,9316µØ«n²H¤ô,24.55,0,1000 
391,9322µØ«n¤½¸Û,24.05,0,1000,,392,9322µØ«n¤½¸Û,24.25,1,0 
393,9325µØ«n©¾§µ,24.60,4000,0,,394,9326µØ«n«n¨Ê,24.25,5000,0 
395,9326µØ«n«n¨Ê,24.45,0,22000,,396,9328µØ«n¼é¦{,24.25,0,1000 
397,9328µØ«n¼é¦{,24.40,0,6000,,398,9347µØ«n´°«n,24.10,0,3000 
399,9349µØ«n¦X®õ,24.35,0,1000,,400,9362µØ«n­]®ß,24.55,5000,0 
401,9369µØ«n¤T­«,24.45,0,5000,,402,9604´I¨¹¶§©ú,24.45,1000,0 
403,9604´I¨¹¶§©ú,24.60,1000,0,,404,9623´I¨¹¥x¥_,24.00,0,10000 
405,9627´I¨¹¤º´ò,24.05,5000,0,,406,9627´I¨¹¤º´ò,24.25,0,1000 
407,9647´I¨¹·sµØ,24.15,0,4000,,408,9647´I¨¹·sµØ,24.20,1000,0 
409,9647´I¨¹·sµØ,24.40,1000,0,,410,9647´I¨¹·sµØ,24.50,2000,0 
411,9651´I¨¹¥Á¥Í,24.00,1000,0,,412,9655´I¨¹ªO¾ô,24.20,1000,0 
413,9659´I¨¹°ª¶¯,24.25,0,424,,414,965K´I¨¹¥x¤¤,24.20,1000,0 
415,9661´I¨¹·s©±,24.40,1000,0,,416,9663´I¨¹´°«n,24.25,0,1000 
417,9666´I¨¹«n¤Ù,24.10,0,1000,,418,9667´I¨¹¥x«n,24.10,0,1000 
419,9667´I¨¹¥x«n,24.45,1000,0,,420,966F´I¨¹¥ªÀç,24.60,1000,0 
421,9672´I¨¹­ûªL,24.00,2000,0,,422,9672´I¨¹­ûªL,24.20,10000,0 
423,9672´I¨¹­ûªL,24.25,0,15300,,424,9672´I¨¹­ûªL,24.50,10000,0 
425,9676´I¨¹¤¯·R,24.25,29000,0,,426,9676´I¨¹¤¯·R,24.45,0,4000 
427,9679´I¨¹©µ¦N,24.60,0,14000,,428,9692´I¨¹¹Å¸q,24.10,5000,0 
429,9692´I¨¹¹Å¸q,24.35,1000,0,,430,9692´I¨¹¹Å¸q,24.60,10000,0 
431,9693´I¨¹·sÀç,24.25,0,1000,,432,9695´I¨¹¥Á¶¯,24.25,0,1000 
433,9695´I¨¹¥Á¶¯,24.30,1000,1000,,434,9801¤¸¤jªQ¦¿,24.25,1000,0 
435,980d¤¸¤j¨F³À,24.20,1000,0,,436,980d¤¸¤j¨F³À,24.35,1000,0 
437,980e¤¸¤j²M¤ô,24.05,0,10000,,438,980e¤¸¤j²M¤ô,24.40,0,1000 
439,980e¤¸¤j²M¤ô,24.45,1000,0,,440,980l¤¸¤jªê§À,24.15,1000,0 
441,980l¤¸¤jªê§À,24.30,0,1000,,442,980w¤¸¤j¦è¤Ù,24.40,1000,0 
443,9812¤¸¤j¥x¤¤,24.25,0,40,,444,9816¤¸¤j·s¦Ë,24.30,0,1000 
445,981a¤¸¤jÂk¤¯,24.35,1000,0,,446,981a¤¸¤jÂk¤¯,24.50,0,2000 
447,981A¤¸¤jÅaºq,24.35,1000,0,,448,981E¤¸¤jµo°],24.35,1000,0 
449,981g¤¸¤j¤j¨½,24.20,1000,0,,450,981h¤¸¤j«Ì¥Í,24.30,2000,0 
451,981m¤¸¤j«eª÷,24.40,1000,0,,452,981m¤¸¤j«eª÷,24.45,3000,0 
453,981M¤¸¤j­]®ß,24.45,0,2000,,454,981p¤¸¤jªQ¤s,24.55,0,1000 
455,981R¤¸¤j¦Ë¤s,24.25,1000,0,,456,981R¤¸¤j¦Ë¤s,24.35,0,1000 
457,981S¤¸¤j±R¼w,24.50,0,1000,,458,981U¤¸¤jµØ¤s,24.25,0,2 
459,981U¤¸¤jµØ¤s,24.50,1000,0,,460,981z¤¸¤j¤j²Î,24.50,1000,0 
461,981z¤¸¤j¤j²Î,24.55,1000,0,,462,9824¤¸¤j¦V¤W,24.05,0,1000 
463,9824¤¸¤j¦V¤W,24.10,0,2000,,464,9824¤¸¤j¦V¤W,24.15,0,2000 
465,9824¤¸¤j¦V¤W,24.35,3000,0,,466,9824¤¸¤j¦V¤W,24.40,2000,0 
467,9825¤¸¤j·sÀç,24.30,0,2000,,468,982C¤¸¤j¤»¦X,24.25,1,0 
469,9833¤¸¤j´°¤Æ,24.20,0,2000,,470,9833¤¸¤j´°¤Æ,24.25,0,1000 
471,9835¤¸¤j¤¤¤s,24.40,5000,0,,472,9838¤¸¤jÂ×­ì,24.40,0,1000 
473,983G¤¸¤j¤W·s,24.00,1000,0,,474,983i¤¸¤j¤j¶®,24.55,0,1000 
475,983W¤¸¤j¼wªÚ,24.10,2000,0,,476,983W¤¸¤j¼wªÚ,24.15,2000,0 
477,984K¤¸¤jÀ]«e,24.10,0,1000,,478,9852¤¸¤j¤jªQ,24.35,6000,0 
479,9853¤¸¤j«n¤Ù,24.45,2000,0,,480,9854¤¸¤j¿³¦w,24.10,2000,0 
481,9854¤¸¤j¿³¦w,24.45,0,5000,,482,9857¤¸¤jªFÄª,24.20,1000,0 
483,9857¤¸¤jªFÄª,24.25,0,2000,,484,9857¤¸¤jªFÄª,24.35,0,3000 
485,9857¤¸¤jªFÄª,24.45,1000,0,,486,9858¤¸¤jÀs¼æ,24.20,0,2000 
487,9858¤¸¤jÀs¼æ,24.40,2000,0,,488,985C¤¸¤j»ñ¤¤,24.55,1000,0 
489,9863¤¸¤j·s©M,24.05,0,4000,,490,9863¤¸¤j·s©M,24.45,2000,0 
491,9867¤¸¤j¥_¦¨,24.15,1000,0,,492,9871¤¸¤j©¾§µ,24.05,1000,0 
493,9872¤¸¤j´_¥_,24.25,0,1000,,494,9872¤¸¤j´_¥_,24.30,0,1000 
495,9872¤¸¤j´_¥_,24.35,1000,0,,496,9873¤¸¤j¦èªù,24.25,0,20000 
497,9874¤¸¤jÂù©M,24.20,0,4000,,498,9874¤¸¤jÂù©M,24.25,1000,0 
499,9875¤¸¤j¥Ã¹ç,24.00,0,1000,,500,9889¤¸¤j­ûªL,24.10,1000,0 
501,9889¤¸¤j­ûªL,24.30,2000,0,,502,9892¤¸¤j«ÌªF,24.05,0,1000 
503,9893¤¸¤j¤j¤Ñ,24.55,0,1000,,504,9898¤¸¤j·s²ø,24.10,0,2000 
505,9898¤¸¤j·s²ø,24.55,0,3000,,506,9899¤¸¤j²H¤ô,24.35,0,4000 
507,989a¤¸¤j­b¸Ì,24.15,2000,0,,508,989A¤¸¤j¥_§ë,24.35,1000,0 
509,989A¤¸¤j¥_§ë,24.40,1000,0,,510,989B¤¸¤j¤¤´ä,24.10,2000,0 
511,989B¤¸¤j¤¤´ä,24.25,0,2000,,512,989D¤¸¤j¥ªÀç,24.15,0,2000 
