¨é°Ó¶R½æªÑ²¼¦¨¥æ»ù¶q¸ê°T
ªÑ²¼¥N½X,="1101"
§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ,,§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ
461,5385²Ä¤@®ç¶é,42.60,1100,0,,462,5385²Ä¤@®ç¶é,42.65,0,1000 
463,5385²Ä¤@®ç¶é,42.70,1000,0,,464,5385²Ä¤@®ç¶é,42.80,10000,0 
465,5386²Ä¤@¹ü¤Æ,42.35,0,9000,,466,5386²Ä¤@¹ü¤Æ,42.40,5000,0 
467,5386²Ä¤@¹ü¤Æ,42.50,1000,0,,468,5386²Ä¤@¹ü¤Æ,42.60,5000,0 
469,5386²Ä¤@¹ü¤Æ,42.70,1000,0,,470,5387²Ä¤@¼ê´ò,42.35,1000,0 
471,5387²Ä¤@¼ê´ò,42.40,1000,0,,472,5389²Ä¤@¤¤¤s,42.45,1000,0 
473,5389²Ä¤@¤¤¤s,42.75,1000,0,,474,538A²Ä¤@·s¿³,42.40,1000,0 
475,538A²Ä¤@·s¿³,42.75,61000,0,,476,538A²Ä¤@·s¿³,42.80,1000,0 
477,538A²Ä¤@·s¿³,42.85,2000,0,,478,538B²Ä¤@·s¦Ë,42.35,5000,0 
479,538B²Ä¤@·s¦Ë,42.40,6000,0,,480,538B²Ä¤@·s¦Ë,42.45,7000,0 
481,538B²Ä¤@·s¦Ë,42.50,1000,0,,482,538B²Ä¤@·s¦Ë,42.60,0,500 
483,538B²Ä¤@·s¦Ë,42.75,2000,0,,484,538B²Ä¤@·s¦Ë,42.80,1000,0 
485,538C²Ä¤@¥ú´_,42.40,2000,0,,486,538C²Ä¤@¥ú´_,42.45,6000,0 
487,538C²Ä¤@¥ú´_,42.75,5000,0,,488,538D²Ä¤@©¾§µ,42.75,1000,0 
489,538E²Ä¤@¦Û¥Ñ,42.40,2000,0,,490,538E²Ä¤@¦Û¥Ñ,42.55,1000,0 
491,538F²Ä¤@½_ÑL,42.60,2000,0,,492,538F²Ä¤@½_ÑL,42.65,2000,0 
493,538F²Ä¤@½_ÑL,42.70,1000,0,,494,538I²Ä¤@ÀY¥÷,42.35,1000,0 
495,538I²Ä¤@ÀY¥÷,42.45,8000,0,,496,538I²Ä¤@ÀY¥÷,42.55,1000,0 
497,538j²Ä¤@¦w©M,42.50,1000,0,,498,538M²Ä¤@¹Å¸q,42.70,1000,1000 
499,538N²Ä¤@Â×­ì,42.40,1000,0,,500,538N²Ä¤@Â×­ì,42.80,0,1000 
501,538P²Ä¤@¸ô¦Ë,42.40,2000,0,,502,538P²Ä¤@¸ô¦Ë,42.45,2000,0 
503,538P²Ä¤@¸ô¦Ë,42.60,1000,0,,504,538P²Ä¤@¸ô¦Ë,42.70,6000,0 
505,538P²Ä¤@¸ô¦Ë,42.80,1000,0,,506,538W²Ä¤@µØ¦¿,42.40,1000,0 
507,538W²Ä¤@µØ¦¿,42.45,0,2000,,508,538W²Ä¤@µØ¦¿,42.50,2000,0 
509,538Y²Ä¤@¤¤Ãc,42.50,6000,0,,510,538Y²Ä¤@¤¤Ãc,42.80,1000,0 
511,5460Ä_    ²±,42.60,0,157,,512,5600¥Ã    ¿³,42.75,3000,0 
513,5600¥Ã    ¿³,42.80,5000,0,,514,5603¥Ã¿³¥x¤¤,42.35,2000,0 
515,5603¥Ã¿³¥x¤¤,42.45,1000,0,,516,5603¥Ã¿³¥x¤¤,42.50,1000,0 
517,5603¥Ã¿³¥x¤¤,42.75,40000,0,,518,5660¤é    ¶i,42.45,1000,0 
519,5660¤é    ¶i,42.55,1000,0,,520,5850²Î    ¤@,42.40,0,54000 
521,5850²Î    ¤@,42.45,0,43000,,522,5850²Î    ¤@,42.50,3000,21000 
