¨é°Ó¶R½æªÑ²¼¦¨¥æ»ù¶q¸ê°T
ªÑ²¼¥N½X,="1210"
§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ,,§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ
59,111G¥ø»È®HáY,43.90,0,20000,,60,1160¤é    ²±,43.90,2000,0 
61,1160¤é    ²±,44.20,1000,0,,62,1161¤é²±©¾§µ,43.85,1000,0 
63,1161¤é²±©¾§µ,43.95,1000,0,,64,1161¤é²±©¾§µ,44.00,1000,2000 
65,1162¤é²±¥x«n,43.95,0,2000,,66,1162¤é²±¥x«n,44.25,2000,0 
67,1163¤é²±¥x¤¤,43.80,0,7000,,68,1163¤é²±¥x¤¤,43.90,1000,0 
69,1165¤é²±ªO¾ô,43.90,3000,0,,70,1169¤é²±¤hªL,43.95,1000,0 
71,116A¤é²±¤ì¬],43.90,0,5000,,72,116A¤é²±¤ì¬],44.00,0,1000 
73,116C¤é²±¤K¼w,43.95,0,5000,,74,116d¤é²±¤T®l,43.90,1000,0 
75,116d¤é²±¤T®l,44.10,1000,0,,76,116d¤é²±¤T®l,44.15,1000,0 
77,116e¤é²±¦Ë¥_,43.85,2000,0,,78,116e¤é²±¦Ë¥_,43.90,0,3000 
79,116e¤é²±¦Ë¥_,43.95,2000,0,,80,116E¤é²±¤T­«,43.90,1000,0 
81,116F¤é²±­ûªL,43.90,0,1000,,82,116g¤é²±Às¼æ,43.75,450,0 
83,116G¤é²±´º¬ü,43.85,0,2000,,84,116i¤é²±¾ðªL,43.75,143,0 
85,116i¤é²±¾ðªL,43.90,0,1000,,86,116k¤é²±¥_°ª,43.80,0,1000 
87,116k¤é²±¥_°ª,43.90,1000,0,,88,116L¤é²±¤j¼[,43.75,0,1000 
89,116L¤é²±¤j¼[,43.85,0,4000,,90,116L¤é²±¤j¼[,43.90,1000,0 
91,116L¤é²±¤j¼[,43.95,1000,0,,92,116L¤é²±¤j¼[,44.00,0,2000 
93,116m¤é²±©M¬ü,44.30,0,1000,,94,116M¤é²±«ÌªF,43.90,0,3000 
95,116N¤é²±¥Ã±d,43.80,0,1000,,96,116N¤é²±¥Ã±d,43.90,1000,0 
97,116P¤é²±«H¸q,43.90,3000,0,,98,116Q¤é²±¤GªL,43.75,1000,0 
99,116Q¤é²±¤GªL,43.80,1000,0,,100,116Q¤é²±¤GªL,43.85,1000,0 
101,116S¤é²±·s²ø,43.80,1000,0,,102,116S¤é²±·s²ø,43.85,1000,0 
103,116U¤é²±®ç¶é,43.75,300,0,,104,116U¤é²±®ç¶é,43.95,1000,0 
105,116U¤é²±®ç¶é,44.25,1000,0,,106,116V¤é²±¤æ¤»,43.85,1000,0 
107,116Z¤é²±¤¤©M,43.85,10000,0,,108,1230¹ü    »È,43.85,0,2000 
109,126L§»»·¥x¤¤,43.90,2000,0,,110,126U§»»·À]«e,43.80,0,2000 
111,1440¬üªL,43.75,0,4000,,112,1440¬üªL,43.80,1000,10000 
113,1440¬üªL,43.85,2000,15000,,114,1440¬üªL,43.90,0,29000 
115,1440¬üªL,43.95,4000,45000,,116,1440¬üªL,44.00,0,45000 
117,1440¬üªL,44.05,0,4000,,118,1440¬üªL,44.15,12000,2000 
119,1440¬üªL,44.20,1000,3000,,120,1440¬üªL,44.25,4000,5000 
121,1440¬üªL,44.35,5000,4000,,122,1440¬üªL,44.40,0,2000 
123,1470¥xÆW¼¯®Ú,43.75,5000,2000,,124,1470¥xÆW¼¯®Ú,43.80,7000,0 
125,1470¥xÆW¼¯®Ú,43.85,14000,0,,126,1470¥xÆW¼¯®Ú,43.90,47000,0 
127,1470¥xÆW¼¯®Ú,43.95,64000,0,,128,1470¥xÆW¼¯®Ú,44.00,24000,0 
129,1470¥xÆW¼¯®Ú,44.05,16000,0,,130,1470¥xÆW¼¯®Ú,44.15,0,1000 
131,1470¥xÆW¼¯®Ú,44.25,3000,0,,132,1470¥xÆW¼¯®Ú,44.30,5000,0 
133,1470¥xÆW¼¯®Ú,44.35,4000,1000,,134,1470¥xÆW¼¯®Ú,44.40,2000,0 
135,1480¬ü°Ó°ª²±,43.75,3000,0,,136,1480¬ü°Ó°ª²±,43.80,8000,34000 
137,1480¬ü°Ó°ª²±,43.85,10000,41000,,138,1480¬ü°Ó°ª²±,43.90,11000,28000 
139,1480¬ü°Ó°ª²±,43.95,2000,0,,140,1480¬ü°Ó°ª²±,44.00,6000,0 
141,1480¬ü°Ó°ª²±,44.05,10000,0,,142,1480¬ü°Ó°ª²±,44.15,2000,0 
143,1520·ç¤h«H¶U,43.80,0,1000,,144,1520·ç¤h«H¶U,43.85,0,6000 
145,1520·ç¤h«H¶U,43.90,0,12000,,146,1520·ç¤h«H¶U,43.95,0,9000 
147,1520·ç¤h«H¶U,44.00,0,2000,,148,1520·ç¤h«H¶U,44.05,0,2000 
149,1520·ç¤h«H¶U,44.15,0,14000,,150,1520·ç¤h«H¶U,44.20,0,8000 
151,1520·ç¤h«H¶U,44.25,0,1000,,152,1560´ä°Ó³¥§ø,43.85,0,1000 
153,1560´ä°Ó³¥§ø,43.90,0,10000,,154,1590ªáºXÀô²y,43.75,0,1000 
155,1590ªáºXÀô²y,43.90,0,22000,,156,1590ªáºXÀô²y,43.95,0,41000 
157,1590ªáºXÀô²y,44.05,0,10000,,158,1650·ç»È,44.20,0,8000 
159,2180¨È    ªF,43.75,2000,0,,160,2180¨È    ªF,43.80,10000,0 
161,2180¨È    ªF,43.90,20000,0,,162,2187¨ÈªF¥x¤¤,43.75,0,180 
163,2187¨ÈªF¥x¤¤,43.90,0,20000,,164,5058¤j®i¥x«n,44.30,0,10000 
165,5261¤j¼yÄª¬w,43.90,0,3000,,166,5262¤j¼y·¨±ö,43.85,0,3000 
167,5262¤j¼y·¨±ö,43.95,5000,0,,168,5263¤j¼y®õ¤s,43.75,200,0 
169,5264¤j¼y°ª¶¯,43.90,1000,0,,170,5266¤j¼y¤¤Ãc,43.80,1000,0 
171,5269¤j¼y¥x¤¤,43.90,2000,0,,172,526A¤j¼y¤¤©M,43.85,1000,0 
173,526L¤j¼yªøºa,44.45,0,1000,,174,5320°ª    ¾ô,44.00,5000,0 
175,5321°ª¾ôÀs¼æ,43.75,0,482,,176,5321°ª¾ôÀs¼æ,44.00,1000,0 
177,5323°ª¾ô¤ºÃc,43.90,0,3000,,178,5382²Ä¤@¥x¤¤,43.90,1000,0 
179,5383²Ä¤@°ª¶¯,44.20,10000,0,,180,5384²Ä¤@¥x«n,43.90,2000,0 
181,5386²Ä¤@¹ü¤Æ,44.25,0,1000,,182,538C²Ä¤@¥ú´_,43.90,1000,0 
183,538D²Ä¤@©¾§µ,43.95,1000,0,,184,538E²Ä¤@¦Û¥Ñ,43.80,1000,0 
185,538N²Ä¤@Â×­ì,43.85,1000,0,,186,538P²Ä¤@¸ô¦Ë,43.75,0,250 
187,538P²Ä¤@¸ô¦Ë,44.00,1000,0,,188,538W²Ä¤@µØ¦¿,44.40,0,1000 
189,538Y²Ä¤@¤¤Ãc,43.90,1000,0,,190,538Y²Ä¤@¤¤Ãc,44.40,0,1000 
191,5600¥Ã    ¿³,44.00,0,1000,,192,5604¥Ã¿³¤j¼[,43.75,383,0 
193,5660¤é    ¶i,43.75,0,47,,194,5850²Î    ¤@,43.75,0,3000 
195,5852²Î¤@´°«n,43.75,500,0,,196,5856²Î¤@¥x¤¤,43.80,0,1000 
197,5857²Î¤@·s¦Ë,43.85,1000,0,,198,585A²Î¤@°ò¶©,43.95,1000,0 
199,585b²Î¤@¤º´ò,44.25,1000,0,,200,585c²Î¤@¤¯·R,43.95,1000,0 
201,585g²Î¤@¥­Âí,43.75,3000,0,,202,585g²Î¤@¥­Âí,43.80,1000,0 
203,585g²Î¤@¥­Âí,44.15,0,3000,,204,585M²Î¤@¤hªL,43.75,10000,0 
205,585M²Î¤@¤hªL,44.00,0,8000,,206,585P²Î¤@ªO¾ô,43.80,5000,0 
207,585Q²Î¤@¤T¦h,43.75,3000,13000,,208,585Q²Î¤@¤T¦h,43.80,0,10000 
209,585Q²Î¤@¤T¦h,43.85,8000,0,,210,585Q²Î¤@¤T¦h,43.90,3000,0 
211,585Q²Î¤@¤T¦h,43.95,8000,0,,212,585Q²Î¤@¤T¦h,44.05,3000,0 
213,585Q²Î¤@¤T¦h,44.15,3000,0,,214,585Q²Î¤@¤T¦h,44.30,3000,0 
215,585U²Î¤@«n¨Ê,43.85,1000,0,,216,585U²Î¤@«n¨Ê,43.90,1000,0 
217,585U²Î¤@«n¨Ê,43.95,4000,0,,218,585U²Î¤@«n¨Ê,44.15,1000,0 
219,585W²Î¤@ª÷ªù,43.80,1000,2000,,220,585W²Î¤@ª÷ªù,43.85,0,1000 
221,585W²Î¤@ª÷ªù,43.95,0,5000,,222,585Y²Î¤@¤g«°,43.75,500,0 
223,5920¤¸    ´I,43.85,0,10000,,224,5920¤¸    ´I,43.90,1000,36000 
225,5920¤¸    ´I,43.95,0,13000,,226,5920¤¸    ´I,44.10,0,7000 
227,5920¤¸    ´I,44.15,0,1000,,228,5922¤¸´I·s©±,43.85,1000,0 
229,5922¤¸´I·s©±,43.90,0,5000,,230,5922¤¸´I·s©±,43.95,1000,0 
231,5922¤¸´I·s©±,44.00,4000,0,,232,5923¤¸´I¤T­«,43.75,113,0 
233,5923¤¸´I¤T­«,43.80,0,6000,,234,5923¤¸´I¤T­«,43.90,5000,0 
235,5923¤¸´I¤T­«,43.95,5000,0,,236,5926¤¸´I¥|ºû,43.85,0,2000 
237,5929¤¸´I¥x«n,43.80,50000,0,,238,5929¤¸´I¥x«n,43.85,50000,0 
239,5929¤¸´I¥x«n,43.90,251000,0,,240,5929¤¸´I¥x«n,43.95,0,1000 
241,592A¤¸´I½n«°,43.75,365,0,,242,592C¤¸´I¼é¬w,43.80,1000,0 
243,592C¤¸´I¼é¬w,43.90,0,2000,,244,592i¤¸´I¤¤´ä,43.90,0,10000 
245,592I¤¸´I¹Å¸q,43.90,1000,0,,246,592I¤¸´I¹Å¸q,44.05,0,1000 
247,592l¤¸´I¤j¸Î,43.75,182,0,,248,592l¤¸´I¤j¸Î,43.90,0,1000 
249,592m¤¸´I¦¨¥\,43.75,0,730,,250,592m¤¸´I¦¨¥\,43.90,1000,0 
251,592n¤¸´I¦èªQ,43.75,1000,0,,252,592q¤¸´I«ÌªF,43.85,1000,2000 
253,592q¤¸´I«ÌªF,44.05,1000,0,,254,592q¤¸´I«ÌªF,44.35,1000,0 
255,592r¤¸´I«°ªF,43.80,0,2000,,256,592r¤¸´I«°ªF,43.85,1000,0 
257,592r¤¸´I«°ªF,43.90,0,30000,,258,592v¤¸´I®ç¶é,43.85,0,1000 
259,592v¤¸´I®ç¶é,44.10,1000,0,,260,592V¤¸´I¥ÁÅv,43.90,1000,0 
261,592w¤¸´I¨Î¨½,43.75,45,0,,262,592W¤¸´I¦N§Q,43.75,500,0 
263,592X¤¸´I¯ó¤Ù,43.85,0,1000,,264,592y¤¸´Iªá½¬,43.75,300,2 
265,592y¤¸´Iªá½¬,44.00,0,1000,,266,592Z¤¸´I¦w«n,43.90,1000,0 
267,592Z¤¸´I¦w«n,44.00,0,1000,,268,6012¡¹¨Èºô¸ô,43.90,0,1000 
269,6012¡¹¨Èºô¸ô,44.15,1000,0,,270,601d™W¨ÈøÊÂ×,43.85,0,15000 
271,601d™W¨ÈøÊÂ×,43.90,0,1000,,272,6110¥x¤¤»È,44.00,1000,0 
273,6114¤¤»È­ûªL,43.90,1000,0,,274,611A¤¤»ÈÂ×­ì,43.90,1000,0 
275,6162¤¤«H°U©¾,43.75,41,0,,276,6164¤¤«H°U¤å,43.80,0,5000 
277,6164¤¤«H°U¤å,43.95,1000,0,,278,6165¤¤«H°U·s,43.85,0,2000 
279,6168¤¤«H¹Å¸q,43.85,0,1000,,280,616K¤¤«H°U°ª,43.75,0,300 
281,616K¤¤«H°U°ª,43.85,10000,0,,282,616K¤¤«H°U°ª,43.90,10000,0 
283,616K¤¤«H°U°ª,43.95,2000,0,,284,6210·s ¦Ê ¤ý,43.80,1000,0 
285,6210·s ¦Ê ¤ý,43.90,1000,0,,286,6210·s ¦Ê ¤ý,44.00,1000,0 
287,6210·s ¦Ê ¤ý,44.05,1000,0,,288,6380¥ú    ©M,43.90,5000,0 
289,6382¥ú©M¥Ð¤¤,44.00,1000,0,,290,6383¥ú©M©M¬ü,43.75,0,1000 
291,6383¥ú©M©M¬ü,43.90,0,1000,,292,6460¤j    ©÷,43.95,2000,0 
293,6460¤j    ©÷,44.45,0,1000,,294,6462¤j©÷¦w±d,43.80,0,2000 
295,6462¤j©÷¦w±d,44.00,0,4000,,296,6462¤j©÷¦w±d,44.45,2000,0 
297,6463¤j©÷·s¦Ë,43.90,13000,0,,298,6463¤j©÷·s¦Ë,43.95,10000,0 
299,6464¤j©÷·s©±,43.75,0,218,,300,6464¤j©÷·s©±,43.85,5000,3000 
301,6464¤j©÷·s©±,43.95,1000,6000,,302,6480ºÖ    ¨¹,43.90,0,36000 
303,6950ºÖ    ³Ó,43.80,1000,0,,304,6950ºÖ    ³Ó,43.85,2000,0 
305,7000¥üÂ×,43.75,100,0,,306,7000¥üÂ×,43.85,0,10000 
307,7000¥üÂ×,43.90,0,52000,,308,7000¥üÂ×,43.95,0,28000 
309,7000¥üÂ×,44.00,0,43000,,310,7000¥üÂ×,44.05,0,17000 
311,7000¥üÂ×,44.10,0,6000,,312,7003¥üÂ×¥x¤¤,43.85,1000,0 
313,7005¥üÂ×¤¤´ä,44.00,0,1000,,314,7006¥üÂ×¥x«n,43.75,1664,0 
315,7009¥üÂ×´º¬ü,43.85,1000,0,,316,7009¥üÂ×´º¬ü,43.90,1000,0 
317,700a¥üÂ×©¾§µ,43.75,100,0,,318,700b¥üÂ×¤¤Ãc,43.95,0,1000 
319,700f¥üÂ×³À´ä,43.75,0,100,,320,700k¥üÂ×­ûªL,43.80,0,1000 
321,700K¥üÂ×·sÀç,44.15,1000,0,,322,700L¥üÂ×¤Ñ¥À,44.35,0,4000 
323,700M¥üÂ×®ç¶é,43.90,1000,0,,324,700N¥üÂ×®HáY,43.90,1000,0 
325,700r¥üÂ×Ä_¦¨,43.75,100,0,,326,700V¥üÂ×·s¦Ë,43.75,1000,0 
327,700V¥üÂ×·s¦Ë,43.80,2000,1000,,328,700V¥üÂ×·s¦Ë,43.85,1000,0 
329,700Z¥üÂ×°ª¶¯,43.75,0,500,,330,700Z¥üÂ×°ª¶¯,43.80,0,2000 
331,700Z¥üÂ×°ª¶¯,43.85,2000,0,,332,700Z¥üÂ×°ª¶¯,43.95,1000,0 
333,700Z¥üÂ×°ª¶¯,44.05,1000,0,,334,7030­P    ©M,43.75,200,0 
335,7030­P    ©M,43.85,0,10000,,336,7030­P    ©M,43.90,0,1000 
337,7034­P©Mª÷µØ,43.95,2000,0,,338,7034­P©Mª÷µØ,44.00,2000,0 
339,7036­P©M°ª¶¯,43.90,0,1000,,340,7070Â×    ¹A,43.90,2000,2000 
341,7790°ê²¼ºî¦X,43.90,1000,0,,342,7790°ê²¼ºî¦X,43.95,0,2000 
343,7790°ê²¼ºî¦X,44.00,0,1000,,344,7790°ê²¼ºî¦X,44.05,4000,0 
345,7791°ê²¼¥xªF,43.85,0,3000,,346,7795°ê²¼«n´ä,43.90,0,20000 
347,7795°ê²¼«n´ä,43.95,0,5000,,348,779E°ê²¼«n®r,43.85,0,1000 
349,779J°ê²¼¥_°ª,43.85,5000,0,,350,779J°ê²¼¥_°ª,43.90,0,17000 
351,779P°ê²¼¤E¹©,43.90,0,3000,,352,779v°ê²¼¥x¤¤,43.90,4000,0 
353,779z°ê²¼³Õ·R,43.75,380,0,,354,779z°ê²¼³Õ·R,43.90,1000,0 
355,779Z°ê²¼¦w©M,44.25,4000,0,,356,779Z°ê²¼¦w©M,44.30,4000,0 
357,779Z°ê²¼¦w©M,44.40,12000,0,,358,8150¥x    ·s,43.75,1050,0 
359,8150¥x    ·s,43.80,1000,0,,360,8150¥x    ·s,43.85,3000,0 
361,8150¥x    ·s,43.90,2000,0,,362,8150¥x    ·s,43.95,2000,1000 
363,8150¥x    ·s,44.05,2000,0,,364,8151¥x·s«Ø¥_,43.90,1000,0 
365,8151¥x·s«Ø¥_,43.95,3000,0,,366,8157¥x·s¥ª·£,43.95,0,1000 
367,8158¥x·sªQ¦¿,44.05,0,1000,,368,8159¥x·s¥x«n,43.75,1000,0 
369,8159¥x·s¥x«n,43.80,1000,0,,370,8159¥x·s¥x«n,44.00,0,3000 
371,815A¥x·s°ª¶¯,43.80,6000,0,,372,815A¥x·s°ª¶¯,43.85,4000,0 
373,815A¥x·s°ª¶¯,43.90,5000,0,,374,815A¥x·s°ª¶¯,43.95,2000,0 
375,815A¥x·s°ª¶¯,44.05,4000,0,,376,815A¥x·s°ª¶¯,44.15,0,1000 
377,815A¥x·s°ª¶¯,44.30,6000,0,,378,815B¥x·s¥x¤¤,43.75,4000,4000 
379,815B¥x·s¥x¤¤,43.80,3000,0,,380,815B¥x·s¥x¤¤,43.85,1000,1000 
381,815B¥x·s¥x¤¤,43.95,2000,0,,382,815H¥x·s«ÌªF,43.85,0,1000 
383,815S¥x·s¤¤Ãc,43.75,298,0,,384,8380¦w    ®õ,43.90,1000,0 
385,8380¦w    ®õ,43.95,0,1000,,386,8440¼¯®Ú¤j³q,43.75,0,9568 
387,8440¼¯®Ú¤j³q,43.80,0,2000,,388,8440¼¯®Ú¤j³q,43.85,5000,8000 
389,8440¼¯®Ú¤j³q,43.90,10000,33000,,390,8440¼¯®Ú¤j³q,43.95,0,36000 
391,8440¼¯®Ú¤j³q,44.00,0,15000,,392,8440¼¯®Ú¤j³q,44.05,0,8000 
393,8440¼¯®Ú¤j³q,44.15,0,2000,,394,8440¼¯®Ú¤j³q,44.35,0,3000 
395,8440¼¯®Ú¤j³q,44.40,0,5000,,396,8440¼¯®Ú¤j³q,44.45,0,2000 
397,8450±d    ©M,43.85,0,10000,,398,845E±d©M¼ê´ò,44.25,0,1000 
399,845J±d©M°ª¶¯,44.40,0,2000,,400,845R±d©M¥ÛµP,44.05,5000,0 
401,8560·s    ¥ú,43.75,2000,0,,402,8560·s    ¥ú,43.80,1000,0 
403,8560·s    ¥ú,43.85,2000,0,,404,8560·s    ¥ú,43.90,2000,1000 
405,8560·s    ¥ú,43.95,1000,0,,406,8560·s    ¥ú,44.00,1000,3000 
407,8560·s    ¥ú,44.15,0,1000,,408,8561·s¥ú¥x¤¤,43.80,0,1000 
409,8561·s¥ú¥x¤¤,43.85,2000,0,,410,8561·s¥ú¥x¤¤,43.90,0,3000 
411,8561·s¥ú¥x¤¤,43.95,2000,0,,412,8561·s¥ú¥x¤¤,44.00,1000,0 
413,8562·s¥ú°ª¶¯,43.85,5000,0,,414,8562·s¥ú°ª¶¯,43.90,2000,0 
415,8562·s¥ú°ª¶¯,44.15,10000,0,,416,8563·s¥ú·s¦Ë,43.80,1000,0 
417,8563·s¥ú·s¦Ë,43.90,1000,0,,418,8564·s¥ú¥x«n,43.90,1000,0 
419,8564·s¥ú¥x«n,43.95,2000,0,,420,8564·s¥ú¥x«n,44.00,1000,0 
421,8565·s¥ú®ç¶é,43.75,0,168,,422,8565·s¥ú®ç¶é,43.80,0,1000 
423,8565·s¥ú®ç¶é,43.90,1000,0,,424,8583Áp¨¹´°¤Æ,43.85,0,1000 
425,8840¥É    ¤s,43.90,1000,0,,426,8840¥É    ¤s,43.95,0,1000 
427,8842¥É¤s·s²ø,43.90,1000,0,,428,8843¥É¤s°ª¶¯,44.00,0,1000 
429,8844¥É¤sªQ¦¿,43.85,1000,0,,430,8844¥É¤sªQ¦¿,43.90,2000,0 
431,8846¥É¤sªO¾ô,43.75,0,5000,,432,8846¥É¤sªO¾ô,43.85,0,2000 
433,8847¥É¤s¥x«n,43.75,0,300,,434,8847¥É¤s¥x«n,43.85,1000,0 
435,8847¥É¤s¥x«n,43.95,0,4000,,436,8848¥É¤s¹Å¸q,43.75,10,0 
437,8848¥É¤s¹Å¸q,43.90,3000,0,,438,8849¥É¤s¥x¤j,43.75,100,0 
439,8849¥É¤s¥x¤j,43.80,2000,0,,440,8849¥É¤s¥x¤j,43.90,1000,0 
441,884A¥É¤s¤hªL,43.80,21000,0,,442,884A¥É¤s¤hªL,43.85,40000,0 
443,884A¥É¤s¤hªL,43.90,40000,0,,444,884A¥É¤s¤hªL,43.95,40000,0 
445,884B¥É¤s¥x¤¤,43.80,1000,0,,446,884B¥É¤s¥x¤¤,43.90,2000,0 
447,884C¥É¤s«n¨Ê,43.80,1000,0,,448,884D¥É¤s¥ªÀç,43.85,10000,0 
449,8881°ê®õ°ª¶¯,43.75,36,0,,450,8881°ê®õ°ª¶¯,43.80,2000,0 
451,8882°ê®õ¥x¤¤,43.75,1000,0,,452,8882°ê®õ¥x¤¤,43.90,1000,0 
453,8883°ê®õªQ¦¿,43.75,0,150,,454,8884°ê®õ¥x«n,43.90,1000,0 
455,8885°ê®õ®ç¶é,44.00,1000,0,,456,8885°ê®õ®ç¶é,44.40,0,1000 
457,8886°ê®õ·s²ø,43.75,1000,0,,458,8886°ê®õ·s²ø,43.90,0,1000 
459,8888°ê®õ´°«n,43.75,50,0,,460,8888°ê®õ´°«n,43.90,3000,2000 
461,8888°ê®õ´°«n,43.95,0,1000,,462,8888°ê®õ´°«n,44.10,1000,0 
463,888A°ê®õÀ]«e,43.75,0,344,,464,888A°ê®õÀ]«e,43.80,1000,0 
465,888A°ê®õÀ]«e,43.85,3000,0,,466,888K°ê®õªO¾ô,43.85,1000,2000 
467,888K°ê®õªO¾ô,43.90,11000,0,,468,888K°ê®õªO¾ô,43.95,30000,0 
469,888K°ê®õªO¾ô,44.00,40000,0,,470,888K°ê®õªO¾ô,44.15,0,1000 
471,8960¤W®ü¶×Â×,43.75,8000,0,,472,8960¤W®ü¶×Â×,43.80,12000,0 
473,8960¤W®ü¶×Â×,43.85,17000,0,,474,8960¤W®ü¶×Â×,43.90,25000,0 
475,8960¤W®ü¶×Â×,43.95,11000,0,,476,8960¤W®ü¶×Â×,44.00,14000,0 
477,8960¤W®ü¶×Â×,44.05,6000,0,,478,9101¸s¯q´°«n,43.75,1,0 
479,9101¸s¯q´°«n,44.20,0,1000,,480,9105¸s¯q°ª²±,43.80,1000,0 
481,9134¸s¯q¶}¤¸,43.95,10000,0,,482,9134¸s¯q¶}¤¸,44.15,1000,0 
483,9135¸s¯q¸g°ê,43.80,0,5000,,484,9135¸s¯q¸g°ê,43.90,1000,0 
485,9135¸s¯q¸g°ê,43.95,3000,0,,486,9136¸s¯q¦èªQ,43.75,400,0 
487,9137¸s¯q¤hªL,44.20,1000,0,,488,913U¸s¯q±R¼w,43.75,0,172 
489,913Y¸s¯qÀ]«e,44.00,1000,0,,490,9184¸s¯q¥x¤¤,44.00,1000,0 
491,9186¸s¯q·s¦Ë,43.75,1000,0,,492,9186¸s¯q·s¦Ë,43.90,1000,0 
493,9187¸s¯q¹ü¤Æ,43.75,83,0,,494,9187¸s¯q¹ü¤Æ,44.35,1000,0 
495,9188¸s¯q¤T¥Á,43.90,3000,0,,496,9189¸s¯q®ç¶é,43.75,143,0 
497,918A¸s¯q¤¤Ãc,43.90,1000,0,,498,918d¸s¯q¤º´ò,43.75,0,337 
499,918D¸s¯qªFªù,43.75,50,0,,500,918D¸s¯qªFªù,43.80,0,1000 
501,918D¸s¯qªFªù,43.95,1000,0,,502,918g¸s¯q¤j¥Ò,43.75,1000,0 
503,918G¸s¯q·s²ø,43.75,0,3000,,504,918G¸s¯q·s²ø,43.85,3000,0 
505,918i¸s¯q¦Ë«n,44.35,1000,0,,506,918i¸s¯q¦Ë«n,44.40,2000,0 
507,918i¸s¯q¦Ë«n,44.45,9000,0,,508,918i¸s¯q¦Ë«n,44.50,4000,0 
509,918J¸s¯q¥Ã©M,43.80,0,3000,,510,918J¸s¯q¥Ã©M,43.85,0,3000 
511,918J¸s¯q¥Ã©M,43.90,0,3000,,512,918K¸s¯qªF´ò,43.75,0,1073 
513,918K¸s¯qªF´ò,44.45,0,1000,,514,918M¸s¯q¹Å¸q,43.75,217,0 
515,918M¸s¯q¹Å¸q,43.90,2000,0,,516,918u¸s¯q·çÂ×,43.85,1000,0 
517,918u¸s¯q·çÂ×,43.90,20000,1000,,518,918u¸s¯q·çÂ×,43.95,0,8000 
