¨é°Ó¶R½æªÑ²¼¦¨¥æ»ù¶q¸ê°T
ªÑ²¼¥N½X,="1304"
§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ,,§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ
33,126U§»»·À]«e,12.00,0,10000,,34,1440¬üªL,11.95,0,61000 
35,1440¬üªL,12.00,46000,44000,,36,1470¥xÆW¼¯®Ú,11.90,0,2000 
37,1470¥xÆW¼¯®Ú,11.95,0,10000,,38,1470¥xÆW¼¯®Ú,12.00,14000,24000 
39,1470¥xÆW¼¯®Ú,12.05,9000,13000,,40,1480¬ü°Ó°ª²±,11.90,0,1000 
41,1480¬ü°Ó°ª²±,11.95,0,19000,,42,1480¬ü°Ó°ª²±,12.00,0,26000 
43,1480¬ü°Ó°ª²±,12.05,0,11000,,44,1520·ç¤h«H¶U,11.95,3000,6000 
45,1520·ç¤h«H¶U,12.00,18000,1000,,46,1520·ç¤h«H¶U,12.05,1000,0 
47,1560´ä°Ó³¥§ø,11.95,0,8000,,48,1560´ä°Ó³¥§ø,12.00,0,1000 
49,1590ªáºXÀô²y,11.95,0,13000,,50,1590ªáºXÀô²y,12.00,0,12000 
51,1590ªáºXÀô²y,12.05,0,36000,,52,1650·ç»È,11.95,0,7000 
53,1650·ç»È,12.00,6000,0,,54,1650·ç»È,12.05,2000,0 
55,2181¨ÈªFªO¾ô,11.95,3000,0,,56,2181¨ÈªFªO¾ô,12.05,0,1000 
57,2186¨ÈªF°ª¶¯,12.00,2000,0,,58,5050¤j    ®i,12.00,0,161 
59,5262¤j¼y·¨±ö,11.90,0,5000,,60,5262¤j¼y·¨±ö,11.95,2000,0 
61,5262¤j¼y·¨±ö,12.00,2000,0,,62,5263¤j¼y®õ¤s,12.10,1000,0 
63,5320°ª    ¾ô,11.95,5000,0,,64,5321°ª¾ôÀs¼æ,11.95,0,1000 
65,5321°ª¾ôÀs¼æ,12.00,2000,0,,66,5321°ª¾ôÀs¼æ,12.05,0,2000 
67,5322°ª¾ô¤¤Ãc,12.00,2000,0,,68,5381²Ä¤@­ûªL,11.95,2000,0 
69,5384²Ä¤@¥x«n,11.95,6000,0,,70,5384²Ä¤@¥x«n,12.00,5000,0 
71,5386²Ä¤@¹ü¤Æ,12.00,1000,0,,72,5389²Ä¤@¤¤¤s,12.00,0,569 
73,538W²Ä¤@µØ¦¿,12.05,0,10000,,74,5460Ä_    ²±,12.00,5000,0 
75,5460Ä_    ²±,12.05,0,5000,,76,5850²Î    ¤@,12.00,0,100 
77,5851²Î¤@°ª¶¯,11.95,8000,0,,78,5851²Î¤@°ª¶¯,12.00,10000,0 
79,5851²Î¤@°ª¶¯,12.05,0,8000,,80,5851²Î¤@°ª¶¯,12.10,0,10000 
81,5852²Î¤@´°«n,12.00,0,10000,,82,5852²Î¤@´°«n,12.05,0,1000 
83,5853²Î¤@¤¤Ãc,11.95,0,10000,,84,5854²Î¤@«°¤¤,12.00,5000,0 
85,5856²Î¤@¥x¤¤,12.00,2000,0,,86,5857²Î¤@·s¦Ë,12.10,6000,0 
87,5858²Î¤@¹Å¸q,11.95,3000,0,,88,585D²Î¤@·s¥x¤¤,12.05,1000,0 
89,585g²Î¤@¥­Âí,11.95,0,5000,,90,585g²Î¤@¥­Âí,12.00,5000,0 
91,585g²Î¤@¥­Âí,12.05,0,1000,,92,585H²Î¤@®ç¶é,11.95,1000,0 
93,5920¤¸    ´I,12.00,1000,1000,,94,5920¤¸    ´I,12.05,0,5000 
95,5921¤¸´I°ª¶¯,12.00,10000,0,,96,5921¤¸´I°ª¶¯,12.05,20000,0 
97,5922¤¸´I·s©±,11.90,0,2000,,98,5922¤¸´I·s©±,12.00,0,2000 
99,5923¤¸´I¤T­«,11.95,0,1000,,100,5925¤¸´I¥x¤¤,11.90,3000,0 
101,5925¤¸´I¥x¤¤,12.00,0,3000,,102,5926¤¸´I¥|ºû,12.00,1000,0 
103,5928¤¸´I·s²ø,12.00,0,10000,,104,5929¤¸´I¥x«n,11.95,2000,0 
105,5929¤¸´I¥x«n,12.05,0,2000,,106,592b¤¸´IªO¾ô,12.00,0,600 
107,592B¤¸´I¥Ã©M,12.00,2000,0,,108,592D¤¸´I¤j©÷,11.95,0,1000 
109,592E¤¸´I«°¤¤,12.05,0,10000,,110,592E¤¸´I«°¤¤,12.10,0,10000 
111,592l¤¸´I¤j¸Î,11.95,1000,0,,112,592l¤¸´I¤j¸Î,12.05,0,1000 
113,592m¤¸´I¦¨¥\,12.00,0,20000,,114,592o¤¸´I·s¿³,11.95,0,1000 
115,592P¤¸´I¦P¤j,12.00,0,5661,,116,592q¤¸´I«ÌªF,12.00,0,2000 
117,592q¤¸´I«ÌªF,12.05,0,2000,,118,592U¤¸´I©yÄõ,12.00,2000,0 
119,592W¤¸´I¦N§Q,12.05,1000,0,,120,592z¤¸´I¤å¤ß,11.95,0,5000 
121,592z¤¸´I¤å¤ß,12.00,2000,0,,122,5960¤é    ­Z,12.00,10000,0 
123,5961¤é­Z®H¨½,12.00,804,0,,124,5962¤é­Z«n§ë,12.05,0,1000 
125,5962¤é­Z«n§ë,12.10,0,1000,,126,6012¡¹¨Èºô¸ô,11.95,0,4000 
127,601d™W¨ÈøÊÂ×,12.00,3100,3000,,128,6114¤¤»È­ûªL,11.95,1000,0 
129,6160¤¤°ê«H°U,12.00,200,0,,130,6160¤¤°ê«H°U,12.05,20000,0 
131,616A¤¤«H¤¤Ãc,11.95,1000,0,,132,616K¤¤«H°U°ª,12.10,0,5000 
133,6382¥ú©M¥Ð¤¤,12.00,2000,0,,134,6385¥ú©Mªá¾Â,12.05,0,5000 
135,6461¤j©÷¾ðªL,12.00,5000,0,,136,6464¤j©÷·s©±,12.00,1000,0 
137,6465¤j©÷®ç¶é,12.05,0,1000,,138,7001¥üÂ×¹Å¸q,12.00,0,1000 
139,7005¥üÂ×¤¤´ä,12.00,60,0,,140,7007¥üÂ×¦Ë¥_,11.95,0,1000 
141,700a¥üÂ×©¾§µ,12.00,0,10000,,142,700B¥üÂ×ªO¾ô,12.00,100,0 
143,700d¥üÂ×¹ü¤Æ,12.00,0,2000,,144,700F¥üÂ×ªê§À,12.00,0,10000 
145,700h¥üÂ×¤T¥Á,12.00,5000,0,,146,700k¥üÂ×­ûªL,12.05,0,3000 
147,700q¥üÂ×¤º´ò,12.00,0,5000,,148,700r¥üÂ×Ä_¦¨,12.05,0,1000 
149,700V¥üÂ×·s¦Ë,12.00,0,40,,150,700W¥üÂ×«°¤¤,11.95,1000,0 
151,700Z¥üÂ×°ª¶¯,11.95,5000,0,,152,700Z¥üÂ×°ª¶¯,12.00,2000,0 
153,700Z¥üÂ×°ª¶¯,12.05,10000,0,,154,7030­P    ©M,11.95,3000,0 
155,7033­P©M©²«e,12.05,1000,0,,156,7036­P©M°ª¶¯,12.00,10000,0 
157,7750¥_    «°,12.00,2000,0,,158,779n°ê²¼«n¨Ê,12.00,0,1000 
159,779r°ê²¼®ç°ê,11.95,52000,0,,160,779r°ê²¼®ç°ê,12.00,39000,0 
161,779v°ê²¼¥x¤¤,11.90,2000,0,,162,779v°ê²¼¥x¤¤,11.95,3000,0 
163,779v°ê²¼¥x¤¤,12.00,5000,0,,164,779v°ê²¼¥x¤¤,12.10,0,5000 
165,779z°ê²¼³Õ·R,12.00,10000,2000,,166,779z°ê²¼³Õ·R,12.05,0,1000 
167,779z°ê²¼³Õ·R,12.10,0,1000,,168,8156¥x·s¤T¥Á,12.00,1000,10000 
169,8159¥x·s¥x«n,12.00,1000,5000,,170,815A¥x·s°ª¶¯,12.00,0,3000 
171,815B¥x·s¥x¤¤,11.95,2000,0,,172,815B¥x·s¥x¤¤,12.00,3000,0 
173,815H¥x·s«ÌªF,11.95,2000,0,,174,815H¥x·s«ÌªF,12.00,3000,0 
175,8440¼¯®Ú¤j³q,11.95,0,54000,,176,8440¼¯®Ú¤j³q,12.00,5000,7000 
177,8440¼¯®Ú¤j³q,12.05,92000,13000,,178,8440¼¯®Ú¤j³q,12.10,43000,0 
179,8451±d©M©µ¥­,12.00,5000,0,,180,8458±d©M¥x«n,12.05,0,5000 
181,845A±d©M¤º´ò,12.00,0,1000,,182,845D±d©MªO¾ô,12.00,0,2000 
183,8560·s    ¥ú,11.95,6000,0,,184,8560·s    ¥ú,12.00,0,3000 
185,8561·s¥ú¥x¤¤,12.05,0,7000,,186,8562·s¥ú°ª¶¯,11.95,13000,0 
187,8564·s¥ú¥x«n,12.00,20000,0,,188,8565·s¥ú®ç¶é,11.95,5000,0 
189,8586Áp¨¹¤j·~,12.00,0,5000,,190,8844¥É¤sªQ¦¿,12.00,0,7000 
191,8846¥É¤sªO¾ô,12.00,0,50000,,192,8847¥É¤s¥x«n,12.00,12000,0 
193,8848¥É¤s¹Å¸q,11.95,1000,0,,194,8849¥É¤s¥x¤j,11.95,3000,0 
195,8849¥É¤s¥x¤j,12.00,0,433,,196,884B¥É¤s¥x¤¤,12.05,1000,0 
197,884E¥É¤s«°¤¤,11.95,10000,0,,198,884E¥É¤s«°¤¤,12.00,2000,0 
199,884F¥É¤s®ç¶é,12.00,1000,0,,200,8881°ê®õ°ª¶¯,11.95,1000,0 
201,8882°ê®õ¥x¤¤,12.00,1000,0,,202,8885°ê®õ®ç¶é,11.95,0,1000 
203,8885°ê®õ®ç¶é,12.10,0,3000,,204,8888°ê®õ´°«n,12.00,1000,0 
205,8888°ê®õ´°«n,12.05,0,1000,,206,888A°ê®õÀ]«e,12.05,0,2000 
207,9101¸s¯q´°«n,12.00,0,404,,208,9103¸s¯qªQ¤s,11.95,1000,0 
209,9105¸s¯q°ª²±,12.00,0,2000,,210,9136¸s¯q¦èªQ,12.00,0,100 
211,913H¸s¯q«ÌªF,11.95,5000,0,,212,913H¸s¯q«ÌªF,12.00,0,1000 
213,913H¸s¯q«ÌªF,12.05,0,1000,,214,913R¸s¯q¥_°ª,12.00,150,0 
215,913U¸s¯q±R¼w,12.00,200,0,,216,913U¸s¯q±R¼w,12.05,0,1000 
217,913Y¸s¯qÀ]«e,12.00,62,0,,218,9185¸s¯q¥x«n,12.00,0,3000 
219,9188¸s¯q¤T¥Á,12.00,0,1000,,220,918C¸s¯q¥j«F,12.00,0,334 
221,918J¸s¯q¥Ã©M,12.00,12000,0,,222,918K¸s¯qªF´ò,12.00,100,0 
223,918K¸s¯qªF´ò,12.05,0,1000,,224,918x¸s¯q©µ¥­,11.95,0,5000 
225,918x¸s¯q©µ¥­,12.00,0,5000,,226,918z¸s¯q©yÄõ,11.95,5000,2000 
227,9202³Í°ò¤¤´ä,12.00,3000,0,,228,9204³Í°ò¥x¤¤,12.00,0,1000 
229,920Z³Í°ò¥xªF,12.00,5000,0,,230,9215³Í°ò°ª¬ü,11.95,1000,0 
231,9215³Í°ò°ª¬ü,12.00,0,2000,,232,9215³Í°ò°ª¬ü,12.05,0,1000 
233,921Y³Í°òªF¶Õ,12.00,3000,0,,234,921Y³Í°òªF¶Õ,12.05,0,10000 
235,9227³Í°ò«°¤¤,12.00,0,1000,,236,9231³Í°ò­ûªL,12.00,2000,0 
237,9236³Í°òªê§À,12.05,0,2000,,238,9238³Í°ò¤hªL,12.05,0,2000 
239,9239³Í°ò¥«¬F,11.95,1000,0,,240,9266³Í°ò·sÂ×,12.05,0,1000 
241,9275³Í°ò¤T¦h,11.95,2000,0,,242,9278³Í°ò¥Ã±d,12.00,0,201 
243,9289³Í°ò¿³¶©,12.05,0,15000,,244,9303µØ«n°ª¶¯,12.00,50,0 
245,9307µØ«n¤j¦w,11.95,0,20000,,246,9316µØ«n²H¤ô,12.00,0,19000 
247,9316µØ«n²H¤ô,12.05,0,2000,,248,9323µØ«n¤p´ä,11.95,1000,0 
249,9324µØ«n©£¤s,12.00,0,2200,,250,9324µØ«n©£¤s,12.05,0,1000 
251,9326µØ«n«n¨Ê,11.95,0,5000,,252,9329µØ«n¦µ¤l,12.00,0,59 
253,9331µØ«n»ñ¤s,12.00,0,1000,,254,9333µØ«nªø­i,12.00,0,1000 
255,9359µØ«n¤¤¥¿,12.00,5000,0,,256,9369µØ«n¤T­«,12.00,0,5000 
257,9377µØ«nªê§À,12.00,26,0,,258,9614´I¨¹°ò¶©,12.00,0,25000 
259,9622´I¨¹¶é°Ï,12.00,0,363,,260,9623´I¨¹¥x¥_,11.95,1000,0 
261,9623´I¨¹¥x¥_,12.00,2500,4000,,262,9634´I¨¹Ã¹ªF,12.00,10000,0 
263,9636´I¨¹¤¤Ãc,11.95,1000,0,,264,9651´I¨¹¥Á¥Í,12.00,0,3000 
265,9651´I¨¹¥Á¥Í,12.05,0,2000,,266,9654´I¨¹¥Ã©M,12.00,0,3000 
267,9655´I¨¹ªO¾ô,12.00,0,1000,,268,9658´I¨¹«Ø°ê,12.00,0,5000 
269,965K´I¨¹¥x¤¤,12.00,0,21000,,270,9666´I¨¹«n¤Ù,11.90,0,1000 
271,966F´I¨¹¥ªÀç,11.95,2000,0,,272,966F´I¨¹¥ªÀç,12.00,0,2000 
273,966F´I¨¹¥ªÀç,12.05,0,12000,,274,9676´I¨¹¤¯·R,11.95,2000,0 
275,9676´I¨¹¤¯·R,12.00,2000,0,,276,9676´I¨¹¤¯·R,12.05,0,1000 
277,9679´I¨¹©µ¦N,11.95,2000,0,,278,969C´I¨¹¥_´ä,11.95,2000,0 
279,969C´I¨¹¥_´ä,12.00,2000,0,,280,980D¤¸¤j¶}¤¸,12.00,0,8000 
281,980D¤¸¤j¶}¤¸,12.05,0,1000,,282,980R¤¸¤j«n®ü,12.00,1000,0 
283,980u¤¸¤j©²«°,12.00,3000,0,,284,9814¤¸¤j¤j¯q,11.95,2000,0 
285,9814¤¸¤j¤j¯q,12.00,0,30000,,286,9814¤¸¤j¤j¯q,12.05,10000,0 
287,9815¤¸¤j¤jÆW,11.95,1000,0,,288,981C¤¸¤j¸ô¦Ë,12.00,0,342 
289,981D¤¸¤j«n§ë,11.90,1000,0,,290,981D¤¸¤j«n§ë,11.95,0,10000 
291,981D¤¸¤j«n§ë,12.00,7000,0,,292,981e¤¸¤j¨Î¨½,11.95,6000,0 
293,981e¤¸¤j¨Î¨½,12.00,0,20000,,294,981E¤¸¤jµo°],12.05,0,5000 
295,981g¤¸¤j¤j¨½,12.00,20000,0,,296,981i¤¸¤j¦èÁ³,12.00,780,0 
297,981I¤¸¤j¤Ñ¥À,11.95,20000,0,,298,981I¤¸¤j¤Ñ¥À,12.00,40000,0 
299,981I¤¸¤j¤Ñ¥À,12.05,100000,0,,300,981j¤¸¤j¤hªL,12.00,0,1000 
301,981m¤¸¤j«eª÷,12.00,5000,0,,302,981N¤¸¤jª÷ªù,11.95,2000,0 
303,981N¤¸¤jª÷ªù,12.05,0,2000,,304,981R¤¸¤j¦Ë¤s,11.95,0,3000 
305,981S¤¸¤j±R¼w,12.05,0,2000,,306,9822¤¸¤j¾Ç©²,12.00,0,3000 
307,9822¤¸¤j¾Ç©²,12.05,3000,0,,308,9824¤¸¤j¦V¤W,11.95,1000,0 
309,9825¤¸¤j·sÀç,12.05,0,1000,,310,982B¤¸¤j³Õ·R,11.95,2000,0 
311,9838¤¸¤jÂ×­ì,12.00,6000,0,,312,983V¤¸¤j¦Ë«n,11.95,20000,0 
313,983V¤¸¤j¦Ë«n,12.05,0,20000,,314,984E¤¸¤j«n¶Õ,12.05,0,1000 
315,984K¤¸¤jÀ]«e,12.00,0,4183,,316,9856¤¸¤jªá½¬,11.95,0,1000 
317,9856¤¸¤jªá½¬,12.00,0,113,,318,9856¤¸¤jªá½¬,12.05,0,1000 
319,9858¤¸¤jÀs¼æ,11.95,2000,0,,320,9858¤¸¤jÀs¼æ,12.00,0,4000 
321,9863¤¸¤j·s©M,12.05,0,3000,,322,9867¤¸¤j¥_¦¨,12.00,0,3000 
323,986K¤¸¤j°ò§µ,12.00,0,1000,,324,9872¤¸¤j´_¥_,12.00,0,1000 
325,988B¤¸¤j®ç¶é,12.00,330,0,,326,9896¤¸¤j¥x«n,11.95,1000,0 
327,9896¤¸¤j¥x«n,12.00,0,9000,,328,9896¤¸¤j¥x«n,12.05,0,10000 
329,989a¤¸¤j­b¸Ì,12.00,2000,0,,330,989a¤¸¤j­b¸Ì,12.05,1000,0 
331,989A¤¸¤j¥_§ë,12.05,0,1000,,332,989B¤¸¤j¤¤´ä,12.00,0,5000 
333,989B¤¸¤j¤¤´ä,12.05,0,5000,,334,989E¤¸¤j¯ó¤Ù,11.95,20000,0 
335,989E¤¸¤j¯ó¤Ù,12.00,10050,0,,336,989F¤¸¤j°ª¶¯,11.95,4000,0 
337,989G¤¸¤j¤j¦P,11.95,0,20000,,338,989I¤¸¤jÄª¬w,12.00,0,14000 
339,989I¤¸¤jÄª¬w,12.05,8000,0,,340,989k¤¸¤j¥j«F,11.95,1000,0 
341,989Q¤¸¤j¦Á¤î,11.90,1000,0,,342,989W¤¸¤j¯¸«e,12.05,0,3000 
343,9A69¥ÃÂ×«ÌªF,12.00,1000,0,,344,9A8F¥ÃÂ×´°«n,12.00,0,10000 
345,9A8F¥ÃÂ×´°«n,12.05,2000,0,,346,9A91¥ÃÂ×ªQ¤s,12.05,15000,10000 
347,9A92¥ÃÂ×¸U²±,12.00,0,20,,348,9A98¥ÃÂ×¤j¶é,11.95,56000,0 
349,9A9b¥ÃÂ×ªê§À,11.95,0,60000,,350,9A9b¥ÃÂ×ªê§À,12.00,40000,3000 
351,9A9e¥ÃÂ×°ª¶¯,12.10,0,10000,,352,9A9G¥ÃÂ×¤Ñ¥À,12.05,0,3000 
353,9A9h¥ÃÂ×¥x«n,11.95,2000,0,,354,9A9h¥ÃÂ×¥x«n,12.00,0,2000 
355,9A9H¥ÃÂ×·s²ø,12.05,0,1000,,356,9A9i¥ÃÂ×·s©±,12.05,2000,0 
357,9A9i¥ÃÂ×·s©±,12.10,1000,0,,358,9A9M¥ÃÂ×«n§ë,11.95,0,20000 
359,9A9q¥ÃÂ×¼é¬w,12.00,0,1000,,360,9A9s¥ÃÂ×¹ü¤Æ,12.00,500,0 
361,9A9U¥ÃÂ×¤¤¥¿,11.95,0,15000,,362,9A9U¥ÃÂ×¤¤¥¿,12.00,0,2000 
363,9A9Y¥ÃÂ×ªO²±,12.00,0,2000,,364,9A9Y¥ÃÂ×ªO²±,12.10,0,2000 
