¨é°Ó¶R½æªÑ²¼¦¨¥æ»ù¶q¸ê°T
ªÑ²¼¥N½X,="1103"
§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ,,§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ
135,116Z¤é²±¤¤©M,16.80,1000,0,,136,116Z¤é²±¤¤©M,16.85,0,1000 
137,116Z¤é²±¤¤©M,16.95,2000,0,,138,116Z¤é²±¤¤©M,17.05,0,1000 
139,116Z¤é²±¤¤©M,17.10,1000,0,,140,1230¹ü    »È,17.05,5000,0 
141,1233¹ü»È¥x¤¤,16.85,1000,0,,142,1233¹ü»È¥x¤¤,16.95,2000,0 
143,1233¹ü»È¥x¤¤,17.00,6000,0,,144,1233¹ü»È¥x¤¤,17.10,1000,0 
145,1261§»»·¥Á¥Í,16.85,5000,0,,146,1261§»»·¥Á¥Í,17.05,0,5000 
147,1262§»»·®ç¶é,16.75,0,2000,,148,1262§»»·®ç¶é,16.95,1000,0 
149,126L§»»·¥x¤¤,17.05,0,2000,,150,126Q§»»·°ª¶¯,16.70,0,6000 
151,126U§»»·À]«e,17.10,1000,0,,152,1440¬üªL,16.40,83000,0 
153,1440¬üªL,16.45,5000,0,,154,1440¬üªL,16.50,0,1000 
155,1440¬üªL,16.60,3000,14000,,156,1440¬üªL,16.65,1000,0 
157,1440¬üªL,16.70,17000,3000,,158,1440¬üªL,16.75,0,58000 
159,1440¬üªL,16.80,0,49000,,160,1440¬üªL,16.85,0,10000 
161,1440¬üªL,16.90,5000,22000,,162,1440¬üªL,16.95,38000,10000 
163,1440¬üªL,17.00,66000,68000,,164,1440¬üªL,17.05,15000,0 
165,1440¬üªL,17.10,43000,2000,,166,1470¥xÆW¼¯®Ú,16.45,6000,0 
167,1470¥xÆW¼¯®Ú,16.50,2000,0,,168,1470¥xÆW¼¯®Ú,16.75,22000,3000 
169,1470¥xÆW¼¯®Ú,16.80,6000,0,,170,1470¥xÆW¼¯®Ú,16.85,2000,14000 
171,1470¥xÆW¼¯®Ú,16.90,10000,1000,,172,1470¥xÆW¼¯®Ú,16.95,12000,1000 
173,1470¥xÆW¼¯®Ú,17.00,14000,0,,174,1470¥xÆW¼¯®Ú,17.05,22000,0 
175,1470¥xÆW¼¯®Ú,17.10,10000,0,,176,1520·ç¤h«H¶U,16.35,0,2000 
177,1520·ç¤h«H¶U,16.50,0,2000,,178,1520·ç¤h«H¶U,16.55,0,5000 
179,1520·ç¤h«H¶U,16.60,0,5000,,180,1520·ç¤h«H¶U,16.65,0,9000 
181,1520·ç¤h«H¶U,16.70,0,1000,,182,1520·ç¤h«H¶U,16.75,0,19000 
183,1520·ç¤h«H¶U,16.80,0,27000,,184,1520·ç¤h«H¶U,16.85,0,34000 
185,1520·ç¤h«H¶U,16.90,0,13000,,186,1520·ç¤h«H¶U,16.95,0,39000 
187,1520·ç¤h«H¶U,17.00,0,31000,,188,1520·ç¤h«H¶U,17.05,0,21000 
189,1520·ç¤h«H¶U,17.10,0,15000,,190,1560´ä°Ó³¥§ø,16.85,0,9000 
191,1560´ä°Ó³¥§ø,17.00,1000,0,,192,1560´ä°Ó³¥§ø,17.05,51000,0 
193,1560´ä°Ó³¥§ø,17.10,4000,0,,194,1560´ä°Ó³¥§ø,17.15,11000,0 
195,1570´ä°Óªk¿³,16.45,0,9000,,196,1570´ä°Óªk¿³,16.55,0,4000 
197,1570´ä°Óªk¿³,16.80,0,10000,,198,1570´ä°Óªk¿³,16.85,0,11000 
199,1570´ä°Óªk¿³,16.95,0,9000,,200,1570´ä°Óªk¿³,17.00,0,42000 
201,1650·ç»È,16.40,0,1000,,202,1650·ç»È,16.45,0,1000 
203,1650·ç»È,16.85,0,1000,,204,2180¨È    ªF,16.35,0,16000 
205,2180¨È    ªF,16.75,6000,0,,206,2180¨È    ªF,16.95,0,1000 
207,2186¨ÈªF°ª¶¯,17.05,1000,0,,208,2187¨ÈªF¥x¤¤,16.35,5000,0 
209,2187¨ÈªF¥x¤¤,16.65,0,2000,,210,2187¨ÈªF¥x¤¤,16.85,1000,0 
211,5050¤j    ®i,17.00,0,1000,,212,5260¤j    ¼y,17.00,1000,0 
213,5261¤j¼yÄª¬w,16.75,50,0,,214,5263¤j¼y®õ¤s,16.80,5000,0 
215,5265¤j¼y­]®ß,17.10,1000,0,,216,5267¤j¼y°ò¶©,16.95,0,3000 
217,5269¤j¼y¥x¤¤,16.95,1000,0,,218,526K¤j¼y´I¶¶,16.75,1000,0 
219,526K¤j¼y´I¶¶,16.80,2000,1000,,220,526K¤j¼y´I¶¶,17.10,3000,0 
221,5320°ª    ¾ô,16.75,0,46,,222,5320°ª    ¾ô,16.95,2000,0 
223,5320°ª    ¾ô,17.00,3000,5000,,224,5320°ª    ¾ô,17.10,6000,0 
225,5321°ª¾ôÀs¼æ,17.10,3000,2000,,226,5323°ª¾ô¤ºÃc,16.40,0,2000 
227,5381²Ä¤@­ûªL,17.10,2000,0,,228,5382²Ä¤@¥x¤¤,16.80,0,1000 
229,5382²Ä¤@¥x¤¤,17.10,3000,0,,230,5383²Ä¤@°ª¶¯,16.90,5000,0 
231,5384²Ä¤@¥x«n,16.40,1000,0,,232,5384²Ä¤@¥x«n,16.70,1000,0 
233,5384²Ä¤@¥x«n,16.80,0,50000,,234,5384²Ä¤@¥x«n,17.15,2000,0 
235,5385²Ä¤@®ç¶é,17.10,6000,0,,236,5386²Ä¤@¹ü¤Æ,16.60,5000,0 
237,5386²Ä¤@¹ü¤Æ,16.90,0,2000,,238,5386²Ä¤@¹ü¤Æ,17.00,0,4000 
239,5387²Ä¤@¼ê´ò,16.75,700,0,,240,538A²Ä¤@·s¿³,16.80,2000,0 
241,538A²Ä¤@·s¿³,16.95,1000,0,,242,538C²Ä¤@¥ú´_,16.80,1000,0 
243,538D²Ä¤@©¾§µ,16.70,200000,0,,244,538D²Ä¤@©¾§µ,17.00,0,10000 
245,538D²Ä¤@©¾§µ,17.05,0,1000,,246,538E²Ä¤@¦Û¥Ñ,16.60,0,2000 
247,538E²Ä¤@¦Û¥Ñ,17.00,1000,0,,248,538E²Ä¤@¦Û¥Ñ,17.05,1000,0 
249,538E²Ä¤@¦Û¥Ñ,17.10,1000,1000,,250,538W²Ä¤@µØ¦¿,16.70,5000,0 
251,538W²Ä¤@µØ¦¿,17.05,5000,0,,252,5604¥Ã¿³¤j¼[,16.95,0,1000 
253,5660¤é    ¶i,16.90,0,3000,,254,5660¤é    ¶i,17.00,3000,0 
255,5850²Î    ¤@,16.40,0,4000,,256,5850²Î    ¤@,16.45,0,2000 
257,5850²Î    ¤@,16.70,1000,0,,258,5850²Î    ¤@,17.00,2000,0 
259,5852²Î¤@´°«n,17.05,5000,0,,260,5853²Î¤@¤¤Ãc,16.85,5000,0 
261,5853²Î¤@¤¤Ãc,17.10,0,5000,,262,5854²Î¤@«°¤¤,16.55,13000,0 
263,5854²Î¤@«°¤¤,16.60,25000,0,,264,5854²Î¤@«°¤¤,16.65,30000,0 
265,5854²Î¤@«°¤¤,16.70,34000,0,,266,5854²Î¤@«°¤¤,16.75,5000,0 
267,5854²Î¤@«°¤¤,16.80,70000,0,,268,5854²Î¤@«°¤¤,16.85,6000,0 
269,5854²Î¤@«°¤¤,16.95,0,25000,,270,5854²Î¤@«°¤¤,17.00,0,30000 
271,5854²Î¤@«°¤¤,17.10,0,128000,,272,5855²Î¤@¥x«n,16.90,0,5000 
273,5855²Î¤@¥x«n,17.15,2000,0,,274,5856²Î¤@¥x¤¤,16.75,1,0 
275,5856²Î¤@¥x¤¤,16.90,0,1000,,276,5856²Î¤@¥x¤¤,17.00,0,6000 
277,5856²Î¤@¥x¤¤,17.10,20000,0,,278,5858²Î¤@¹Å¸q,16.75,1000,10000 
279,5858²Î¤@¹Å¸q,16.90,0,10000,,280,5858²Î¤@¹Å¸q,16.95,0,28000 
281,5858²Î¤@¹Å¸q,17.00,0,30000,,282,5858²Î¤@¹Å¸q,17.05,0,36000 
283,5858²Î¤@¹Å¸q,17.10,0,34000,,284,5858²Î¤@¹Å¸q,17.15,0,10000 
285,5859²Î¤@«ÌªF,17.00,0,3000,,286,5859²Î¤@«ÌªF,17.10,12000,0 
287,585A²Î¤@°ò¶©,16.45,0,10000,,288,585A²Î¤@°ò¶©,16.50,0,1000 
289,585A²Î¤@°ò¶©,16.55,0,2000,,290,585A²Î¤@°ò¶©,16.60,0,2000 
291,585A²Î¤@°ò¶©,16.65,0,3000,,292,585A²Î¤@°ò¶©,16.70,0,1000 
293,585A²Î¤@°ò¶©,16.80,0,1000,,294,585B²Î¤@¥Ã©M,16.90,0,1000 
295,585F²Î¤@¹ü¤Æ,16.65,0,1000,,296,585F²Î¤@¹ü¤Æ,17.05,1000,0 
297,585g²Î¤@¥­Âí,16.95,1000,0,,298,585H²Î¤@®ç¶é,17.15,3000,0 
299,585I²Î¤@­ûªL,17.10,0,2000,,300,585M²Î¤@¤hªL,16.75,15000,0 
301,585M²Î¤@¤hªL,16.80,20000,0,,302,585M²Î¤@¤hªL,17.05,0,20000 
303,585M²Î¤@¤hªL,17.10,0,15000,,304,585Q²Î¤@¤T¦h,16.75,0,1000 
305,585Q²Î¤@¤T¦h,17.00,0,1000,,306,585R²Î¤@¦Á¤î,17.00,5000,0 
307,585R²Î¤@¦Á¤î,17.05,0,5000,,308,585R²Î¤@¦Á¤î,17.10,4000,0 
309,585U²Î¤@«n¨Ê,16.95,1000,0,,310,585U²Î¤@«n¨Ê,17.00,30000,0 
311,585U²Î¤@«n¨Ê,17.05,10000,0,,312,585U²Î¤@«n¨Ê,17.10,0,21000 
313,585U²Î¤@«n¨Ê,17.15,0,10000,,314,585Y²Î¤@¤g«°,16.50,5000,0 
315,585Y²Î¤@¤g«°,16.80,10000,0,,316,585Y²Î¤@¤g«°,17.00,0,15000 
317,585Z²Î¤@ªQ¦¿,17.00,0,2000,,318,5870¥ú    ¶©,16.75,1000,0 
319,5870¥ú    ¶©,17.10,1000,0,,320,5920¤¸    ´I,16.85,9000,0 
321,5920¤¸    ´I,16.90,8000,0,,322,5920¤¸    ´I,16.95,38000,0 
323,5920¤¸    ´I,17.05,8000,0,,324,592a¤¸´IªQ¼w,17.10,4000,0 
325,592A¤¸´I½n«°,16.95,1000,0,,326,592b¤¸´IªO¾ô,16.40,1000,0 
327,592b¤¸´IªO¾ô,16.45,2000,0,,328,592b¤¸´IªO¾ô,16.60,0,2000 
329,592b¤¸´IªO¾ô,16.65,0,1000,,330,592d¤¸´I©µ¥­,16.85,7000,0 
331,592d¤¸´I©µ¥­,17.00,0,4000,,332,592d¤¸´I©µ¥­,17.05,0,3000 
333,592d¤¸´I©µ¥­,17.15,1000,0,,334,592e¤¸´I¥j«F,17.10,10000,0 
335,592g¤¸´I¤¤­ì,17.05,10000,0,,336,592g¤¸´I¤¤­ì,17.10,2000,0 
337,592i¤¸´I¤¤´ä,17.00,1000,0,,338,592I¤¸´I¹Å¸q,17.00,0,1000 
339,592I¤¸´I¹Å¸q,17.05,6000,0,,340,592I¤¸´I¹Å¸q,17.10,10000,6000 
341,592l¤¸´I¤j¸Î,16.75,1,0,,342,592l¤¸´I¤j¸Î,16.85,0,1000 
343,592l¤¸´I¤j¸Î,16.90,5000,15000,,344,592l¤¸´I¤j¸Î,16.95,1000,11000 
345,592l¤¸´I¤j¸Î,17.00,18000,0,,346,592l¤¸´I¤j¸Î,17.10,10000,0 
347,592L¤¸´I¤¤Ãc,16.45,0,1000,,348,592L¤¸´I¤¤Ãc,17.00,0,1000 
349,592m¤¸´I¦¨¥\,16.90,0,40000,,350,592M¤¸´I¹ü¤Æ,16.85,0,1000 
351,592M¤¸´I¹ü¤Æ,17.00,10000,0,,352,592M¤¸´I¹ü¤Æ,17.10,0,10000 
353,592o¤¸´I·s¿³,16.85,2000,0,,354,592o¤¸´I·s¿³,17.10,6000,0 
355,592P¤¸´I¦P¤j,16.80,0,1000,,356,592P¤¸´I¦P¤j,16.85,3000,2000 
357,592P¤¸´I¦P¤j,16.95,0,3000,,358,592P¤¸´I¦P¤j,17.10,2000,0 
359,592q¤¸´I«ÌªF,17.05,1000,0,,360,592q¤¸´I«ÌªF,17.10,1000,2000 
361,592Q¤¸´I´°«n,17.15,1000,0,,362,592r¤¸´I«°ªF,16.75,3000,0 
363,592r¤¸´I«°ªF,17.05,10000,0,,364,592u¤¸´I¥@¶T,16.90,0,1000 
365,592u¤¸´I¥@¶T,17.10,0,1000,,366,592v¤¸´I®ç¶é,16.95,2000,0 
367,592v¤¸´I®ç¶é,17.05,0,2000,,368,592v¤¸´I®ç¶é,17.15,30000,0 
369,592X¤¸´I¯ó¤Ù,16.70,2000,0,,370,592X¤¸´I¯ó¤Ù,16.85,0,1000 
371,592X¤¸´I¯ó¤Ù,16.90,0,1000,,372,592X¤¸´I¯ó¤Ù,16.95,0,10000 
373,592X¤¸´I¯ó¤Ù,17.00,2000,0,,374,592X¤¸´I¯ó¤Ù,17.10,1000,1000 
375,592z¤¸´I¤å¤ß,16.70,0,3000,,376,592z¤¸´I¤å¤ß,17.00,2000,0 
377,592z¤¸´I¤å¤ß,17.05,1000,0,,378,592z¤¸´I¤å¤ß,17.10,2000,0 
379,592Z¤¸´I¦w«n,16.85,0,1000,,380,5960¤é    ­Z,16.40,0,2000 
381,5960¤é    ­Z,16.60,0,2000,,382,5960¤é    ­Z,16.80,0,2000 
383,5960¤é    ­Z,17.00,0,2000,,384,5960¤é    ­Z,17.10,1000,0 
385,5962¤é­Z«n§ë,16.90,0,1000,,386,5962¤é­Z«n§ë,17.10,6000,0 
387,601d™W¨ÈøÊÂ×,16.45,1000,0,,388,601d™W¨ÈøÊÂ×,16.55,0,1000 
389,601d™W¨ÈøÊÂ×,16.60,1000,0,,390,601d™W¨ÈøÊÂ×,16.65,0,1000 
391,601d™W¨ÈøÊÂ×,16.70,1000,0,,392,601d™W¨ÈøÊÂ×,16.75,1000,2000 
393,601d™W¨ÈøÊÂ×,16.80,1000,0,,394,601d™W¨ÈøÊÂ×,16.85,4000,0 
395,601d™W¨ÈøÊÂ×,16.90,1000,1000,,396,601d™W¨ÈøÊÂ×,16.95,1000,2000 
397,601d™W¨ÈøÊÂ×,17.00,0,2000,,398,601d™W¨ÈøÊÂ×,17.05,20000,3000 
399,601d™W¨ÈøÊÂ×,17.10,1000,4000,,400,611A¤¤»ÈÂ×­ì,16.90,0,2000 
401,611A¤¤»ÈÂ×­ì,16.95,0,7000,,402,611A¤¤»ÈÂ×­ì,17.00,0,2000 
403,611A¤¤»ÈÂ×­ì,17.10,0,5000,,404,6160¤¤°ê«H°U,17.10,2000,0 
405,6162¤¤«H°U©¾,16.95,0,5000,,406,6162¤¤«H°U©¾,17.10,0,2000 
407,6163¤¤«H°U¥Ã,16.70,0,5000,,408,6163¤¤«H°U¥Ã,16.90,1000,0 
409,6163¤¤«H°U¥Ã,17.00,5000,0,,410,6167¤¤«HªQ¦¿,16.70,0,1000 
411,6167¤¤«HªQ¦¿,17.00,3000,0,,412,6168¤¤«H¹Å¸q,16.45,1000,0 
413,6168¤¤«H¹Å¸q,16.60,1000,0,,414,6168¤¤«H¹Å¸q,16.75,3000,0 
415,6168¤¤«H¹Å¸q,16.80,1000,0,,416,6168¤¤«H¹Å¸q,17.00,1000,0 
417,6168¤¤«H¹Å¸q,17.05,0,1000,,418,6168¤¤«H¹Å¸q,17.10,0,1000 
419,6168¤¤«H¹Å¸q,17.15,1000,0,,420,6380¥ú    ©M,17.05,0,1000 
421,638A¥ú©M¹Å¸q,16.65,0,1000,,422,638A¥ú©M¹Å¸q,17.00,1000,0 
423,638A¥ú©M¹Å¸q,17.15,1000,0,,424,638D¥ú©M°ª¶¯,17.00,0,5000 
425,6460¤j    ©÷,16.85,2000,0,,426,6460¤j    ©÷,17.05,5000,0 
427,6461¤j©÷¾ðªL,17.00,0,1000,,428,6464¤j©÷·s©±,16.60,1000,0 
429,6464¤j©÷·s©±,16.75,0,10000,,430,6464¤j©÷·s©±,16.85,0,4000 
431,6464¤j©÷·s©±,16.90,0,1000,,432,6464¤j©÷·s©±,17.10,2000,2000 
433,6465¤j©÷®ç¶é,17.10,10000,0,,434,6480ºÖ    ¨¹,16.95,0,20000 
435,6480ºÖ    ¨¹,17.00,50000,0,,436,6480ºÖ    ¨¹,17.15,0,5000 
437,6910¼w    «H,16.75,0,108,,438,6910¼w    «H,17.00,0,1000 
439,6912¼w«H¤¤¥¿,16.45,0,1000,,440,6912¼w«H¤¤¥¿,16.90,1000,0 
441,6912¼w«H¤¤¥¿,16.95,1000,0,,442,6912¼w«H¤¤¥¿,17.00,1000,0 
443,6913¼w«H·sÀç,16.95,0,4000,,444,6950ºÖ    ³Ó,17.05,0,2000 
445,7000¥üÂ×,16.85,7000,0,,446,7000¥üÂ×,16.90,7000,0 
447,7000¥üÂ×,16.95,33000,0,,448,7000¥üÂ×,17.05,6000,0 
449,7001¥üÂ×¹Å¸q,16.95,0,1000,,450,7003¥üÂ×¥x¤¤,16.80,0,2000 
451,7003¥üÂ×¥x¤¤,16.90,3000,0,,452,7005¥üÂ×¤¤´ä,16.75,10000,0 
453,7005¥üÂ×¤¤´ä,17.00,1000,0,,454,7007¥üÂ×¦Ë¥_,16.90,2000,0 
455,7008¥üÂ×¤T­«,17.10,3000,0,,456,7009¥üÂ×´º¬ü,16.75,0,1000 
457,7009¥üÂ×´º¬ü,16.85,2000,0,,458,7009¥üÂ×´º¬ü,17.00,1000,0 
459,7009¥üÂ×´º¬ü,17.05,1000,0,,460,7009¥üÂ×´º¬ü,17.10,0,1000 
461,700a¥üÂ×©¾§µ,16.95,1000,0,,462,700b¥üÂ×¤¤Ãc,17.10,6000,0 
463,700C¥üÂ×¨ÓºÖ,17.05,0,4000,,464,700f¥üÂ×³À´ä,16.80,15000,0 
465,700f¥üÂ×³À´ä,16.90,0,15000,,466,700f¥üÂ×³À´ä,17.05,0,1000 
467,700f¥üÂ×³À´ä,17.10,1000,0,,468,700h¥üÂ×¤T¥Á,16.40,0,2000 
469,700h¥üÂ×¤T¥Á,17.00,0,1000,,470,700h¥üÂ×¤T¥Á,17.05,1000,0 
471,700i¥üÂ×ªQ¼w,16.40,1000,0,,472,700i¥üÂ×ªQ¼w,16.95,0,10000 
473,700I¥üÂ×¥_°ª,16.40,0,1000,,474,700I¥üÂ×¥_°ª,16.50,0,1000 
475,700I¥üÂ×¥_°ª,16.55,1000,0,,476,700I¥üÂ×¥_°ª,16.60,0,1000 
477,700I¥üÂ×¥_°ª,16.70,0,11000,,478,700I¥üÂ×¥_°ª,16.75,0,1000 
479,700I¥üÂ×¥_°ª,16.90,2000,0,,480,700I¥üÂ×¥_°ª,17.00,10000,0 
481,700I¥üÂ×¥_°ª,17.05,0,1000,,482,700j¥üÂ×¤j¦w,16.90,1000,0 
483,700j¥üÂ×¤j¦w,17.10,1000,0,,484,700J¥üÂ×¤½¯q,16.75,1000,0 
485,700J¥üÂ×¤½¯q,16.80,0,5000,,486,700J¥üÂ×¤½¯q,16.95,0,20000 
487,700J¥üÂ×¤½¯q,17.00,5000,5000,,488,700J¥üÂ×¤½¯q,17.10,0,5000 
489,700K¥üÂ×·sÀç,16.85,0,1000,,490,700K¥üÂ×·sÀç,16.95,2000,0 
491,700K¥üÂ×·sÀç,17.00,10000,6000,,492,700K¥üÂ×·sÀç,17.10,5000,5000 
493,700N¥üÂ×®HáY,17.00,10000,0,,494,700N¥üÂ×®HáY,17.10,0,10000 
495,700P¥üÂ×«n¨Ê,16.70,1000,0,,496,700P¥üÂ×«n¨Ê,16.85,0,2000 
497,700P¥üÂ×«n¨Ê,16.95,0,3000,,498,700P¥üÂ×«n¨Ê,17.05,0,2000 
499,700r¥üÂ×Ä_¦¨,16.85,0,3000,,500,700r¥üÂ×Ä_¦¨,17.10,0,5000 
501,700R¥üÂ×¤p´ä,17.10,1000,0,,502,700U¥üÂ×®çÅa,17.00,1000,0 
503,700U¥üÂ×®çÅa,17.10,3000,0,,504,700V¥üÂ×·s¦Ë,16.95,0,8000 
505,700X¥üÂ×¥Ã©M,17.05,10000,1000,,506,700Z¥üÂ×°ª¶¯,16.80,0,1000 
507,700Z¥üÂ×°ª¶¯,16.95,0,1000,,508,700Z¥üÂ×°ª¶¯,17.00,0,2000 
509,7033­P©M©²«e,17.00,0,10000,,510,7034­P©Mª÷µØ,16.85,0,5000 
511,703B­P©M±R¼w,16.80,0,1000,,512,703B­P©M±R¼w,16.90,30000,10000 
